FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Below LWC,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
48105,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,11345.49,10835.00,11402.00,11037.00,60725.49,-380.00,-5822.00,48159.82,0.28,-47498.00,-5822.00,21070.67,-0.01,-380.00,-5822.00,48188.62,0.28,5444.00,-17822.00,29012.38,0.16,-380.00,-5822.00,51811.23,0.34,-4391.00,-8198.00,66285.53,0.36
48107,13560.00,10636.00,10835.00,11037.00,6564.00,4838.00,6621.00,64091.00,9331.91,10835.00,11402.00,10847.36,60814.26,-380.00,-5822.00,48071.04,0.29,-47498.00,-5822.00,20981.90,0.02,-380.00,-5822.00,48099.84,0.29,5444.00,-17822.00,31943.16,0.20,-380.00,-5822.00,51722.45,0.42,-4391.00,-8198.00,66196.75,0.56
48109,10944.00,10636.00,10835.00,11037.00,6564.00,4838.00,6319.00,61173.00,9331.91,10835.00,11402.00,11037.00,58387.91,-380.00,-5822.00,43067.36,0.44,-47498.00,-5822.00,17677.08,0.11,-380.00,-5822.00,43096.16,0.44,5444.00,-17822.00,28130.41,0.21,-380.00,-5822.00,45798.37,0.42,-4391.00,-8198.00,63569.61,0.56
48111,11160.00,10636.00,10835.00,11037.00,6564.00,4838.00,6344.00,61414.00,9331.91,10835.00,11402.00,11037.00,58603.91,-380.00,-5822.00,46066.38,0.32,-47498.00,-5822.00,17461.08,0.03,-380.00,-5822.00,46095.18,0.32,5444.00,-17822.00,27914.41,0.05,-380.00,-5822.00,45582.37,0.33,-4391.00,-8198.00,63353.61,0.42
48113,14616.00,10636.00,10835.00,11037.00,6564.00,4838.00,6742.00,65268.00,12910.10,10835.00,11402.00,11542.64,66143.75,-380.00,-5822.00,61017.03,0.37,-47498.00,-5822.00,21233.59,0.12,-380.00,-5822.00,61045.83,0.37,5444.00,-17822.00,45292.14,0.27,-380.00,-5822.00,60308.02,0.38,-4391.00,-8198.00,76027.77,0.47
48115,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,9452.97,10835.00,11402.00,9823.12,57619.09,-380.00,-5822.00,41621.15,0.25,-47498.00,-5822.00,18445.90,0.05,-380.00,-5822.00,41649.95,0.25,5444.00,-17822.00,25679.67,0.16,-380.00,-5822.00,41227.14,0.25,-4391.00,-8198.00,64338.43,0.55
48117,10668.00,10636.00,10835.00,11037.00,6564.00,4838.00,6288.00,60866.00,10355.56,10835.00,11402.00,11073.77,59172.33,-380.00,-5822.00,45497.96,0.30,-47498.00,-5822.00,22623.83,0.12,-380.00,-5822.00,45526.76,0.30,5444.00,-17822.00,27345.99,0.07,-380.00,-5822.00,45013.95,0.30,-4391.00,-8198.00,67838.69,0.50
48119,14616.00,10636.00,10835.00,11037.00,6564.00,4838.00,6742.00,65268.00,10355.56,10835.00,11402.00,11037.00,63083.56,-380.00,-5822.00,54716.03,0.45,-47498.00,-5822.00,24293.78,0.11,-380.00,-5822.00,54744.83,0.45,5444.00,-17822.00,35712.98,0.31,-380.00,-5822.00,54097.02,0.45,-4391.00,-8198.00,74034.46,0.54
48121,14616.00,10636.00,10835.00,11037.00,6564.00,4838.00,6742.00,65268.00,13058.82,10835.00,11402.00,11514.23,66264.05,-380.00,-5822.00,60896.72,0.23,-47498.00,-5822.00,21113.28,0.01,-380.00,-5822.00,60925.52,0.23,5444.00,-17822.00,45171.84,0.16,-380.00,-5822.00,60187.72,0.23,-4391.00,-8198.00,75907.47,0.30
48123,9516.00,10636.00,10835.00,11037.00,6564.00,4838.00,6155.00,59581.00,13058.82,10835.00,11402.00,11037.00,60686.82,-380.00,-5822.00,48198.49,0.26,-47498.00,-5822.00,21109.34,0.03,-380.00,-5822.00,48227.29,0.26,5444.00,-17822.00,29051.05,0.22,-380.00,-5822.00,51849.89,0.40,-4391.00,-8198.00,66324.19,0.45
48125,9516.00,10636.00,10835.00,11037.00,6564.00,4838.00,6155.00,59581.00,13058.82,10835.00,11402.00,11037.00,60686.82,-380.00,-5822.00,48198.49,0.32,-47498.00,-5822.00,21109.34,0.02,-380.00,-5822.00,48227.29,0.32,5444.00,-17822.00,29051.05,0.26,-380.00,-5822.00,51849.89,0.43,-4391.00,-8198.00,66324.19,0.55
48127,9516.00,10636.00,10835.00,11037.00,6564.00,4838.00,6155.00,59581.00,13058.82,10835.00,11402.00,11037.00,60686.82,-380.00,-5822.00,48198.49,0.37,-47498.00,-5822.00,21109.34,0.06,-380.00,-5822.00,48227.29,0.37,5444.00,-17822.00,29051.05,0.29,-380.00,-5822.00,51849.89,0.42,-4391.00,-8198.00,66324.19,0.56
48129,9516.00,10636.00,10835.00,11037.00,6564.00,4838.00,6155.00,59581.00,13058.82,10835.00,11402.00,11037.00,60686.82,-380.00,-5822.00,48198.49,0.30,-47498.00,-5822.00,21109.34,0.01,-380.00,-5822.00,48227.29,0.30,5444.00,-17822.00,29051.05,0.24,-380.00,-5822.00,51849.89,0.42,-4391.00,-8198.00,66324.19,0.52
48131,10584.00,10636.00,10835.00,11037.00,6564.00,4838.00,6278.00,60772.00,13058.82,10835.00,11402.00,11037.00,61754.82,-380.00,-5822.00,51355.90,0.52,-47498.00,-5822.00,20041.34,0.06,-380.00,-5822.00,51384.70,0.52,5444.00,-17822.00,31002.60,0.27,-380.00,-5822.00,55425.75,0.50,-4391.00,-8198.00,70309.69,0.58
48133,9516.00,10636.00,10835.00,11037.00,6564.00,4838.00,6155.00,59581.00,13058.82,10835.00,11402.00,11037.00,60686.82,-380.00,-5822.00,48198.49,0.35,-47498.00,-5822.00,21109.34,0.04,-380.00,-5822.00,48227.29,0.35,5444.00,-17822.00,29051.05,0.27,-380.00,-5822.00,51849.89,0.47,-4391.00,-8198.00,66324.19,0.61
48135,15156.00,10636.00,10835.00,11037.00,6564.00,4838.00,6805.00,65871.00,11794.47,10835.00,11402.00,11311.08,65336.54,-380.00,-5822.00,57143.63,0.36,-47498.00,-5822.00,22040.79,0.10,-380.00,-5822.00,57172.43,0.36,5444.00,-17822.00,41288.50,0.18,-380.00,-5822.00,61115.22,0.33,-4391.00,-8198.00,76834.97,0.43
48137,9516.00,10636.00,10835.00,11037.00,6564.00,4838.00,6155.00,59581.00,11794.47,10835.00,11402.00,11037.00,59422.47,-380.00,-5822.00,45247.82,0.31,-47498.00,-5822.00,22373.70,0.15,-380.00,-5822.00,45276.62,0.31,5444.00,-17822.00,27095.85,0.09,-380.00,-5822.00,48933.83,0.25,-4391.00,-8198.00,67588.55,0.52
48139,14616.00,10636.00,10835.00,11037.00,6564.00,4838.00,6742.00,65268.00,11693.42,10835.00,11402.00,11468.34,64852.76,-380.00,-5822.00,57627.41,0.30,-47498.00,-5822.00,22524.57,0.08,-380.00,-5822.00,57656.21,0.30,5444.00,-17822.00,39288.91,0.16,-380.00,-5822.00,61599.00,0.28,-4391.00,-8198.00,72265.25,0.39
48141,12708.00,10636.00,10835.00,11037.00,6564.00,4838.00,6523.00,63141.00,11192.24,10835.00,11402.00,11142.29,62117.53,-380.00,-5822.00,55682.06,0.38,-47498.00,-5822.00,19678.64,0.04,-380.00,-5822.00,51022.00,0.42,5444.00,-17822.00,33659.45,0.19,-380.00,-5822.00,55063.05,0.39,-4391.00,-8198.00,69946.99,0.50
48143,11184.00,10636.00,10835.00,11037.00,6564.00,4838.00,6347.00,61441.00,11618.24,10835.00,11402.00,10322.97,60200.20,-380.00,-5822.00,48685.11,0.33,-47498.00,-5822.00,21595.96,0.22,-380.00,-5822.00,48713.91,0.33,5444.00,-17822.00,29537.67,0.26,-380.00,-5822.00,48156.10,0.33,-4391.00,-8198.00,66810.82,0.54
48145,10788.00,10636.00,10835.00,11037.00,6564.00,4838.00,6301.00,60999.00,10268.20,10835.00,11402.00,10750.29,58881.48,-380.00,-5822.00,45788.80,0.41,-47498.00,-5822.00,17183.51,0.09,-380.00,-5822.00,45817.60,0.41,5444.00,-17822.00,27636.83,0.14,-380.00,-5822.00,45304.80,0.42,-4391.00,-8198.00,63076.03,0.53
48147,10752.00,10636.00,10835.00,11037.00,6564.00,4838.00,6297.00,60959.00,10268.20,10835.00,11402.00,11037.00,59132.20,-380.00,-5822.00,45538.09,0.33,-47498.00,-5822.00,22663.97,0.15,-380.00,-5822.00,45566.89,0.33,5444.00,-17822.00,27386.12,0.10,-380.00,-5822.00,45054.08,0.33,-4391.00,-8198.00,67878.82,0.48
48149,9996.00,10636.00,10835.00,11037.00,6564.00,4838.00,6210.00,60116.00,10268.20,10835.00,11402.00,11037.00,58376.20,-380.00,-5822.00,43079.07,0.33,-47498.00,-5822.00,17688.79,0.04,-380.00,-5822.00,43107.87,0.33,5444.00,-17822.00,28142.12,0.09,-380.00,-5822.00,45810.08,0.31,-4391.00,-8198.00,63581.32,0.38
48151,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,10268.20,10835.00,11402.00,11037.00,59648.20,-380.00,-5822.00,45022.09,0.30,-47498.00,-5822.00,22147.97,0.12,-380.00,-5822.00,45050.89,0.30,5444.00,-17822.00,30089.67,0.18,-380.00,-5822.00,48708.10,0.27,-4391.00,-8198.00,67362.82,0.49
48153,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,10268.20,10835.00,11402.00,11037.00,59648.20,-380.00,-5822.00,45022.09,0.36,-47498.00,-5822.00,22147.97,0.17,-380.00,-5822.00,45050.89,0.36,5444.00,-17822.00,30089.67,0.22,-380.00,-5822.00,48708.10,0.33,-4391.00,-8198.00,67362.82,0.51
48155,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,10268.20,10835.00,11402.00,11037.00,59648.20,-380.00,-5822.00,45022.09,0.42,-47498.00,-5822.00,22147.97,0.11,-380.00,-5822.00,45050.89,0.42,5444.00,-17822.00,30089.67,0.26,-380.00,-5822.00,48708.10,0.39,-4391.00,-8198.00,67362.82,0.58
48157,15168.00,10636.00,10835.00,11037.00,6564.00,4838.00,6806.00,65884.00,12502.63,10835.00,11402.00,11580.56,66326.19,-380.00,-5822.00,60834.58,0.19,-47498.00,-5822.00,21051.14,0.01,-380.00,-5822.00,60863.38,0.19,5444.00,-17822.00,45109.70,0.13,-380.00,-5822.00,60125.57,0.19,-4391.00,-8198.00,75845.33,0.25
48159,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,12502.63,10835.00,11402.00,11037.00,61882.63,-380.00,-5822.00,51228.09,0.39,-47498.00,-5822.00,19913.53,0.04,-380.00,-5822.00,51256.89,0.39,5444.00,-17822.00,33894.35,0.17,-380.00,-5822.00,55297.95,0.36,-4391.00,-8198.00,70181.89,0.49
48161,11736.00,10636.00,10835.00,11037.00,6564.00,4838.00,6411.00,62057.00,12502.63,10835.00,11402.00,11037.00,62350.63,-380.00,-5822.00,55448.95,0.37,-47498.00,-5822.00,19445.53,0.00,-380.00,-5822.00,55477.75,0.37,5444.00,-17822.00,33426.35,0.18,-380.00,-5822.00,54829.95,0.37,-4391.00,-8198.00,69713.89,0.47
48163,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,12502.63,10835.00,11402.00,11037.00,61882.63,-380.00,-5822.00,51228.09,0.48,-47498.00,-5822.00,19913.53,0.02,-380.00,-5822.00,51256.89,0.48,5444.00,-17822.00,33894.35,0.18,-380.00,-5822.00,55297.95,0.44,-4391.00,-8198.00,70181.89,0.59
48165,10776.00,10636.00,10835.00,11037.00,6564.00,4838.00,6300.00,60986.00,12502.63,10835.00,11402.00,11037.00,61390.63,-380.00,-5822.00,51720.09,0.31,-47498.00,-5822.00,20405.53,0.01,-380.00,-5822.00,51748.89,0.31,5444.00,-17822.00,31366.80,0.14,-380.00,-5822.00,51146.09,0.31,-4391.00,-8198.00,70673.89,0.37
48167,15168.00,10636.00,10835.00,11037.00,6564.00,4838.00,6806.00,65884.00,12202.19,10835.00,11402.00,11601.28,66046.47,-380.00,-5822.00,61114.31,0.31,-47498.00,-5822.00,21330.87,0.11,-380.00,-5822.00,61143.11,0.30,5444.00,-17822.00,45389.42,0.23,-380.00,-5822.00,60405.30,0.31,-4391.00,-8198.00,76125.05,0.39
48169,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,12202.19,10835.00,11402.00,11037.00,61582.19,-380.00,-5822.00,51528.54,0.39,-47498.00,-5822.00,20213.98,-0.05,-380.00,-5822.00,51557.34,0.39,5444.00,-17822.00,31175.24,0.18,-380.00,-5822.00,55598.39,0.37,-4391.00,-8198.00,70482.33,0.43
48171,13080.00,10636.00,10835.00,11037.00,6564.00,4838.00,6565.00,63555.00,11743.99,10835.00,11402.00,10615.14,62514.13,-380.00,-5822.00,55285.46,0.33,-47498.00,-5822.00,19282.04,0.03,-380.00,-5822.00,55314.26,0.33,5444.00,-17822.00,33262.85,0.12,-380.00,-5822.00,54666.45,0.33,-4391.00,-8198.00,69550.39,0.43
48173,9756.00,10636.00,10835.00,11037.00,6564.00,4838.00,6183.00,59849.00,11169.36,10835.00,11402.00,10638.69,58639.04,-380.00,-5822.00,46031.24,0.14,-47498.00,-5822.00,17425.95,-0.02,-380.00,-5822.00,46060.04,0.14,5444.00,-17822.00,27879.27,0.05,-380.00,-5822.00,45547.24,0.15,-4391.00,-8198.00,63318.47,0.22
48175,10920.00,10636.00,10835.00,11037.00,6564.00,4838.00,6317.00,61147.00,10965.48,10835.00,11402.00,11064.53,60025.00,-380.00,-5822.00,48860.31,0.26,-47498.00,-5822.00,21771.16,0.12,-380.00,-5822.00,48889.11,0.26,5444.00,-17822.00,29712.87,0.16,-380.00,-5822.00,48331.30,0.26,-4391.00,-8198.00,66986.01,0.42
48177,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,10965.48,10835.00,11402.00,11037.00,60345.48,-380.00,-5822.00,48539.83,0.35,-47498.00,-5822.00,21450.68,0.17,-380.00,-5822.00,48568.63,0.35,5444.00,-17822.00,29392.39,0.24,-380.00,-5822.00,48010.82,0.35,-4391.00,-8198.00,66665.54,0.53
48179,9588.00,10636.00,10835.00,11037.00,6564.00,4838.00,6163.00,59661.00,10036.83,10835.00,11402.00,10369.19,57069.03,-380.00,-5822.00,39481.45,0.23,-47498.00,-5822.00,18995.96,0.01,-380.00,-5822.00,39510.25,0.23,5444.00,-17822.00,23010.18,0.11,-380.00,-5822.00,39117.44,0.23,-4391.00,-8198.00,64888.49,0.49
48181,13020.00,10636.00,10835.00,11037.00,6564.00,4838.00,6559.00,63489.00,11118.72,10835.00,11402.00,10645.00,61858.72,-380.00,-5822.00,51252.00,0.36,-47498.00,-5822.00,19937.44,0.02,-380.00,-5822.00,51280.80,0.36,5444.00,-17822.00,33918.26,0.15,-380.00,-5822.00,55321.86,0.33,-4391.00,-8198.00,70205.80,0.44
48183,11928.00,10636.00,10835.00,11037.00,6564.00,4838.00,6433.00,62271.00,11396.05,10835.00,11402.00,10803.53,61202.59,-380.00,-5822.00,51908.14,0.38,-47498.00,-5822.00,20593.58,0.02,-380.00,-5822.00,51936.94,0.38,5444.00,-17822.00,31554.84,0.19,-380.00,-5822.00,51334.13,0.38,-4391.00,-8198.00,70861.93,0.53
48185,10188.00,10636.00,10835.00,11037.00,6564.00,4838.00,6232.00,60330.00,11396.05,10835.00,11402.00,11037.00,59696.05,-380.00,-5822.00,49189.25,0.32,-47498.00,-5822.00,22100.11,0.16,-380.00,-5822.00,45003.03,0.34,5444.00,-17822.00,30041.82,0.21,-380.00,-5822.00,48660.25,0.32,-4391.00,-8198.00,67314.96,0.46
48187,13404.00,10636.00,10835.00,11037.00,6564.00,4838.00,6603.00,63917.00,11572.35,10835.00,11402.00,11287.28,63338.63,-380.00,-5822.00,54460.96,0.22,-47498.00,-5822.00,24038.71,0.07,-380.00,-5822.00,54489.76,0.22,5444.00,-17822.00,35457.91,0.16,-380.00,-5822.00,58477.54,0.28,-4391.00,-8198.00,73779.39,0.37
48189,10404.00,10636.00,10835.00,11037.00,6564.00,4838.00,6257.00,60571.00,9964.79,10835.00,11402.00,10718.96,58162.74,-380.00,-5822.00,41077.50,0.26,-47498.00,-5822.00,17902.25,0.04,-380.00,-5822.00,41106.30,0.26,5444.00,-17822.00,25136.02,0.14,-380.00,-5822.00,46023.54,0.33,-4391.00,-8198.00,63794.77,0.54
48191,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,9964.79,10835.00,11402.00,11037.00,59344.79,-380.00,-5822.00,45325.50,0.43,-47498.00,-5822.00,22451.38,0.21,-380.00,-5822.00,45354.30,0.43,5444.00,-17822.00,27173.53,0.14,-380.00,-5822.00,49011.51,0.39,-4391.00,-8198.00,67666.23,0.63
48193,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,9964.79,10835.00,11402.00,11037.00,59344.79,-380.00,-5822.00,45325.50,0.31,-47498.00,-5822.00,22451.38,0.13,-380.00,-5822.00,45354.30,0.31,5444.00,-17822.00,27173.53,0.07,-380.00,-5822.00,49011.51,0.27,-4391.00,-8198.00,67666.23,0.51
48195,10104.00,10636.00,10835.00,11037.00,6564.00,4838.00,6223.00,60237.00,9964.79,10835.00,11402.00,11037.00,58180.79,-380.00,-5822.00,41059.45,0.13,-47498.00,-5822.00,17884.20,0.06,-380.00,-5822.00,41088.25,0.13,5444.00,-17822.00,25117.98,0.11,-380.00,-5822.00,46005.49,0.28,-4391.00,-8198.00,63776.73,0.49
48197,9636.00,10636.00,10835.00,11037.00,6564.00,4838.00,6169.00,59715.00,9964.79,10835.00,11402.00,11037.00,57712.79,-380.00,-5822.00,41527.45,0.36,-47498.00,-5822.00,18352.20,0.05,-380.00,-5822.00,41556.25,0.36,5444.00,-17822.00,25585.98,0.17,-380.00,-5822.00,41133.45,0.36,-4391.00,-8198.00,64244.73,0.55
48199,12672.00,10636.00,10835.00,11037.00,6564.00,4838.00,6518.00,63100.00,11538.58,10835.00,11402.00,10600.11,61885.69,-380.00,-5822.00,51225.03,0.32,-47498.00,-5822.00,19910.47,0.02,-380.00,-5822.00,51253.83,0.32,5444.00,-17822.00,33891.29,0.14,-380.00,-5822.00,55294.88,0.29,-4391.00,-8198.00,70178.82,0.39
48201,15168.00,10636.00,10835.00,11037.00,6564.00,4838.00,6806.00,65884.00,12867.20,10835.00,11402.00,11647.45,66757.65,-380.00,-5822.00,60403.12,0.35,-47498.00,-5822.00,26169.27,0.08,-380.00,-5822.00,60431.92,0.35,5444.00,-17822.00,48583.66,0.23,-380.00,-5822.00,64329.71,0.42,-4391.00,-8198.00,75413.86,0.44
48203,10032.00,10636.00,10835.00,11037.00,6564.00,4838.00,6214.00,60156.00,11379.22,10835.00,11402.00,10899.14,59385.36,-380.00,-5822.00,45284.93,0.30,-47498.00,-5822.00,22410.80,0.14,-380.00,-5822.00,45313.73,0.30,5444.00,-17822.00,27132.96,0.10,-380.00,-5822.00,48970.94,0.27,-4391.00,-8198.00,67625.66,0.46
48205,10608.00,10636.00,10835.00,11037.00,6564.00,4838.00,6281.00,60799.00,11379.22,10835.00,11402.00,11037.00,60099.22,-380.00,-5822.00,48786.09,0.24,-47498.00,-5822.00,21696.95,0.07,-380.00,-5822.00,48814.89,0.24,5444.00,-17822.00,29638.66,0.13,-380.00,-5822.00,48257.09,0.24,-4391.00,-8198.00,66911.80,0.33
48207,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,11379.22,10835.00,11402.00,11037.00,60759.22,-380.00,-5822.00,48126.09,0.27,-47498.00,-5822.00,21036.95,0.05,-380.00,-5822.00,48154.89,0.27,5444.00,-17822.00,31998.21,0.20,-380.00,-5822.00,51777.50,0.43,-4391.00,-8198.00,66251.80,0.51
48209,17448.00,10636.00,10835.00,11037.00,6564.00,4838.00,7069.00,68427.00,12801.35,10835.00,11402.00,11770.05,69094.40,-380.00,-5822.00,67427.57,0.38,-47498.00,-5822.00,23832.53,0.11,-380.00,-5822.00,67456.37,0.38,5444.00,-17822.00,54541.99,0.30,-380.00,-5822.00,66628.56,0.39,-4391.00,-8198.00,78130.62,0.40
48211,10476.00,10636.00,10835.00,11037.00,6564.00,4838.00,6265.00,60651.00,12801.35,10835.00,11402.00,11037.00,61389.35,-380.00,-5822.00,51721.37,0.23,-47498.00,-5822.00,20406.81,-0.02,-380.00,-5822.00,51750.17,0.23,5444.00,-17822.00,31368.08,0.12,-380.00,-5822.00,51147.37,0.23,-4391.00,-8198.00,70675.17,0.36
48213,10788.00,10636.00,10835.00,11037.00,6564.00,4838.00,6301.00,60999.00,11720.92,10835.00,11402.00,10337.48,59921.40,-380.00,-5822.00,48963.91,0.31,-47498.00,-5822.00,21874.76,0.14,-380.00,-5822.00,48992.71,0.31,5444.00,-17822.00,29816.47,0.21,-380.00,-5822.00,48434.90,0.31,-4391.00,-8198.00,67089.61,0.54
48215,9792.00,10636.00,10835.00,11037.00,6564.00,4838.00,6187.00,59889.00,11052.77,10835.00,11402.00,10853.76,58773.54,-380.00,-5822.00,45896.75,0.41,-47498.00,-5822.00,17291.45,0.09,-380.00,-5822.00,45925.55,0.41,5444.00,-17822.00,27744.78,0.15,-380.00,-5822.00,45412.74,0.42,-4391.00,-8198.00,63183.98,0.51
48217,11400.00,10636.00,10835.00,11037.00,6564.00,4838.00,6372.00,61682.00,11052.77,10835.00,11402.00,11037.00,60564.77,-380.00,-5822.00,48320.53,0.31,-47498.00,-5822.00,21231.39,0.15,-380.00,-5822.00,48349.33,0.31,5444.00,-17822.00,29173.10,0.21,-380.00,-5822.00,51971.94,0.42,-4391.00,-8198.00,66446.24,0.53
48219,10632.00,10636.00,10835.00,11037.00,6564.00,4838.00,6283.00,60825.00,10534.84,10835.00,11402.00,11188.96,59430.80,-380.00,-5822.00,45239.49,0.27,-47498.00,-5822.00,22365.36,0.12,-380.00,-5822.00,45268.29,0.27,5444.00,-17822.00,27087.52,0.08,-380.00,-5822.00,48925.50,0.23,-4391.00,-8198.00,67580.22,0.44
48221,13716.00,10636.00,10835.00,11037.00,6564.00,4838.00,6639.00,64265.00,12332.40,10835.00,11402.00,11474.63,64598.04,-380.00,-5822.00,57882.14,0.36,-47498.00,-5822.00,22779.30,0.08,-380.00,-5822.00,57910.94,0.36,5444.00,-17822.00,37218.05,0.17,-380.00,-5822.00,57218.13,0.36,-4391.00,-8198.00,72519.98,0.45
48223,10860.00,10636.00,10835.00,11037.00,6564.00,4838.00,6310.00,61080.00,10841.34,10835.00,11402.00,10563.59,59339.93,-380.00,-5822.00,45330.36,0.30,-47498.00,-5822.00,22456.23,0.13,-380.00,-5822.00,45359.16,0.30,5444.00,-17822.00,27178.39,0.09,-380.00,-5822.00,49016.37,0.27,-4391.00,-8198.00,67671.09,0.47
48225,11232.00,10636.00,10835.00,11037.00,6564.00,4838.00,6353.00,61495.00,10841.34,10835.00,11402.00,11037.00,60185.34,-380.00,-5822.00,48699.97,0.41,-47498.00,-5822.00,21610.82,0.22,-380.00,-5822.00,48728.77,0.41,5444.00,-17822.00,29552.53,0.31,-380.00,-5822.00,48170.96,0.41,-4391.00,-8198.00,66825.68,0.59
48227,10164.00,10636.00,10835.00,11037.00,6564.00,4838.00,6230.00,60304.00,10320.30,10835.00,11402.00,10551.21,58110.51,-380.00,-5822.00,41129.73,0.20,-47498.00,-5822.00,17954.48,0.06,-380.00,-5822.00,41158.53,0.20,5444.00,-17822.00,25188.25,0.12,-380.00,-5822.00,46075.77,0.27,-4391.00,-8198.00,63847.01,0.48
48229,11268.00,10636.00,10835.00,11037.00,6564.00,4838.00,6357.00,61535.00,11118.63,10835.00,11402.00,11068.09,60529.72,-380.00,-5822.00,48355.59,0.60,-47498.00,-5822.00,21266.44,0.31,-380.00,-5822.00,48384.39,0.60,5444.00,-17822.00,29208.15,0.41,-380.00,-5822.00,52006.99,0.65,-4391.00,-8198.00,66481.29,0.76
48231,14616.00,10636.00,10835.00,11037.00,6564.00,4838.00,6742.00,65268.00,11638.18,10835.00,11402.00,11473.80,64802.97,-380.00,-5822.00,57677.20,0.44,-47498.00,-5822.00,22574.36,0.15,-380.00,-5822.00,57706.00,0.44,5444.00,-17822.00,37013.11,0.27,-380.00,-5822.00,57013.20,0.45,-4391.00,-8198.00,72315.04,0.53
48233,10812.00,10636.00,10835.00,11037.00,6564.00,4838.00,6304.00,61026.00,10164.00,10835.00,11402.00,10635.75,58686.75,-380.00,-5822.00,45983.53,0.29,-47498.00,-5822.00,17378.24,0.06,-380.00,-5822.00,46012.33,0.29,5444.00,-17822.00,27831.56,0.09,-380.00,-5822.00,45499.52,0.30,-4391.00,-8198.00,63270.76,0.38
48235,12156.00,10636.00,10835.00,11037.00,6564.00,4838.00,6459.00,62525.00,10062.88,10835.00,11402.00,10778.61,60072.49,-380.00,-5822.00,48812.82,0.24,-47498.00,-5822.00,21723.67,0.09,-380.00,-5822.00,48841.62,0.24,5444.00,-17822.00,29665.38,0.14,-380.00,-5822.00,48283.81,0.24,-4391.00,-8198.00,66938.53,0.40
48237,9948.00,10636.00,10835.00,11037.00,6564.00,4838.00,6205.00,60063.00,10062.88,10835.00,11402.00,11037.00,58122.88,-380.00,-5822.00,41117.36,0.16,-47498.00,-5822.00,17942.11,0.03,-380.00,-5822.00,41146.16,0.16,5444.00,-17822.00,25175.88,0.07,-380.00,-5822.00,46063.40,0.24,-4391.00,-8198.00,63834.64,0.50
48239,12228.00,10636.00,10835.00,11037.00,6564.00,4838.00,6467.00,62605.00,10062.88,10835.00,11402.00,11037.00,60402.88,-380.00,-5822.00,48482.43,0.25,-47498.00,-5822.00,21393.28,0.14,-380.00,-5822.00,48511.23,0.25,5444.00,-17822.00,29334.99,0.19,-380.00,-5822.00,52133.84,0.30,-4391.00,-8198.00,66608.14,0.42
48241,10860.00,10636.00,10835.00,11037.00,6564.00,4838.00,6310.00,61080.00,10062.88,10835.00,11402.00,11037.00,59034.88,-380.00,-5822.00,45635.41,0.37,-47498.00,-5822.00,17030.11,0.06,-380.00,-5822.00,45664.21,0.37,5444.00,-17822.00,27483.44,0.11,-380.00,-5822.00,45151.40,0.37,-4391.00,-8198.00,67976.14,0.53
48243,10188.00,10636.00,10835.00,11037.00,6564.00,4838.00,6232.00,60330.00,10062.88,10835.00,11402.00,11037.00,58362.88,-380.00,-5822.00,43092.38,0.26,-47498.00,-5822.00,17702.11,0.04,-380.00,-5822.00,43121.18,0.26,5444.00,-17822.00,28155.44,0.05,-380.00,-5822.00,45823.40,0.23,-4391.00,-8198.00,63594.64,0.39
48245,12672.00,10636.00,10835.00,11037.00,6564.00,4838.00,6518.00,63100.00,11109.51,10835.00,11402.00,10569.24,61425.75,-380.00,-5822.00,51684.97,0.41,-47498.00,-5822.00,20370.41,0.05,-380.00,-5822.00,51713.77,0.41,5444.00,-17822.00,31331.67,0.22,-380.00,-5822.00,51110.96,0.42,-4391.00,-8198.00,70638.76,0.49
