FIPS,State,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes All,3x EITC Tax,Basic Income Tax,Mids Taxes Universal,MIT LWC,MIDS LWC,3x EITC,Basic Income,MIDS LWC 2
34001,NJ,18900,20608,10321,9258,6182,4819,8507,21122,10950.0783,10457,9346,75595,9317,-11272,13085,9317,78595,84912,64323,88680,84912
34003,NJ,21792,20608,10321,9258,6182,4819,8890,26989,12244.85107,10457,10104,86407,13112,-4011,16850,13112,81870,99519,82396,103257,99519
34005,NJ,16968,20608,10321,9258,6182,4819,8250,25753,10432.16919,10457,9769,78198,10703,-8590,14549,10703,76406,88901,69608,92747,88901
34007,NJ,16968,20608,10321,9258,6182,4819,8250,18341,11135.04584,10457,9794,71514,8411,-13025,11651,8411,76406,79925,58489,83165,79925
34009,NJ,17412,20608,10321,9258,6182,4819,8309,21235,12540.79913,10457,8818,75282,8864,-12149,12368,8864,76909,84146,63133,87650,84146
34011,NJ,16500,20608,10321,9258,6182,4819,8188,20575,9951.253589,10457,9237,71539,8411,-13025,11651,8411,75876,79950,58514,83190,79950
34013,NJ,19584,20608,10321,9258,6182,4819,8597,18967,12873.7407,10457,10167,76868,9317,-11272,13085,9317,79369,86185,65596,89953,86185
34015,NJ,16968,20608,10321,9258,6182,4819,8250,18445,10284.19516,10457,9765,70738,8411,-13025,11651,8411,76406,79149,57713,82389,79149
34017,NJ,19716,20608,10321,9258,6182,4819,8615,18377,10987.07181,10457,10398,74754,9317,-11272,13085,9317,79519,84071,63482,87839,84071
34019,NJ,22704,20608,10321,9258,6182,4819,9011,23720,13095.70175,10457,9957,84752,11506,-7063,15316,11506,82903,96258,77689,100068,96258
34021,NJ,19224,20608,10321,9258,6182,4819,8550,18587,11209.03285,10457,10113,74409,8864,-12149,12368,8864,78962,83273,62260,86777,83273
34023,NJ,22704,20608,10321,9258,6182,4819,9011,21594,10691.12374,10457,10038,80303,10703,-8590,14549,10703,82903,91006,71713,94852,91006
34025,NJ,22380,20608,10321,9258,6182,4819,8968,21232,11283.01987,10457,9998,80170,10703,-8590,14549,10703,82536,90873,71580,94719,90873
34027,NJ,19584,20608,10321,9258,6182,4819,8597,19619,11874.91599,10457,9994,76348,9317,-11272,13085,9317,79369,85665,65076,89433,85665
34029,NJ,22380,20608,10321,9258,6182,4819,8968,18453,10876.09128,10457,9974,76959,9900,-10116,13782,9900,82536,86859,66843,90741,86859
34031,NJ,21792,20608,10321,9258,6182,4819,8890,18364,10728.11725,10457,10094,76254,9317,-11272,13085,9317,81870,85571,64982,89339,85571
34033,NJ,16968,20608,10321,9258,6182,4819,8250,27161,12022.89002,10457,9747,81175,10703,-8590,14549,10703,76406,91878,72585,95724,91878
34035,NJ,22704,20608,10321,9258,6182,4819,9011,17850,11726.94196,10457,9997,77554,9900,-10116,13782,9900,82903,87454,67438,91336,87454
34037,NJ,19584,20608,10321,9258,6182,4819,8597,18891,12392.8251,10457,9955,76099,9317,-11272,13085,9317,79369,85416,64827,89184,85416
34039,NJ,19584,20608,10321,9258,6182,4819,8597,18175,10543.14971,10457,10088,73667,8864,-12149,12368,8864,79369,82531,61518,86035,82531
34041,NJ,18360,20608,10321,9258,6182,4819,8435,19150,12096.87704,10457,9321,74204,8864,-12149,12368,8864,77983,83068,62055,86572,83068
35001,NM,13932,9716,10607,9970,5694,5250,8573,11990,10265.02635,6217,9776,57430,7921,-16477,9313,7921,63742,65351,40953,66743,65351
35003,NM,11268,9716,10607,9970,5694,5250,8181,9716,10569.17528,6217,9970,52990,6815,-17911,7679,6815,60686,59805,35079,60669,59805
35005,NM,10920,9716,10607,9970,5694,5250,8129,11409,10036.91465,6217,9159,52992,6815,-17911,7679,6815,60286,59807,35081,60671,59807
35006,NM,10548,9716,10607,9970,5694,5250,8075,9882,9960.877421,6217,9258,51117,6262,-18464,6862,6262,59860,57379,32653,57979,57379
35007,NM,10128,9716,10607,9970,5694,5250,8013,9716,11975.86407,6217,9970,53257,6262,-18464,6862,6262,59378,59519,34793,60119,59519
35009,NM,11736,9716,10607,9970,5694,5250,8249,10491,10949.36144,6217,9392,54036,6815,-17911,7679,6815,61222,60851,36125,61715,60851
35011,NM,11268,9716,10607,9970,5694,5250,8181,9716,10531.15666,6217,9970,52952,6815,-17911,7679,6815,60686,59767,35041,60631,59767
35013,NM,12636,9716,10607,9970,5694,5250,8382,9462,10417.10081,6217,9326,53309,6815,-17911,7679,6815,62255,60124,35398,60988,60124
35015,NM,11364,9716,10607,9970,5694,5250,8195,11183,11177.47314,6217,9940,55131,7368,-17358,8496,7368,60796,62499,37773,63627,62499
35017,NM,11268,9716,10607,9970,5694,5250,8181,11714,10911.34282,6217,8597,53957,6815,-17911,7679,6815,60686,60772,36046,61636,60772
35019,NM,11268,9716,10607,9970,5694,5250,8181,9716,10417.10081,6217,9970,52838,6815,-17911,7679,6815,60686,59653,34927,60517,59653
35021,NM,10128,9716,10607,9970,5694,5250,8013,9716,11633.69653,6217,9970,52915,6262,-18464,6862,6262,59378,59177,34451,59777,59177
35023,NM,11268,9716,10607,9970,5694,5250,8181,9716,10607.19389,6217,9970,53028,6815,-17911,7679,6815,60686,59843,35117,60707,59843
35025,NM,12060,9716,10607,9970,5694,5250,8297,10211,11177.47314,6217,10209,55124,7368,-17358,8496,7368,61594,62492,37766,63620,62492
35027,NM,13284,9716,10607,9970,5694,5250,8477,9716,10797.28698,6217,9970,55234,7368,-17358,8496,7368,62998,62602,37876,63730,62602
35028,NM,17124,9716,10607,9970,5694,5250,9043,11268,11063.41729,6217,12115,63038,9580,-13549,11764,9580,67404,72618,49489,74802,72618
35029,NM,11016,9716,10607,9970,5694,5250,8143,9538,10379.0822,6217,8630,51030,6262,-18464,6862,6262,60396,57292,32566,57892,57292
35031,NM,9516,9716,10607,9970,5694,5250,7923,10925,9998.896037,6217,9651,51557,6815,-17911,7679,6815,58676,58372,33646,59236,58372
35033,NM,10572,9716,10607,9970,5694,5250,8078,9716,11215.49175,6217,9970,52940,6815,-17911,7679,6815,59887,59755,35029,60619,59755
35035,NM,11160,9716,10607,9970,5694,5250,8165,10843,10873.32421,6217,8992,53335,6815,-17911,7679,6815,60562,60150,35424,61014,60150
35037,NM,10428,9716,10607,9970,5694,5250,8057,9716,10455.11943,6217,9970,52036,6815,-17911,7679,6815,59722,58851,34125,59715,58851
35039,NM,11064,9716,10607,9970,5694,5250,8151,11194,10569.17528,6217,9538,53833,6815,-17911,7679,6815,60452,60648,35922,61512,60648
35041,NM,10632,9716,10607,9970,5694,5250,8087,11552,10227.00773,6217,9269,53147,6815,-17911,7679,6815,59956,59962,35236,60826,59962
35043,NM,13932,9716,10607,9970,5694,5250,8573,9763,11139.45452,6217,9804,56105,7368,-17358,8496,7368,63742,63473,38747,64601,63473
35045,NM,10980,9716,10607,9970,5694,5250,8138,10206,10227.00773,6217,10175,53055,6815,-17911,7679,6815,60355,59870,35144,60734,59870
35047,NM,10440,9716,10607,9970,5694,5250,8059,11979,10987.38006,6217,8235,53109,6815,-17911,7679,6815,59736,59924,35198,60788,59924
35049,NM,15396,9716,10607,9970,5694,5250,8788,9930,10949.36144,6217,9591,57333,7921,-16477,9313,7921,65421,65254,40856,66646,65254
35051,NM,9972,9716,10607,9970,5694,5250,7990,9716,9922.858805,6217,9970,51048,6262,-18464,6862,6262,59199,57310,32584,57910,57310
35053,NM,9516,9716,10607,9970,5694,5250,7923,9716,10341.06358,6217,9970,51010,6262,-18464,6862,6262,58676,57272,32546,57872,57272
35055,NM,13476,9716,10607,9970,5694,5250,8506,10487,12964.34809,6217,8606,57000,7368,-17358,8496,7368,63219,64368,39642,65496,64368
35057,NM,13932,9716,10607,9970,5694,5250,8573,10454,10417.10081,6217,9805,56075,7921,-16477,9313,7921,63742,63996,39598,65388,63996
35059,NM,11592,9716,10607,9970,5694,5250,8228,9716,10721.24974,6217,9970,53466,6815,-17911,7679,6815,61057,60281,35555,61145,60281
35061,NM,13932,9716,10607,9970,5694,5250,8573,9761,10188.98912,6217,9805,55154,7368,-17358,8496,7368,63742,62522,37796,63650,62522
36001,NY,13884,15136,10321,9258,5922,4819,11939,16101,11911.9095,11597,9610,67923,8401,-13881,11113,8401,71279,76324,54042,79036,76324
36003,NY,9996,15136,10321,9258,5922,4819,11316,15136,11467.98741,11597,9258,62274,6822,-16730,8742,6822,66768,69096,45544,71016,69096
36005,NY,22224,15136,10321,9258,5922,4819,13275,16315,11578.96793,11597,10554,77088,11205,-9384,14973,11205,80955,88293,67704,92061,88293
36007,NY,11844,15136,10321,9258,5922,4819,11613,16275,10025.2406,11597,8848,63408,7345,-15784,9529,7345,68913,70753,47624,72937,70753
36009,NY,10548,15136,10321,9258,5922,4819,11405,16784,9470.337988,11597,8687,61905,7345,-15784,9529,7345,67409,69250,46121,71434,69250
36011,NY,11736,15136,10321,9258,5922,4819,11595,15808,9766.28605,11597,9011,62737,7345,-15784,9529,7345,68787,70082,46953,72266,70082
36013,NY,10848,15136,10321,9258,5922,4819,11453,16507,9544.325004,11597,8574,61889,7345,-15784,9529,7345,67757,69234,46105,71418,69234
36015,NY,12108,15136,10321,9258,5922,4819,11655,18961,9174.389926,11597,8772,65431,8401,-13881,11113,8401,69219,73832,51550,76544,73832
36017,NY,10836,15136,10321,9258,5922,4819,11451,15136,11061.05882,11597,9258,62707,6822,-16730,8742,6822,67743,69529,45977,71449,69529
36019,NY,13104,15136,10321,9258,5922,4819,11814,16963,10099.22762,11597,8790,65372,7868,-14837,10316,7868,70374,73240,50535,75688,73240
36021,NY,13932,15136,10321,9258,5922,4819,11947,16891,10321.18867,11597,9079,66639,8401,-13881,11113,8401,71335,75040,52758,77752,75040
36023,NY,11604,15136,10321,9258,5922,4819,11574,19009,9803.279558,11597,9021,65854,8401,-13881,11113,8401,68634,74255,51973,76967,74255
36025,NY,10032,15136,10321,9258,5922,4819,11322,15136,12651.77966,11597,9258,63494,6822,-16730,8742,6822,66810,70316,46764,72236,70316
36027,NY,18912,15136,10321,9258,5922,4819,12745,15419,11467.98741,11597,9957,72172,9528,-11908,12768,9528,77113,81700,60264,84940,81700
36029,NY,10896,15136,10321,9258,5922,4819,11461,17809,10210.20814,11597,8907,64239,7868,-14837,10316,7868,67813,72107,49402,74555,72107
36031,NY,12216,15136,10321,9258,5922,4819,11672,15136,9914.260081,11597,9258,62940,7345,-15784,9529,7345,69344,70285,47156,72469,70285
36033,NY,12348,15136,10321,9258,5922,4819,11693,20110,8878.441864,11597,8536,66288,8401,-13881,11113,8401,69497,74689,52407,77401,74689
36035,NY,11220,15136,10321,9258,5922,4819,11513,17737,9803.279558,11597,8664,63840,7868,-14837,10316,7868,68189,71708,49003,74156,71708
36037,NY,11772,15136,10321,9258,5922,4819,11601,17893,9655.305527,11597,9141,64877,7868,-14837,10316,7868,68829,72745,50040,75193,72745
36039,NY,12540,15136,10321,9258,5922,4819,11724,15136,11726.94196,11597,9258,65077,7345,-15784,9529,7345,69720,72422,49293,74606,72422
36041,NY,9720,15136,10321,9258,5922,4819,11272,15136,10765.11076,11597,9258,61295,6822,-16730,8742,6822,66448,68117,44565,70037,68117
36043,NY,12384,15136,10321,9258,5922,4819,11699,17855,9433.34448,11597,8840,64929,7868,-14837,10316,7868,69539,72797,50092,75245,72797
36045,NY,15444,15136,10321,9258,5922,4819,12189,17704,9655.305527,11597,8951,68171,8965,-12894,11941,8965,73089,77136,55277,80112,77136
36047,NY,22224,15136,10321,9258,5922,4819,13275,16118,11578.96793,11597,10652,76989,11205,-9384,14973,11205,80955,88194,67605,91962,88194
36049,NY,11760,15136,10321,9258,5922,4819,11599,15136,10432.16919,11597,9258,63002,7345,-15784,9529,7345,68815,70347,47218,72531,70347
36051,NY,12612,15136,10321,9258,5922,4819,11736,18242,9914.260081,11597,9100,66284,8401,-13881,11113,8401,69804,74685,52403,77397,74685
36053,NY,12612,15136,10321,9258,5922,4819,11736,15997,10173.21464,11597,9113,64312,7868,-14837,10316,7868,69804,72180,49475,74628,72180
36055,NY,12612,15136,10321,9258,5922,4819,11736,15146,10210.20814,11597,9068,63452,7345,-15784,9529,7345,69804,70797,47668,72981,70797
36057,NY,11064,15136,10321,9258,5922,4819,11488,16969,9951.253589,11597,8779,63180,7345,-15784,9529,7345,68008,70525,47396,72709,70525
36059,NY,25164,15136,10321,9258,5922,4819,13746,15364,12281.84458,11597,10046,79272,11898,-8118,15780,11898,84366,91170,71154,95052,91170
36061,NY,22224,15136,10321,9258,5922,4819,13275,15907,16166.16289,11597,11336,82050,11898,-8118,15780,11898,80955,93948,73932,97830,93948
36063,NY,10896,15136,10321,9258,5922,4819,11461,15395,9618.312019,11597,8940,61266,6822,-16730,8742,6822,67813,68088,44536,70008,68088
36065,NY,12384,15136,10321,9258,5922,4819,11699,16232,10099.22762,11597,8813,63944,7868,-14837,10316,7868,69539,71812,49107,74260,71812
36067,NY,12612,15136,10321,9258,5922,4819,11736,15517,10099.22762,11597,9087,63730,7345,-15784,9529,7345,69804,71075,47946,73259,71075
36069,NY,12612,15136,10321,9258,5922,4819,11736,15930,9877.266574,11597,9091,63926,7868,-14837,10316,7868,69804,71794,49089,74242,71794
36071,NY,18912,15136,10321,9258,5922,4819,12745,15976,10913.08479,11597,9961,72178,9528,-11908,12768,9528,77113,81706,60270,84946,81706
36073,NY,12612,15136,10321,9258,5922,4819,11736,15578,8804.454848,11597,9097,62507,7868,-14837,10316,7868,69804,70375,47670,72823,70375
36075,NY,12612,15136,10321,9258,5922,4819,11736,16292,9285.370449,11597,9105,63711,7868,-14837,10316,7868,69804,71579,48874,74027,71579
36077,NY,13608,15136,10321,9258,5922,4819,11895,17206,10395.17568,11597,8823,66448,8401,-13881,11113,8401,70959,74849,52567,77561,74849
36079,NY,22224,15136,10321,9258,5922,4819,13275,16485,13354.6563,11597,9936,78416,11205,-9384,14973,11205,80955,89621,69032,93389,89621
36081,NY,22224,15136,10321,9258,5922,4819,13275,19389,11320.01338,11597,10414,79763,12812,-6481,16658,12812,80955,92575,73282,96421,92575
36083,NY,13884,15136,10321,9258,5922,4819,11939,17435,11578.96793,11597,9603,68917,8401,-13881,11113,8401,71279,77318,55036,80030,77318
36085,NY,22224,15136,10321,9258,5922,4819,13275,16958,11800.92898,11597,10156,77555,11898,-8118,15780,11898,80955,89453,69437,93335,89453
36087,NY,22224,15136,10321,9258,5922,4819,13275,16004,10876.09128,11597,9995,75515,11205,-9384,14973,11205,80955,86720,66131,90488,86720
36089,NY,11664,15136,10321,9258,5922,4819,11584,16910,9544.325004,11597,8583,63118,7345,-15784,9529,7345,68704,70463,47334,72647,70463
36091,NY,13884,15136,10321,9258,5922,4819,11939,15992,11874.91599,11597,9597,67764,8401,-13881,11113,8401,71279,76165,53883,78877,76165
36093,NY,13884,15136,10321,9258,5922,4819,11939,18341,11024.06531,11597,9610,69276,8965,-12894,11941,8965,71279,78241,56382,81217,78241
36095,NY,13884,15136,10321,9258,5922,4819,11939,18928,10987.07181,11597,9610,69825,8965,-12894,11941,8965,71279,78790,56931,81766,78790
36097,NY,11124,15136,10321,9258,5922,4819,11497,15136,9692.299035,11597,9258,61626,7345,-15784,9529,7345,68077,68971,45842,71155,68971
36099,NY,12156,15136,10321,9258,5922,4819,11663,18489,8693.474325,11597,8818,64573,8401,-13881,11113,8401,69275,72974,50692,75686,72974
36101,NY,10512,15136,10321,9258,5922,4819,11399,14243,9396.350973,11597,8752,59319,6822,-16730,8742,6822,67367,66141,42589,68061,66141
36103,NY,25164,15136,10321,9258,5922,4819,13746,17211,11874.91599,11597,9977,80643,12812,-6481,16658,12812,84366,93455,74162,97301,93455
36105,NY,14160,15136,10321,9258,5922,4819,11984,15136,9285.370449,11597,9258,64255,7868,-14837,10316,7868,71600,72123,49418,74571,72123
36107,NY,11844,15136,10321,9258,5922,4819,11613,14960,11504.98092,11597,8882,63607,7345,-15784,9529,7345,68913,70952,47823,73136,70952
36109,NY,18780,15136,10321,9258,5922,4819,12724,14475,11283.01987,11597,8881,69835,8965,-12894,11941,8965,76960,78800,56941,81776,78800
36111,NY,16704,15136,10321,9258,5922,4819,12391,15695,11098.05233,11597,9154,69067,8965,-12894,11941,8965,74551,78032,56173,81008,78032
36113,NY,16368,15136,10321,9258,5922,4819,12337,13204,10913.08479,11597,9000,65902,7868,-14837,10316,7868,74161,73770,51065,76218,73770
36115,NY,16368,15136,10321,9258,5922,4819,12337,16763,12651.77966,11597,9011,71211,8965,-12894,11941,8965,74161,80176,58317,83152,80176
36117,NY,12612,15136,10321,9258,5922,4819,11736,15884,9470.337988,11597,9097,63480,7868,-14837,10316,7868,69804,71348,48643,73796,71348
36119,NY,22236,15136,10321,9258,5922,4819,13277,18030,11874.91599,11597,10063,78619,11898,-8118,15780,11898,80969,90517,70501,94399,90517
36121,NY,10596,15136,10321,9258,5922,4819,11413,15136,11504.98092,11597,9258,62911,6822,-16730,8742,6822,67465,69733,46181,71653,69733
36123,NY,10788,15136,10321,9258,5922,4819,11443,16682,8323.539247,11597,9097,61306,7345,-15784,9529,7345,67687,68651,45522,70835,68651
37001,NC,10668,7261,8887,11553,6386,5178,9720,6471,8887.162454,12688,10990,54882,4053,-20673,5181,4053,59653,58935,34209,60063,58935
37003,NC,9996,7261,8887,11553,6386,5178,9604,6443,8887.162454,12688,10964,54157,4053,-20673,5181,4053,58865,58210,33484,59338,58210
37005,NC,10944,7261,8887,11553,6386,5178,9768,7261,8791.601567,12688,11553,56416,4408,-19990,5800,4408,59977,60824,36426,62216,60824
37007,NC,11184,7261,8887,11553,6386,5178,9810,7261,8632.333423,12688,11553,56496,4408,-19990,5800,4408,60259,60904,36506,62296,60904
37009,NC,9516,7261,8887,11553,6386,5178,9521,7261,8855.308825,12688,11553,55051,4053,-20673,5181,4053,58302,59104,34378,60232,59104
37011,NC,12432,7261,8887,11553,6386,5178,10026,7261,8855.308825,12688,11553,57967,4408,-19990,5800,4408,61723,62375,37977,63767,62375
37013,NC,11268,7261,8887,11553,6386,5178,9824,6862,9014.576969,12688,10704,55715,4053,-20673,5181,4053,60357,59768,35042,60896,59768
37015,NC,10128,7261,8887,11553,6386,5178,9627,7261,8281.943505,12688,11553,55090,4053,-20673,5181,4053,59020,59143,34417,60271,59143
37017,NC,9516,7261,8887,11553,6386,5178,9521,7261,8855.308825,12688,11553,55051,4053,-20673,5181,4053,58302,59104,34378,60232,59104
37019,NC,12936,7261,8887,11553,6386,5178,10113,6772,9874.624948,12688,10834,58283,4408,-19990,5800,4408,62314,62691,38293,64083,62691
37021,NC,11064,7261,8887,11553,6386,5178,9789,6629,8664.187051,12688,10775,54998,4053,-20673,5181,4053,60118,59051,34325,60179,59051
37023,NC,9996,7261,8887,11553,6386,5178,9604,6435,7772.285443,12688,10961,53029,4053,-20673,5181,4053,58865,57082,32356,58210,57082
37025,NC,13152,7261,8887,11553,6386,5178,10150,6200,8664.187051,12688,11534,57415,4408,-19990,5800,4408,62567,61823,37425,63215,61823
37027,NC,9996,7261,8887,11553,6386,5178,9604,6548,8058.968103,12688,10955,53424,4053,-20673,5181,4053,58865,57477,32751,58605,57477
37029,NC,12060,7261,8887,11553,6386,5178,9961,7076,9364.966886,12688,11327,57695,4408,-19990,5800,4408,61286,62103,37705,63495,62103
37031,NC,11856,7261,8887,11553,6386,5178,9926,6462,10256.86849,12688,10831,57272,4053,-20673,5181,4053,61047,61325,36599,62453,61325
37033,NC,10932,7261,8887,11553,6386,5178,9766,7261,7835.992701,12688,11553,55448,4408,-19990,5800,4408,59963,59856,35458,61248,59856
37035,NC,9996,7261,8887,11553,6386,5178,9604,6204,8536.772536,12688,10994,53597,3698,-21028,4562,3698,58865,57295,32569,58159,57295
37037,NC,13044,7261,8887,11553,6386,5178,10132,6676,9874.624948,12688,11327,58788,4408,-19990,5800,4408,62441,63196,38798,64588,63196
37039,NC,10104,7261,8887,11553,6386,5178,9622,7261,9237.552371,12688,11553,56022,4053,-20673,5181,4053,58991,60075,35349,61203,60075
37041,NC,10140,7261,8887,11553,6386,5178,9629,7261,8759.747938,12688,11553,55580,4053,-20673,5181,4053,59034,59633,34907,60761,59633
37043,NC,11268,7261,8887,11553,6386,5178,9824,7261,9364.966886,12688,11553,57313,4408,-19990,5800,4408,60357,61721,37323,63113,61721
37045,NC,10716,7261,8887,11553,6386,5178,9728,6451,7899.699959,12688,10477,53410,4053,-20673,5181,4053,59709,57463,32737,58591,57463
37047,NC,9516,7261,8887,11553,6386,5178,9521,7261,8600.479794,12688,11553,54796,4053,-20673,5181,4053,58302,58849,34123,59977,58849
37049,NC,12300,7261,8887,11553,6386,5178,10003,6427,9428.674144,12688,11019,57041,4408,-19990,5800,4408,61568,61449,37051,62841,61449
37051,NC,13092,7261,8887,11553,6386,5178,10140,6364,8696.04068,12688,11263,57281,4408,-19990,5800,4408,62497,61689,37291,63081,61689
37053,NC,18744,7261,8887,11553,6386,5178,11119,7083,10225.01487,12688,11837,65756,5828,-16877,8276,5828,69128,71584,48879,74032,71584
37055,NC,15720,7261,8887,11553,6386,5178,10595,6711,11085.06285,12688,11372,62754,5118,-18434,7038,5118,65580,67872,44320,69792,67872
37057,NC,10644,7261,8887,11553,6386,5178,9716,6211,7995.260845,12688,11060,53777,4053,-20673,5181,4053,59625,57830,33104,58958,57830
37059,NC,12000,7261,8887,11553,6386,5178,9951,6287,8950.869711,12688,11067,56171,4408,-19990,5800,4408,61216,60579,36181,61971,60579
37061,NC,9516,7261,8887,11553,6386,5178,9521,7261,8759.747938,12688,11553,54956,4053,-20673,5181,4053,58302,59009,34283,60137,59009
37063,NC,13044,7261,8887,11553,6386,5178,10132,6543,9046.430598,12688,11285,57784,4408,-19990,5800,4408,62441,62192,37794,63584,62192
37065,NC,11016,7261,8887,11553,6386,5178,9780,6231,8504.918907,12688,10441,54059,4053,-20673,5181,4053,60061,58112,33386,59240,58112
37067,NC,12000,7261,8887,11553,6386,5178,9951,6210,8759.747938,12688,11041,55876,4408,-19990,5800,4408,61216,60284,35886,61676,60284
37069,NC,13296,7261,8887,11553,6386,5178,10175,6548,8409.358021,12688,12240,58359,4763,-19212,6419,4763,62736,63122,39147,64778,63122
37071,NC,13152,7261,8887,11553,6386,5178,10150,7115,8281.943505,12688,11534,57948,4763,-19212,6419,4763,62567,62711,38736,64367,62711
37073,NC,10164,7261,8887,11553,6386,5178,9633,6739,9078.284227,12688,11834,55681,4053,-20673,5181,4053,59062,59734,35008,60862,59734
37075,NC,11268,7261,8887,11553,6386,5178,9824,7261,9301.259629,12688,11553,57249,4408,-19990,5800,4408,60357,61657,37259,63049,61657
37077,NC,10944,7261,8887,11553,6386,5178,9768,6617,8473.065278,12688,11389,55289,4053,-20673,5181,4053,59977,59342,34616,60470,59342
37079,NC,9600,7261,8887,11553,6386,5178,9535,7261,8154.52899,12688,11553,54435,4053,-20673,5181,4053,58400,58488,33762,59616,58488
37081,NC,11568,7261,8887,11553,6386,5178,9876,6651,8919.016082,12688,11037,56041,4408,-19990,5800,4408,60709,60449,36051,61841,60449
37083,NC,9960,7261,8887,11553,6386,5178,9598,6185,8377.504392,12688,9799,52188,3698,-21028,4562,3698,58823,55886,31160,56750,55886
37085,NC,11316,7261,8887,11553,6386,5178,9832,6269,8982.72334,12688,11395,55829,4053,-20673,5181,4053,60413,59882,35156,61010,59882
37087,NC,11136,7261,8887,11553,6386,5178,9801,6861,9333.113258,12688,10775,55971,4053,-20673,5181,4053,60202,60024,35298,61152,60024
37089,NC,11064,7261,8887,11553,6386,5178,9789,6962,8759.747938,12688,10774,55425,4053,-20673,5181,4053,60118,59478,34752,60606,59478
37091,NC,9516,7261,8887,11553,6386,5178,9521,7261,8281.943505,12688,11553,54478,4053,-20673,5181,4053,58302,58531,33805,59659,58531
37093,NC,11064,7261,8887,11553,6386,5178,9789,7465,9014.576969,12688,11278,56688,4408,-19990,5800,4408,60118,61096,36698,62488,61096
37095,NC,11940,7261,8887,11553,6386,5178,9940,7261,9619.795917,12688,11553,58240,4408,-19990,5800,4408,61145,62648,38250,64040,62648
37097,NC,12048,7261,8887,11553,6386,5178,9959,7429,8919.016082,12688,11531,57793,4408,-19990,5800,4408,61272,62201,37803,63593,62201
37099,NC,10524,7261,8887,11553,6386,5178,9695,7199,9173.845113,12688,10244,55007,4053,-20673,5181,4053,59484,59060,34334,60188,59060
37101,NC,13296,7261,8887,11553,6386,5178,10175,6924,9205.698742,12688,12255,59547,4763,-19212,6419,4763,62736,64310,40335,65966,64310
37103,NC,10752,7261,8887,11553,6386,5178,9735,7074,9078.284227,12688,11070,55840,4053,-20673,5181,4053,59752,59893,35167,61021,59893
37105,NC,10920,7261,8887,11553,6386,5178,9764,7065,9141.991484,12688,11356,56349,4408,-19990,5800,4408,59949,60757,36359,62149,60757
37107,NC,9720,7261,8887,11553,6386,5178,9556,7248,7708.578185,12688,10193,52735,3698,-21028,4562,3698,58541,56433,31707,57297,56433
37109,NC,10416,7261,8887,11553,6386,5178,9676,7292,8250.089876,12688,11531,55356,4053,-20673,5181,4053,59357,59409,34683,60537,59409
37111,NC,9540,7261,8887,11553,6386,5178,9525,7519,9078.284227,12688,10209,54212,4053,-20673,5181,4053,58330,58265,33539,59393,58265
37113,NC,10656,7261,8887,11553,6386,5178,9718,7261,9556.08866,12688,11553,56892,4408,-19990,5800,4408,59639,61300,36902,62692,61300
37115,NC,11064,7261,8887,11553,6386,5178,9789,7407,9333.113258,12688,10822,56493,4408,-19990,5800,4408,60118,60901,36503,62293,60901
37117,NC,9516,7261,8887,11553,6386,5178,9521,7261,8664.187051,12688,11553,54860,4053,-20673,5181,4053,58302,58913,34187,60041,58913
37119,NC,13152,7261,8887,11553,6386,5178,10150,7390,9364.966886,12688,11530,59304,4763,-19212,6419,4763,62567,64067,40092,65723,64067
37121,NC,9828,7261,8887,11553,6386,5178,9575,7261,9269.406,12688,11553,55777,4053,-20673,5181,4053,58668,59830,35104,60958,59830
37123,NC,10020,7261,8887,11553,6386,5178,9608,7261,8504.918907,12688,11553,55205,4053,-20673,5181,4053,58893,59258,34532,60386,59258
37125,NC,11256,7261,8887,11553,6386,5178,9822,7431,10479.8439,12688,10865,57898,4408,-19990,5800,4408,60343,62306,37908,63698,62306
37127,NC,11016,7261,8887,11553,6386,5178,9780,6896,8090.821732,12688,10439,54308,4053,-20673,5181,4053,60061,58361,33635,59489,58361
37129,NC,12936,7261,8887,11553,6386,5178,10113,7407,9524.235031,12688,11124,58857,4763,-19212,6419,4763,62314,63620,39645,65276,63620
37131,NC,10200,7261,8887,11553,6386,5178,9639,8020,9333.113258,12688,9896,55314,4053,-20673,5181,4053,59104,59367,34641,60495,59367
37133,NC,12780,7261,8887,11553,6386,5178,10086,7712,8887.162454,12688,11601,58847,4763,-19212,6419,4763,62131,63610,39635,65266,63610
37135,NC,13044,7261,8887,11553,6386,5178,10132,8099,10989.50196,12688,11296,61295,4763,-19212,6419,4763,62441,66058,42083,67714,66058
37137,NC,10908,7261,8887,11553,6386,5178,9762,7826,9619.795917,12688,11059,57278,4408,-19990,5800,4408,59935,61686,37288,63078,61686
37139,NC,11940,7261,8887,11553,6386,5178,9940,7245,8919.016082,12688,11298,57268,4408,-19990,5800,4408,61145,61676,37278,63068,61676
37141,NC,11652,7261,8887,11553,6386,5178,9891,7882,10129.45398,12688,11170,58699,4408,-19990,5800,4408,60808,63107,38709,64499,63107
37143,NC,13140,7261,8887,11553,6386,5178,10148,9059,8823.455196,12688,11317,60205,5118,-18434,7038,5118,62553,65323,41771,67243,65323
37145,NC,10092,7261,8887,11553,6386,5178,9620,8131,8473.065278,12688,11321,55884,4408,-19990,5800,4408,58977,60292,35894,61684,60292
