FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
26019,8208,10739,9095,11236,5652,4891,7857,57678,0.46,10230,9095,8960,10887,2302,-3967,50606,0.41,-23125,-7512,21634,0.07,2357,-3710,50918,0.12,1.75,0.41,0.97,-4383,-19512,28376,0.13,3236,-3462,52045,0.38,43311,7709,-8960,51020,0.53
26123,7644,10739,9095,11236,5652,4891,7768,57025,0.53,10494,9095,8960,11236,2302,-3967,50655,0.46,-23125,-7512,21683,0.10,2357,-3710,50967,0.09,1.68,0.46,0.97,-4383,-19512,28425,0.20,3236,-3462,52094,0.43,43360,7709,-8960,51069,0.58
26117,7812,10739,9095,11236,5652,4891,7794,57219,0.55,10383,9095,8960,11276,2302,-3967,50752,0.48,-23125,-7512,21780,0.08,2357,-3710,51064,0.09,1.71,0.48,0.97,-4383,-19512,28522,0.20,3236,-3462,52191,0.45,43457,7709,-8960,51166,0.60
26155,8100,10739,9095,11236,5652,4891,7840,57553,0.47,10724,9095,8960,10743,2302,-3967,50849,0.42,-23125,-7512,21877,0.08,2357,-3710,51161,0.19,2.11,0.41,0.97,-4383,-19512,28619,0.14,3236,-3462,52288,0.39,43554,7709,-8960,51263,0.42
26035,7644,10739,9095,11236,5652,4891,7768,57025,0.65,10698,9095,8960,11236,2302,-3967,50859,0.58,-23125,-7512,21887,0.13,2357,-3710,51171,0.21,2.12,0.58,0.97,-4383,-19512,28629,0.25,3236,-3462,52298,0.55,43564,7709,-8960,51273,0.60
26157,7644,10739,9095,11236,5652,4891,7768,57025,0.51,10724,9095,8960,11236,2302,-3967,50885,0.43,-23125,-7512,21913,0.08,2357,-3710,51197,0.19,2.11,0.43,0.97,-4383,-19512,28655,0.13,3236,-3462,52324,0.39,43590,7709,-8960,51299,0.46
26119,7992,10739,9095,11236,5652,4891,7823,57428,0.62,10383,9095,8960,11236,2302,-3967,50892,0.55,-23125,-7512,21920,0.09,2357,-3710,51204,0.21,1.71,0.55,0.97,-4383,-19512,28662,0.17,3236,-3462,52331,0.51,43597,7709,-8960,51306,0.56
26025,8268,10739,9095,11236,5652,4891,7866,57747,0.51,10850,9095,8960,10580,2302,-3967,50979,0.46,-23125,-7512,22007,0.09,2357,-3710,51291,0.19,2.08,0.46,0.97,-4383,-19512,28749,0.15,3236,-3462,52418,0.43,43684,7709,-8960,51393,0.47
26079,8604,10739,9095,11236,5652,4891,7919,58136,0.56,10252,9095,8960,10863,2302,-3967,51000,0.49,-23125,-7512,22028,0.12,2357,-3710,51312,0.15,1.75,0.49,0.97,-4383,-19512,28770,0.18,3236,-3462,52439,0.46,43705,7709,-8960,51414,0.51
26021,8328,10739,9095,11236,5652,4891,7876,57817,0.50,10723,9095,8960,10683,2302,-3967,51015,0.45,-23125,-7512,22043,0.10,2357,-3710,51327,0.21,2.11,0.44,0.97,-4383,-19512,28785,0.16,3236,-3462,52454,0.42,43720,7709,-8960,51429,0.51
26029,8244,10739,9095,11236,5652,4891,7862,57719,0.48,10281,9095,8960,11236,2302,-3967,51042,0.42,-23125,-7512,22070,0.07,2357,-3710,51354,0.17,1.74,0.42,0.97,-4383,-19512,28812,0.15,3236,-3462,52481,0.38,43747,7709,-8960,51456,0.50
26145,8508,10739,9095,11236,5652,4891,7904,58025,0.51,10751,9095,8960,10537,2302,-3967,51077,0.45,-23125,-7512,22105,0.11,2357,-3710,51389,0.13,2.10,0.45,0.97,-4383,-19512,28847,0.17,3236,-3462,52516,0.42,43782,7709,-8960,51491,0.53
26103,8340,10739,9095,11236,5652,4891,7878,57831,0.49,10822,9095,8960,10681,2302,-3967,51123,0.44,-23125,-7512,22151,0.12,2357,-3710,51435,0.15,2.08,0.44,0.97,-4383,-19512,28893,0.19,3236,-3462,52562,0.42,43828,7709,-8960,51537,0.52
26051,7644,10739,9095,11236,5652,4891,7768,57025,0.58,11268,9095,8960,11236,2879,-3768,52205,0.48,-23506,-7512,22076,0.12,2934,-3413,52615,0.15,1.55,0.48,0.97,-3862,-19512,29720,0.19,3551,-3210,53435,0.49,44134,8128,-8960,52262,0.60
26053,7644,10739,9095,11236,5652,4891,7768,57025,0.63,11268,9095,8960,11236,2879,-3768,52205,0.53,-23506,-7512,22076,0.12,2934,-3413,52615,0.21,1.55,0.53,0.97,-3862,-19512,29720,0.23,3551,-3210,53435,0.54,44134,8128,-8960,52262,0.65
26069,7644,10739,9095,11236,5652,4891,7768,57025,0.60,11294,9095,8960,11236,2879,-3768,52231,0.49,-23506,-7512,22102,0.11,2934,-3413,52641,0.17,1.54,0.49,0.97,-3862,-19512,29746,0.17,3551,-3210,53461,0.50,44160,8128,-8960,52288,0.63
26071,7644,10739,9095,11236,5652,4891,7768,57025,0.61,11294,9095,8960,11236,2879,-3768,52231,0.50,-23506,-7512,22102,0.08,2934,-3413,52641,0.15,1.54,0.49,0.97,-3862,-19512,29746,0.20,3551,-3210,53461,0.51,44160,8128,-8960,52288,0.63
26049,8520,10739,9095,11236,5652,4891,7906,58039,0.52,11268,9095,8960,10398,2879,-3768,52242,0.43,-23506,-7512,22113,0.13,2934,-3413,52652,0.13,1.55,0.43,0.97,-3862,-19512,29757,0.20,3551,-3210,53472,0.45,44171,8128,-8960,52299,0.55
26091,8388,10739,9095,11236,5652,4891,7885,57886,0.47,10998,9095,8960,10800,2879,-3768,52243,0.38,-23506,-7512,22114,0.08,2934,-3413,52653,0.17,1.61,0.38,0.97,-3862,-19512,29758,0.14,3551,-3210,53473,0.39,44172,8128,-8960,52300,0.49
26015,8160,10739,9095,11236,5652,4891,7849,57622,0.40,10867,9095,8960,11276,2879,-3768,52360,0.31,-23506,-7512,22231,0.05,2934,-3413,52770,0.15,1.64,0.31,0.97,-3862,-19512,29875,0.11,3551,-3210,53590,0.32,44289,8128,-8960,52417,0.42
26067,8112,10739,9095,11236,5652,4891,7842,57567,0.47,11294,9095,8960,10906,2879,-3768,52369,0.37,-23506,-7512,22240,0.09,2934,-3413,52779,0.15,1.54,0.37,0.97,-3862,-19512,29884,0.14,3551,-3210,53599,0.38,44298,8128,-8960,52426,0.49
26159,8616,10739,9095,11236,5652,4891,7921,58150,0.48,11085,9095,8960,10840,2879,-3768,52598,0.40,-23506,-7512,22469,0.10,2934,-3413,53008,0.15,1.59,0.40,0.97,-3862,-19512,30113,0.26,3551,-3210,53828,0.48,44527,8128,-8960,52655,0.51
26073,8328,10739,9095,11236,5652,4891,7876,57817,0.57,12121,9095,8960,10260,2879,-3768,52766,0.49,-23506,-7512,22637,0.17,2934,-3413,53176,0.13,1.79,0.49,0.97,-3862,-19512,30281,0.36,3551,-3210,53996,0.56,44695,8128,-8960,52823,0.59
26005,8328,10739,9095,11236,5652,4891,7876,57817,0.41,11519,9095,8960,11193,2879,-3768,53097,0.33,-23506,-7512,22968,0.08,2934,-3413,53507,0.17,1.94,0.33,0.97,-3862,-19512,30612,0.11,3551,-3210,54327,0.41,45026,8128,-8960,53154,0.45
26141,7644,10739,9095,11236,5652,4891,7768,57025,0.56,12217,9095,8960,11236,2879,-3768,53154,0.45,-23506,-7512,23025,0.11,2934,-3413,53564,0.15,1.77,0.45,0.97,-3862,-19512,30669,0.14,3551,-3210,54384,0.55,45083,8128,-8960,53211,0.59
26143,7644,10739,9095,11236,5652,4891,7768,57025,0.67,12217,9095,8960,11236,2879,-3768,53154,0.55,-23506,-7512,23025,0.15,2934,-3413,53564,0.15,1.77,0.55,0.97,-3862,-19512,30669,0.19,3551,-3210,54384,0.66,45083,8128,-8960,53211,0.69
26075,9264,10739,9095,11236,5652,4891,8023,58900,0.49,11127,9095,8960,10706,2879,-3768,53155,0.42,-23506,-7512,23026,0.10,2934,-3413,53565,0.15,1.58,0.42,0.97,-3862,-19512,30670,0.15,3551,-3210,54385,0.49,45084,8128,-8960,53212,0.51
26039,8256,10739,9095,11236,5652,4891,7864,57733,0.52,12049,9095,8960,11236,3378,-3531,54334,0.44,-23958,-7512,23017,0.10,3408,-3095,54800,0.21,1.81,0.44,0.97,-3188,-19512,31787,0.25,3927,-2909,55505,0.52,45527,8628,-8960,54155,0.54
26111,8928,10739,9095,11236,5652,4891,7970,58511,0.42,11667,9095,8960,10951,3378,-3531,54339,0.34,-23958,-7512,23022,0.08,3408,-3095,54805,0.22,1.90,0.34,0.97,-3188,-19512,31792,0.21,3927,-2909,55510,0.43,45532,8628,-8960,54160,0.46
26077,8616,10739,9095,11236,5652,4891,7921,58150,0.48,12195,9095,8960,10833,3378,-3531,54437,0.48,-23958,-7512,23120,0.11,3408,-3095,54903,0.21,1.78,0.41,0.97,-3188,-19512,31890,0.23,3927,-2909,55608,0.49,45630,8628,-8960,54258,0.51
26101,7680,10739,9095,11236,5652,4891,7773,57066,0.56,12767,9095,8960,11236,3378,-3531,54476,0.55,-23958,-7512,23159,0.12,3408,-3095,54942,0.21,1.65,0.46,0.97,-3188,-19512,31929,0.24,3927,-2909,55647,0.56,45669,8628,-8960,54297,0.56
26095,7644,10739,9095,11236,5652,4891,7768,57025,0.59,13046,9095,8960,11236,3378,-3531,54719,0.59,-23958,-7512,23402,0.11,3408,-3095,55185,0.21,1.64,0.59,0.97,-3188,-19512,32172,0.26,3927,-2909,55890,0.59,45912,8628,-8960,54540,0.59
26001,7644,10739,9095,11236,5652,4891,7768,57025,0.58,13094,9095,8960,11236,3378,-3531,54767,0.57,-23958,-7512,23450,0.13,3408,-3095,55233,0.21,1.63,0.57,0.97,-3188,-19512,32220,0.23,3927,-2909,55938,0.58,45960,8628,-8960,54588,0.59
26003,7644,10739,9095,11236,5652,4891,7768,57025,0.57,13094,9095,8960,11236,3378,-3531,54767,0.56,-23958,-7512,23450,0.11,3408,-3095,55233,0.21,1.63,0.56,0.97,-3188,-19512,32220,0.22,3927,-2909,55938,0.57,45960,8628,-8960,54588,0.58
26097,7836,10739,9095,11236,5652,4891,7798,57247,0.57,13046,9095,8960,11236,3378,-3531,54911,0.57,-23958,-7512,23594,0.10,3408,-3095,55377,0.21,1.64,0.56,0.97,-3188,-19512,32364,0.20,3927,-2909,56082,0.54,46104,8628,-8960,54732,0.57
26037,9144,10739,9095,11236,5652,4891,8004,58761,0.36,12049,9095,8960,10955,3378,-3531,54941,0.36,-23958,-7512,23624,0.07,3408,-3095,55407,0.21,1.42,0.36,0.97,-3188,-19512,32394,0.13,3927,-2909,56112,0.34,46134,8628,-8960,54762,0.36
26089,9612,10739,9095,11236,5652,4891,8078,59303,0.36,11702,9095,8960,10897,3378,-3531,55004,0.37,-23958,-7512,23687,0.07,3408,-3095,55470,0.22,1.49,0.37,0.97,-3188,-19512,32457,0.15,3927,-2909,56175,0.35,46197,8628,-8960,54825,0.38
26045,9144,10739,9095,11236,5652,4891,8004,58761,0.39,12249,9095,8960,10940,3378,-3531,55126,0.39,-23958,-7512,23809,0.08,3408,-3095,55592,0.21,1.38,0.39,0.97,-3188,-19512,32579,0.15,3927,-2909,56297,0.37,46319,8628,-8960,54947,0.39
26087,10116,10739,9095,11236,5652,4891,8158,59887,0.39,11380,9095,8960,11018,3378,-3531,55307,0.40,-23958,-7512,23990,0.14,3408,-3095,55773,0.15,1.57,0.40,0.97,-3188,-19512,32760,0.23,3927,-2909,56478,0.38,46500,8628,-8960,55128,0.41
26147,10116,10739,9095,11236,5652,4891,8158,59887,0.44,11458,9095,8960,11005,3657,-3355,55827,0.46,-24295,-7512,23718,0.18,3687,-2871,56341,0.15,1.55,0.46,0.97,-2622,-19346,33557,0.29,4206,-2685,57046,0.43,46565,8999,-8960,55564,0.47
26081,8880,10739,9095,11236,5652,4891,7963,58456,0.42,12481,9095,8960,11284,3657,-3355,55894,0.43,-24295,-7512,23785,0.16,3687,-2871,56408,0.22,1.76,0.42,0.97,-2622,-19346,33624,0.26,4206,-2685,57113,0.40,46632,8999,-8960,55631,0.43
26065,9144,10739,9095,11236,5652,4891,8004,58761,0.48,12606,9095,8960,10916,3657,-3355,55914,0.49,-24295,-7512,23805,0.22,3687,-2871,56428,0.15,1.73,0.49,0.97,-2622,-19346,33644,0.33,4206,-2685,57133,0.47,46652,8999,-8960,55651,0.50
26047,9228,10739,9095,11236,5652,4891,8018,58859,0.43,12249,9095,8960,11236,3657,-3355,55961,0.44,-24295,-7512,23852,0.16,3687,-2871,56475,0.17,1.81,0.44,0.97,-2622,-19346,33691,0.27,4206,-2685,57180,0.42,46699,8999,-8960,55698,0.44
26055,9780,10739,9095,11236,5652,4891,8105,59498,0.39,12101,9095,8960,10856,3657,-3355,55984,0.41,-24295,-7512,23875,0.15,3687,-2871,56498,0.17,1.84,0.41,0.97,-2622,-19346,33714,0.27,4206,-2685,57203,0.38,46722,8999,-8960,55721,0.42
26139,9444,10739,9095,11236,5652,4891,8052,59109,0.36,12217,9095,8960,11281,3657,-3355,56190,0.37,-24295,-7512,24081,0.12,3687,-2871,56704,0.18,1.81,0.37,0.97,-2622,-19346,33920,0.19,4206,-2685,57409,0.34,46928,8999,-8960,55927,0.37
26163,10116,10739,9095,11236,5652,4891,8158,59887,0.51,11972,9095,8960,10973,3657,-3355,56309,0.53,-24295,-7512,24200,0.26,3687,-2871,56823,0.15,1.87,0.53,0.97,-2622,-19346,34039,0.35,4206,-2685,57528,0.51,47047,8999,-8960,56046,0.54
26131,7644,10739,9095,11236,5652,4891,7768,57025,0.62,14206,9095,8960,11236,3657,-3355,56334,0.62,-24295,-7512,24225,0.25,3687,-2871,56848,0.15,1.79,0.61,0.97,-2622,-19346,34064,0.40,4206,-2685,57553,0.59,47072,8999,-8960,56071,0.62
26133,7644,10739,9095,11236,5652,4891,7768,57025,0.58,14206,9095,8960,11236,3657,-3355,56334,0.58,-24295,-7512,24225,0.23,3687,-2871,56848,0.15,1.79,0.57,0.97,-2622,-19346,34064,0.35,4206,-2685,57553,0.55,47072,8999,-8960,56071,0.58
26129,7656,10739,9095,11236,5652,4891,7770,57039,0.62,14206,9095,8960,11236,3657,-3355,56346,0.62,-24295,-7512,24237,0.28,3687,-2871,56860,0.15,1.79,0.62,0.97,-2622,-19346,34076,0.38,4206,-2685,57565,0.59,47084,8999,-8960,56083,0.62
26115,10116,10739,9095,11236,5652,4891,8158,59887,0.39,11910,9095,8960,11104,3657,-3355,56378,0.41,-24295,-7512,24269,0.06,3687,-2871,56892,0.15,1.89,0.40,0.97,-2622,-19346,34108,0.23,4206,-2685,57597,0.38,47116,8999,-8960,56115,0.41
26127,7764,10739,9095,11236,5652,4891,7787,57164,0.55,14206,9095,8960,11236,3657,-3355,56454,0.55,-24295,-7512,24345,0.07,3687,-2871,56968,0.15,1.79,0.55,0.97,-2622,-19346,34184,0.42,4206,-2685,57673,0.52,47192,8999,-8960,56191,0.55
26137,7956,10739,9095,11236,5652,4891,7817,57386,0.47,14206,9095,8960,11236,3657,-3355,56646,0.44,-24295,-7512,24537,0.04,3687,-2871,57160,0.20,1.79,0.47,0.97,-2622,-19346,34376,0.34,4206,-2685,57865,0.45,47384,8999,-8960,56383,0.47
26135,8220,10739,9095,11236,5652,4891,7859,57692,0.64,14206,9095,8960,11236,3949,-3170,57387,0.61,-24635,-7512,24461,0.09,3979,-2637,57950,0.20,1.46,0.61,0.97,-2031,-18765,35812,0.52,4497,-2451,58654,0.70,47648,9387,-8960,57035,0.64
26099,10116,10739,9095,11236,5652,4891,8158,59887,0.40,12767,9095,8960,10983,3949,-3170,57590,0.39,-24635,-7512,24664,0.06,3979,-2637,58153,0.20,1.33,0.39,0.97,-2031,-18765,36015,0.31,4497,-2451,58857,0.46,47851,9387,-8960,57238,0.39
26093,10656,10739,9095,11236,5652,4891,8243,60512,0.26,13046,9095,8960,11007,4231,-2992,58895,0.26,-24870,-7512,25274,0.03,4260,-2411,59505,0.22,1.67,0.26,0.97,-1459,-18330,37867,0.18,4778,-2225,60209,0.32,48696,9762,-8960,58458,0.27
26125,10116,10739,9095,11236,5652,4891,8158,59887,0.32,14206,9095,8960,10985,4231,-2992,59492,0.37,-24870,-7512,25871,0.06,4260,-2411,60102,0.20,1.49,0.37,0.97,-1459,-18330,38464,0.29,4778,-2225,60806,0.35,49293,9762,-8960,59055,0.32
26161,11424,10739,9095,11236,5652,4891,8364,61401,0.36,14901,9095,8960,11194,4986,-2515,62936,0.40,-25502,-7512,27451,0.16,5016,-1805,63676,0.26,1.39,0.40,0.97,73,-17431,43107,0.31,5535,-1619,64381,0.38,51505,10768,-8960,62273,0.48
27167,7644,12324,9095,11236,5900,4891,9487,60577,0.40,10209,9095,9272,11024,1905,-4096,49944,0.28,-24279,-7824,20032,0.09,1888,-3994,50029,0.13,2.16,0.28,1.08,-7858,-19824,24453,0.06,2681,-3741,51075,0.37,42863,7234,-9272,50097,0.48
27047,7644,12324,9095,11236,5900,4891,9487,60577,0.47,10609,9095,9272,10706,1905,-4096,50027,0.33,-24279,-7824,20115,0.08,1888,-3994,50112,0.13,2.04,0.33,1.08,-7858,-19824,24536,0.06,2681,-3741,51158,0.43,42946,7234,-9272,50180,0.54
27015,7644,12324,9095,11236,5900,4891,9487,60577,0.43,10735,9095,9272,10795,1905,-4096,50241,0.38,-24279,-7824,20329,0.09,1888,-3994,50326,0.06,2.00,0.29,1.08,-7858,-19824,24750,0.07,2681,-3741,51372,0.39,43160,7234,-9272,50394,0.50
27107,7644,12324,9095,11236,5900,4891,9487,60577,0.46,10793,9095,9272,11236,1905,-4096,50740,0.41,-24279,-7824,20828,0.12,1888,-3994,50825,0.13,1.56,0.41,1.08,-7858,-19824,25249,0.10,2681,-3741,51871,0.38,43659,7234,-9272,50893,0.53
27105,7644,12324,9095,11236,5900,4891,9487,60577,0.43,10793,9095,9272,11265,1905,-4096,50768,0.39,-24279,-7824,20856,0.11,1888,-3994,50853,0.15,1.56,0.39,1.08,-7858,-19824,25277,0.09,2681,-3741,51899,0.36,43687,7234,-9272,50921,0.49
27111,7644,12324,9095,11236,5900,4891,9487,60577,0.41,11339,9095,9272,10765,1905,-4096,50815,0.38,-24279,-7824,20903,0.10,1888,-3994,50900,0.13,1.89,0.38,1.08,-7858,-19824,25324,0.08,2681,-3741,51946,0.36,43734,7234,-9272,50968,0.49
27101,7644,12324,9095,11236,5900,4891,9487,60577,0.39,10875,9095,9272,11236,1905,-4096,50822,0.36,-24279,-7824,20910,0.10,1888,-3994,50907,0.13,2.01,0.36,1.08,-7858,-19824,25331,0.08,2681,-3741,51953,0.33,43741,7234,-9272,50975,0.46
27057,7644,12324,9095,11236,5900,4891,9487,60577,0.45,11003,9095,9272,11236,2406,-3912,51635,0.41,-24873,-7824,20444,0.10,2397,-3717,51821,0.13,1.98,0.41,1.08,-7393,-19824,25924,0.08,2962,-3505,52598,0.38,43869,7605,-9272,51474,0.54
27023,7752,12324,9095,11236,5900,4891,9507,60705,0.42,11007,9095,9272,11236,2406,-3912,51747,0.38,-24873,-7824,20556,0.10,2397,-3717,51933,0.13,1.97,0.38,1.08,-7393,-19824,26036,0.08,2962,-3505,52710,0.35,43981,7605,-9272,51586,0.41
27021,8580,12324,9095,11236,5900,4891,9661,61687,0.45,11007,9095,9272,10536,2406,-3912,51875,0.43,-24873,-7824,20684,0.12,2397,-3717,52061,0.15,1.97,0.43,1.08,-7393,-19824,26164,0.09,2962,-3505,52838,0.40,44109,7605,-9272,51714,0.44
27099,8376,12324,9095,11236,5900,4891,9623,61445,0.46,10875,9095,9272,10905,2406,-3912,51908,0.43,-24873,-7824,20717,0.12,2397,-3717,52094,0.15,2.01,0.43,1.08,-7393,-19824,26197,0.20,2962,-3505,52871,0.41,44142,7605,-9272,51747,0.45
27113,7644,12324,9095,11236,5900,4891,9487,60577,0.46,11339,9095,9272,11236,2406,-3912,51971,0.42,-24873,-7824,20780,0.12,2397,-3717,52157,0.13,1.89,0.42,1.08,-7393,-19824,26260,0.17,2962,-3505,52934,0.39,44205,7605,-9272,51810,0.49
27117,7644,12324,9095,11236,5900,4891,9487,60577,0.45,11339,9095,9272,11236,2406,-3912,51971,0.43,-24873,-7824,20780,0.12,2397,-3717,52157,0.13,1.89,0.43,1.08,-7393,-19824,26260,0.21,2962,-3505,52934,0.41,44205,7605,-9272,51810,0.49
27083,7644,12324,9095,11236,5900,4891,9487,60577,0.41,11457,9095,9272,11148,2406,-3912,52001,0.38,-24873,-7824,20810,0.11,2397,-3717,52187,0.15,1.86,0.37,1.08,-7393,-19824,26290,0.18,2962,-3505,52964,0.35,44235,7605,-9272,51840,0.45
27017,8304,12324,9095,11236,5900,4891,9610,61360,0.39,11336,9095,9272,10683,2406,-3912,52074,0.37,-24873,-7824,20883,0.11,2397,-3717,52260,0.13,1.89,0.37,1.08,-7393,-19824,26363,0.17,2962,-3505,53037,0.34,44308,7605,-9272,51913,0.43
27041,7644,12324,9095,11236,5900,4891,9487,60577,0.40,11856,9095,9272,10863,2406,-3912,52114,0.36,-24873,-7824,20923,0.11,2397,-3717,52300,0.13,1.76,0.36,1.08,-7393,-19824,26403,0.16,2962,-3505,53077,0.33,44348,7605,-9272,51953,0.44
27045,7644,12324,9095,11236,5900,4891,9487,60577,0.40,10829,9095,9272,11931,2406,-3912,52156,0.38,-24873,-7824,20965,0.11,2397,-3717,52342,0.17,2.02,0.38,1.08,-7393,-19824,26445,0.17,2962,-3505,53119,0.35,44390,7605,-9272,51995,0.45
27055,8388,12324,9095,11236,5900,4891,9625,61459,0.40,11003,9095,9272,11198,2406,-3912,52340,0.37,-24873,-7824,21149,0.11,2397,-3717,52526,0.13,1.98,0.37,1.08,-7393,-19824,26629,0.17,2962,-3505,53303,0.34,44574,7605,-9272,52179,0.44
27137,8304,12324,9095,11236,5900,4891,9610,61360,0.45,11718,9095,9272,10635,2406,-3912,52410,0.43,-24873,-7824,21219,0.14,2397,-3717,52596,0.13,1.79,0.43,1.08,-7393,-19824,26699,0.21,2962,-3505,53373,0.40,44644,7605,-9272,52249,0.49
27035,8652,12324,9095,11236,5900,4891,9675,61773,0.42,11566,9095,9272,10476,2406,-3912,52446,0.40,-24873,-7824,21255,0.11,2397,-3717,52632,0.13,1.83,0.40,1.08,-7393,-19824,26735,0.18,2962,-3505,53409,0.37,44680,7605,-9272,52285,0.48
27143,7644,12324,9095,11236,5900,4891,9487,60577,0.36,11057,9095,9272,12032,2406,-3912,52485,0.32,-24873,-7824,21294,0.09,2397,-3717,52671,0.15,1.96,0.35,1.08,-7393,-19824,26774,0.14,2962,-3505,53448,0.32,44719,7605,-9272,52324,0.42
27043,7644,12324,9095,11236,5900,4891,9487,60577,0.47,11856,9095,9272,11236,2406,-3912,52488,0.38,-24873,-7824,21297,0.13,2397,-3717,52674,0.13,1.76,0.43,1.08,-7393,-19824,26777,0.19,2962,-3505,53451,0.39,44722,7605,-9272,52327,0.51
27081,7644,12324,9095,11236,5900,4891,9487,60577,0.43,11936,9095,9272,11236,2406,-3912,52568,0.38,-24873,-7824,21377,0.13,2397,-3717,52754,0.13,2.17,0.41,1.08,-7393,-19824,26857,0.19,2962,-3505,53531,0.39,44802,7605,-9272,52407,0.48
27069,7644,12324,9095,11236,5900,4891,9487,60577,0.43,11989,9095,9272,11236,2406,-3912,52621,0.37,-24873,-7824,21430,0.11,2397,-3717,52807,0.13,2.16,0.40,1.08,-7393,-19824,26910,0.18,2962,-3505,53584,0.38,44855,7605,-9272,52460,0.48
27071,7644,12324,9095,11236,5900,4891,9487,60577,0.51,11989,9095,9272,11236,2406,-3912,52621,0.44,-24873,-7824,21430,0.17,2397,-3717,52807,0.13,2.16,0.48,1.08,-7393,-19824,26910,0.26,2962,-3505,53584,0.45,44855,7605,-9272,52460,0.55
27073,7644,12324,9095,11236,5900,4891,9487,60577,0.44,11989,9095,9272,11236,2406,-3912,52621,0.37,-24873,-7824,21430,0.10,2397,-3717,52807,0.13,2.16,0.41,1.08,-7393,-19824,26910,0.17,2962,-3505,53584,0.38,44855,7605,-9272,52460,0.48
27077,7644,12324,9095,11236,5900,4891,9487,60577,0.47,11989,9095,9272,11236,2406,-3912,52621,0.32,-24873,-7824,21430,0.08,2397,-3717,52807,0.13,2.16,0.39,1.08,-7393,-19824,26910,0.15,2962,-3505,53584,0.34,44855,7605,-9272,52460,0.51
27159,7644,12324,9095,11236,5900,4891,9487,60577,0.53,12025,9095,9272,11236,2693,-3725,53131,0.47,-25426,-7824,20913,0.16,2684,-3477,53370,0.13,1.76,0.47,1.08,-6921,-19824,27418,0.26,3249,-3266,54146,0.48,44891,7983,-9272,52874,0.60
27097,7656,12324,9095,11236,5900,4891,9490,60592,0.45,12029,9095,9272,11236,2693,-3725,53147,0.37,-25426,-7824,20929,0.13,2684,-3477,53386,0.15,1.76,0.37,1.08,-6921,-19824,27434,0.20,3249,-3266,54162,0.38,44907,7983,-9272,52890,0.49
27067,7848,12324,9095,11236,5900,4891,9525,60819,0.40,11989,9095,9272,11094,2693,-3725,53157,0.34,-25426,-7824,20939,0.09,2684,-3477,53396,0.15,1.77,0.34,1.08,-6921,-19824,27444,0.05,3249,-3266,54172,0.35,44917,7983,-9272,52900,0.45
27075,7752,12324,9095,11236,5900,4891,9507,60705,0.46,11989,9095,9272,11236,2693,-3725,53203,0.40,-25426,-7824,20985,0.11,2684,-3477,53442,0.13,1.77,0.40,1.08,-6921,-19824,27490,0.07,3249,-3266,54218,0.41,44963,7983,-9272,52946,0.51
27161,7740,12324,9095,11236,5900,4891,9505,60691,0.38,12025,9095,9272,11236,2693,-3725,53227,0.32,-25426,-7824,21009,0.08,2684,-3477,53466,0.13,1.76,0.32,1.08,-6921,-19824,27514,0.04,3249,-3266,54242,0.33,44987,7983,-9272,52970,0.43
27169,7692,12324,9095,11236,5900,4891,9496,60634,0.44,12119,9095,9272,11218,2693,-3725,53255,0.39,-25426,-7824,21037,0.13,2684,-3477,53494,0.13,1.74,0.38,1.08,-6921,-19824,27542,0.08,3249,-3266,54270,0.39,45015,7983,-9272,52998,0.49
27007,8088,12324,9095,11236,5900,4891,9570,61104,0.49,12171,9095,9272,10795,2693,-3725,53280,0.42,-25426,-7824,21062,0.15,2684,-3477,53519,0.13,1.73,0.41,1.08,-6921,-19824,27567,0.09,3249,-3266,54295,0.43,45040,7983,-9272,53023,0.52
27121,8376,12324,9095,11236,5900,4891,9623,61445,0.40,11515,9095,9272,11236,2693,-3725,53353,0.34,-25426,-7824,21135,0.11,2684,-3477,53592,0.15,1.89,0.34,1.08,-6921,-19824,27640,0.06,3249,-3266,54368,0.42,45113,7983,-9272,53096,0.46
27149,7644,12324,9095,11236,5900,4891,9487,60577,0.44,12285,9095,9272,11236,2693,-3725,53391,0.36,-25426,-7824,21173,0.14,2684,-3477,53630,0.15,1.71,0.36,1.08,-6921,-19824,27678,0.09,3249,-3266,54406,0.45,45151,7983,-9272,53134,0.47
27151,7644,12324,9095,11236,5900,4891,9487,60577,0.41,12285,9095,9272,11236,2693,-3725,53391,0.36,-25426,-7824,21173,0.11,2684,-3477,53630,0.13,1.71,0.36,1.08,-6921,-19824,27678,0.06,3249,-3266,54406,0.43,45151,7983,-9272,53134,0.48
