FIPS,State,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes All,3x EITC Tax,Basic Income Tax,Mids Taxes Universal,MIT LWC,MIDS LWC,3x EITC,Basic Income,MIDS LWC 2
18121,IN,5556,#N/A,5659,8320,4564,3699,4147,#N/A,4949.180075,7260,8320,29784,-4761,-1499,-20030,10,31945,25023,28285,9754,29794
18123,IN,5652,#N/A,5659,8320,4564,3699,4162,#N/A,5293.999998,7260,8320,30225,-4761,-1499,-20030,10,32056,25464,28726,10195,30235
18125,IN,6336,#N/A,5659,8320,4564,3699,4264,#N/A,5375.134097,7260,8371,31042,-4552,-1290,-19689,219,32842,26490,29752,11353,31261
18127,IN,7740,#N/A,5659,8320,4564,3699,4473,#N/A,5415.701147,7260,8862,32976,-534,2728,-15407,4237,34455,32442,35704,17569,37213
18129,IN,6864,#N/A,5659,8320,4564,3699,4343,#N/A,5760.52107,7260,8101,31684,-4552,-1290,-19689,219,33449,27132,30394,11995,31903
18131,IN,5580,#N/A,5659,8320,4564,3699,4151,#N/A,4827.478925,7260,8320,29686,-4761,-1499,-20030,10,31973,24925,28187,9656,29696
18133,IN,6168,#N/A,5659,8320,4564,3699,4239,#N/A,4644.927201,7260,8307,30079,-4552,-1290,-19689,219,32649,25527,28789,10390,30298
18135,IN,5784,#N/A,5659,8320,4564,3699,4181,#N/A,4340.674328,7260,8320,29404,-4761,-1499,-20030,10,32207,24643,27905,9374,29414
18137,IN,5592,#N/A,5659,8320,4564,3699,4153,#N/A,5699.670496,7260,8320,30571,-4761,-1499,-20030,10,31987,25810,29072,10541,30581
18139,IN,5556,#N/A,5659,8320,4564,3699,4147,#N/A,5030.314174,7260,8320,29865,-4761,-1499,-20030,10,31945,25104,28366,9835,29875
18141,IN,6696,#N/A,5659,8320,4564,3699,4317,#N/A,5131.731799,7260,8005,30791,-4552,-1290,-19689,219,33255,26239,29501,11102,31010
18143,IN,5724,#N/A,5659,8320,4564,3699,4172,#N/A,5395.417622,7260,8168,30246,-4761,-1499,-20030,10,32138,25485,28747,10216,30256
18145,IN,7500,#N/A,5659,8320,4564,3699,4437,#N/A,4746.344826,7260,8307,31512,-743,2519,-15748,4028,34179,30769,34031,15764,35540
18147,IN,5556,#N/A,5659,8320,4564,3699,4147,#N/A,5598.252871,7260,8320,30433,-4761,-1499,-20030,10,31945,25672,28934,10403,30443
18149,IN,6444,#N/A,5659,8320,4564,3699,4280,#N/A,5699.670496,7260,8320,31423,-4552,-1290,-19689,219,32966,26871,30133,11734,31642
18151,IN,6012,#N/A,5659,8320,4564,3699,4215,#N/A,4786.911875,7260,8106,29864,-4761,-1499,-20030,10,32469,25103,28365,9834,29874
18153,IN,6336,#N/A,5659,8320,4564,3699,4264,#N/A,5618.536396,7260,7905,30818,-4761,-1499,-20030,10,32842,26057,29319,10788,30828
18155,IN,5556,#N/A,5659,8320,4564,3699,4147,#N/A,5192.582373,7260,8320,30028,-4761,-1499,-20030,10,31945,25267,28529,9998,30038
18157,IN,7416,#N/A,5659,8320,4564,3699,4425,#N/A,5253.432948,7260,8003,31631,-743,2519,-15748,4028,34083,30888,34150,15883,35659
18159,IN,5880,#N/A,5659,8320,4564,3699,4196,#N/A,5557.685821,7260,8320,30717,-4761,-1499,-20030,10,32318,25956,29218,10687,30727
18161,IN,6336,#N/A,5659,8320,4564,3699,4264,#N/A,5375.134097,7260,8339,31010,-4552,-1290,-19689,219,32842,26458,29720,11321,31229
18163,IN,6864,#N/A,5659,8320,4564,3699,4343,#N/A,5253.432948,7260,8081,31157,-4552,-1290,-19689,219,33449,26605,29867,11468,31376
18165,IN,6480,#N/A,5659,8320,4564,3699,4285,#N/A,4908.613025,7260,7906,30254,-4552,-1290,-19689,219,33007,25702,28964,10565,30473
18167,IN,6480,#N/A,5659,8320,4564,3699,4285,#N/A,5050.597699,7260,7862,30351,-4761,-1499,-20030,10,33007,25590,28852,10321,30361
18169,IN,5556,#N/A,5659,8320,4564,3699,4147,#N/A,5273.716473,7260,7899,29688,-4761,-1499,-20030,10,31945,24927,28189,9658,29698
18171,IN,6336,#N/A,5659,8320,4564,3699,4264,#N/A,5192.582373,7260,8320,30808,-4552,-1290,-19689,219,32842,26256,29518,11119,31027
18173,IN,6864,#N/A,5659,8320,4564,3699,4343,#N/A,5821.371645,7260,8100,31745,-4552,-1290,-19689,219,33449,27193,30455,12056,31964
18175,IN,6096,#N/A,5659,8320,4564,3699,4228,#N/A,6003.923369,7260,8173,31232,-4761,-1499,-20030,10,32566,26471,29733,11202,31242
18177,IN,6000,#N/A,5659,8320,4564,3699,4214,#N/A,4868.045975,7260,7334,29162,-4971,-1709,-20372,-200,32456,24191,27453,8790,28962
18179,IN,6240,#N/A,5659,8320,4564,3699,4249,#N/A,5192.582373,7260,8200,30591,-4552,-1290,-19689,219,32731,26039,29301,10902,30810
18181,IN,6336,#N/A,5659,8320,4564,3699,4264,#N/A,5212.865898,7260,8320,30828,-4552,-1290,-19689,219,32842,26276,29538,11139,31047
18183,IN,6240,#N/A,5659,8320,4564,3699,4249,#N/A,4665.210726,7260,8203,30067,-4552,-1290,-19689,219,32731,25515,28777,10378,30286
19001,IA,5496,#N/A,5659,8320,4609,3699,5201,#N/A,5496.835247,6972,8320,29984,-8732,-924,-19455,585,32984,21252,29060,10529,30569
19003,IA,5532,#N/A,5659,8320,4609,3699,5208,#N/A,5172.298848,6972,8320,29695,-8732,-924,-19455,585,33027,20963,28771,10240,30280
19005,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5091.164749,6972,8320,29938,-8732,-924,-19455,585,33411,21206,29014,10483,30523
19007,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,4685.494251,6972,8320,28812,-8974,-1166,-19829,343,32556,19838,27646,8983,29155
19009,IA,5592,#N/A,5659,8320,4609,3699,5219,#N/A,5334.567048,6972,8320,29918,-8732,-924,-19455,585,33098,21186,28994,10463,30503
19011,IA,5628,#N/A,5659,8320,4609,3699,5226,#N/A,5354.850573,6972,8388,30041,-8732,-924,-19455,585,33141,21309,29117,10586,30626
19013,IA,6876,#N/A,5659,8320,4609,3699,5459,#N/A,5212.865898,6972,8157,30917,-8491,-683,-19082,826,34622,22426,30234,11835,31743
19015,IA,5568,#N/A,5659,8320,4609,3699,5214,#N/A,5273.716473,6972,8206,29719,-8732,-924,-19455,585,33069,20987,28795,10264,30304
19017,IA,5760,#N/A,5659,8320,4609,3699,5250,#N/A,5456.268197,6972,8164,30052,-8732,-924,-19455,585,33297,21320,29128,10597,30637
19019,IA,5220,#N/A,5659,8320,4609,3699,5149,#N/A,5456.268197,6972,8320,29667,-8974,-1166,-19829,343,32656,20693,28501,9838,30010
19021,IA,5760,#N/A,5659,8320,4609,3699,5250,#N/A,5172.298848,6972,8238,29841,-8732,-924,-19455,585,33297,21109,28917,10386,30426
19023,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5233.149423,6972,8320,30080,-8732,-924,-19455,585,33411,21348,29156,10625,30665
19025,IA,5316,#N/A,5659,8320,4609,3699,5167,#N/A,5091.164749,6972,8320,29398,-8974,-1166,-19829,343,32770,20424,28232,9569,29741
19027,IA,5532,#N/A,5659,8320,4609,3699,5208,#N/A,5517.118772,6972,8320,30040,-8732,-924,-19455,585,33027,21308,29116,10585,30625
19029,IA,5688,#N/A,5659,8320,4609,3699,5237,#N/A,5131.731799,6972,8320,29811,-8732,-924,-19455,585,33212,21079,28887,10356,30396
19031,IA,5628,#N/A,5659,8320,4609,3699,5226,#N/A,5375.134097,6972,8320,29994,-8732,-924,-19455,585,33141,21262,29070,10539,30579
19033,IA,5904,#N/A,5659,8320,4609,3699,5277,#N/A,5212.865898,6972,7857,29645,-8732,-924,-19455,585,33468,20913,28721,10190,30230
19035,IA,5208,#N/A,5659,8320,4609,3699,5147,#N/A,5293.999998,6972,8320,29493,-8974,-1166,-19829,343,32642,20519,28327,9664,29836
19037,IA,5640,#N/A,5659,8320,4609,3699,5228,#N/A,5273.716473,6972,8320,29905,-8732,-924,-19455,585,33155,21173,28981,10450,30490
19039,IA,5688,#N/A,5659,8320,4609,3699,5237,#N/A,5415.701147,6972,8320,30095,-8732,-924,-19455,585,33212,21363,29171,10640,30680
19041,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5375.134097,6972,8046,29228,-8974,-1166,-19829,343,32556,20254,28062,9399,29571
19043,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5233.149423,6972,8320,30080,-8732,-924,-19455,585,33411,21348,29156,10625,30665
19045,IA,5988,#N/A,5659,8320,4609,3699,5293,#N/A,5010.030649,6972,8106,29775,-8732,-924,-19455,585,33568,21043,28851,10320,30360
19047,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5253.432948,6972,8320,30100,-8732,-924,-19455,585,33411,21368,29176,10645,30685
19049,IA,7572,#N/A,5659,8320,4609,3699,5589,#N/A,5618.536396,6972,8815,32677,-4651,3157,-15110,4666,35448,28026,35834,17567,37343
19051,IA,5988,#N/A,5659,8320,4609,3699,5293,#N/A,4847.76245,6972,7912,29419,-8732,-924,-19455,585,33568,20687,28495,9964,30004
19053,IA,5448,#N/A,5659,8320,4609,3699,5192,#N/A,5030.314174,6972,8320,29469,-8732,-924,-19455,585,32927,20737,28545,10014,30054
19055,IA,5688,#N/A,5659,8320,4609,3699,5237,#N/A,5293.999998,6972,8320,29973,-8732,-924,-19455,585,33212,21241,29049,10518,30558
19057,IA,6048,#N/A,5659,8320,4609,3699,5304,#N/A,5070.881224,6972,7783,29573,-8732,-924,-19455,585,33639,20841,28649,10118,30158
19059,IA,5340,#N/A,5659,8320,4609,3699,5172,#N/A,5395.417622,6972,7971,29378,-8974,-1166,-19829,343,32799,20404,28212,9549,29721
19061,IA,6708,#N/A,5659,8320,4609,3699,5428,#N/A,5456.268197,6972,8282,31118,-8491,-683,-19082,826,34423,22627,30435,12036,31944
19063,IA,5868,#N/A,5659,8320,4609,3699,5270,#N/A,5638.819921,6972,8320,30498,-8732,-924,-19455,585,33425,21766,29574,11043,31083
19065,IA,5844,#N/A,5659,8320,4609,3699,5266,#N/A,5334.567048,6972,8320,30170,-8732,-924,-19455,585,33397,21438,29246,10715,30755
19067,IA,5376,#N/A,5659,8320,4609,3699,5178,#N/A,5253.432948,6972,8320,29620,-8732,-924,-19455,585,32841,20888,28696,10165,30205
19069,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5233.149423,6972,8320,29360,-8974,-1166,-19829,343,32556,20386,28194,9531,29703
19071,IA,5640,#N/A,5659,8320,4609,3699,5228,#N/A,5354.850573,6972,8320,29986,-8732,-924,-19455,585,33155,21254,29062,10531,30571
19073,IA,5232,#N/A,5659,8320,4609,3699,5151,#N/A,5395.417622,6972,8320,29618,-8974,-1166,-19829,343,32670,20644,28452,9789,29961
19075,IA,6876,#N/A,5659,8320,4609,3699,5459,#N/A,5172.298848,6972,8171,30890,-8491,-683,-19082,826,34622,22399,30207,11808,31716
19077,IA,7572,#N/A,5659,8320,4609,3699,5589,#N/A,5415.701147,6972,8796,32454,-4651,3157,-15110,4666,35448,27803,35611,17344,37120
19079,IA,5784,#N/A,5659,8320,4609,3699,5255,#N/A,5253.432948,6972,8320,30028,-8732,-924,-19455,585,33326,21296,29104,10573,30613
19081,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5273.716473,6972,8320,29401,-8974,-1166,-19829,343,32556,20427,28235,9572,29744
19083,IA,5352,#N/A,5659,8320,4609,3699,5174,#N/A,5233.149423,6972,8320,29576,-8732,-924,-19455,585,32813,20844,28652,10121,30161
19085,IA,7548,#N/A,5659,8320,4609,3699,5585,#N/A,5456.268197,6972,8511,32186,-4651,3157,-15110,4666,35420,27535,35343,17076,36852
19087,IA,5784,#N/A,5659,8320,4609,3699,5255,#N/A,4584.076626,6972,8320,29359,-8732,-924,-19455,585,33326,20627,28435,9904,29944
19089,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5172.298848,6972,8320,29299,-8974,-1166,-19829,343,32556,20325,28133,9470,29642
19091,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5091.164749,6972,8320,29218,-8974,-1166,-19829,343,32556,20244,28052,9389,29561
19093,IA,5268,#N/A,5659,8320,4609,3699,5158,#N/A,5314.283523,6972,8320,29573,-8974,-1166,-19829,343,32713,20599,28407,9744,29916
19095,IA,5472,#N/A,5659,8320,4609,3699,5196,#N/A,5517.118772,6972,8320,29980,-8732,-924,-19455,585,32955,21248,29056,10525,30565
19097,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5314.283523,6972,8320,30161,-8732,-924,-19455,585,33411,21429,29237,10706,30746
19099,IA,6012,#N/A,5659,8320,4609,3699,5297,#N/A,5577.969346,6972,8007,30268,-8732,-924,-19455,585,33596,21536,29344,10813,30853
19101,IA,5724,#N/A,5659,8320,4609,3699,5244,#N/A,4868.045975,6972,7815,29078,-8974,-1166,-19829,343,33255,20104,27912,9249,29421
19103,IA,8016,#N/A,5659,8320,4609,3699,5673,#N/A,5699.670496,6972,8331,32718,-4651,3157,-15110,4666,35976,28067,35875,17608,37384
19105,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5435.984672,6972,8390,29633,-8974,-1166,-19829,343,32556,20659,28467,9804,29976
19107,IA,5280,#N/A,5659,8320,4609,3699,5160,#N/A,5415.701147,6972,8320,29687,-8974,-1166,-19829,343,32727,20713,28521,9858,30030
19109,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5557.685821,6972,8320,29685,-8974,-1166,-19829,343,32556,20711,28519,9856,30028
19111,IA,5220,#N/A,5659,8320,4609,3699,5149,#N/A,4523.226052,6972,7862,28277,-8974,-1166,-19829,343,32656,19303,27111,8448,28620
19113,IA,5808,#N/A,5659,8320,4609,3699,5259,#N/A,5435.984672,6972,8391,30306,-8732,-924,-19455,585,33354,21574,29382,10851,30891
19115,IA,5544,#N/A,5659,8320,4609,3699,5210,#N/A,5375.134097,6972,8320,29910,-8732,-924,-19455,585,33041,21178,28986,10455,30495
19117,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5070.881224,6972,8320,29198,-8974,-1166,-19829,343,32556,20224,28032,9369,29541
19119,IA,5796,#N/A,5659,8320,4609,3699,5257,#N/A,5435.984672,6972,8320,30223,-8732,-924,-19455,585,33340,21491,29299,10768,30808
19121,IA,7572,#N/A,5659,8320,4609,3699,5589,#N/A,5415.701147,6972,8802,32461,-4651,3157,-15110,4666,35448,27810,35618,17351,37127
19123,IA,5448,#N/A,5659,8320,4609,3699,5192,#N/A,5314.283523,6972,8064,29497,-8974,-1166,-19829,343,32927,20523,28331,9668,29840
19125,IA,6924,#N/A,5659,8320,4609,3699,5468,#N/A,5496.835247,6972,8320,31412,-8491,-683,-19082,826,34679,22921,30729,12330,32238
19127,IA,6096,#N/A,5659,8320,4609,3699,5313,#N/A,4908.613025,6972,8285,29961,-8732,-924,-19455,585,33696,21229,29037,10506,30546
19129,IA,7548,#N/A,5659,8320,4609,3699,5585,#N/A,5456.268197,6972,8511,32187,-4651,3157,-15110,4666,35420,27536,35344,17077,36853
19131,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5233.149423,6972,8320,30080,-8732,-924,-19455,585,33411,21348,29156,10625,30665
19133,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5314.283523,6972,8320,29441,-8974,-1166,-19829,343,32556,20467,28275,9612,29784
19135,IA,5256,#N/A,5659,8320,4609,3699,5156,#N/A,4928.89655,6972,8320,29176,-8974,-1166,-19829,343,32699,20202,28010,9347,29519
19137,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5152.015324,6972,8320,29279,-8974,-1166,-19829,343,32556,20305,28113,9450,29622
19139,IA,6324,#N/A,5659,8320,4609,3699,5356,#N/A,4908.613025,6972,8345,30249,-8732,-924,-19455,585,33967,21517,29325,10794,30834
19141,IA,5652,#N/A,5659,8320,4609,3699,5230,#N/A,5293.999998,6972,8320,29937,-8732,-924,-19455,585,33169,21205,29013,10482,30522
19143,IA,6012,#N/A,5659,8320,4609,3699,5297,#N/A,5334.567048,6972,8320,30338,-8732,-924,-19455,585,33596,21606,29414,10883,30923
19145,IA,5424,#N/A,5659,8320,4609,3699,5187,#N/A,5354.850573,6972,8320,29770,-8732,-924,-19455,585,32898,21038,28846,10315,30355
19147,IA,5832,#N/A,5659,8320,4609,3699,5264,#N/A,5476.551722,6972,8320,30300,-8732,-924,-19455,585,33383,21568,29376,10845,30885
19149,IA,5952,#N/A,5659,8320,4609,3699,5286,#N/A,5293.999998,6972,8361,30278,-8732,-924,-19455,585,33525,21546,29354,10823,30863
19151,IA,5388,#N/A,5659,8320,4609,3699,5181,#N/A,5131.731799,6972,8320,29511,-8732,-924,-19455,585,32856,20779,28587,10056,30096
19153,IA,7572,#N/A,5659,8320,4609,3699,5589,#N/A,5375.134097,6972,8835,32453,-4651,3157,-15110,4666,35448,27802,35610,17343,37119
19155,IA,7548,#N/A,5659,8320,4609,3699,5585,#N/A,5111.448274,6972,8521,31851,-4651,3157,-15110,4666,35420,27200,35008,16741,36517
19157,IA,6192,#N/A,5659,8320,4609,3699,5331,#N/A,5111.448274,6972,8320,30294,-8732,-924,-19455,585,33810,21562,29370,10839,30879
19159,IA,5628,#N/A,5659,8320,4609,3699,5226,#N/A,5030.314174,6972,8320,29649,-8732,-924,-19455,585,33141,20917,28725,10194,30234
19161,IA,5208,#N/A,5659,8320,4609,3699,5147,#N/A,5253.432948,6972,8320,29452,-8974,-1166,-19829,343,32642,20478,28286,9623,29795
19163,IA,6396,#N/A,5659,8320,4609,3699,5369,#N/A,5415.701147,6972,8129,30612,-8732,-924,-19455,585,34052,21880,29688,11157,31197
19165,IA,5364,#N/A,5659,8320,4609,3699,5176,#N/A,5172.298848,6972,8320,29527,-8732,-924,-19455,585,32827,20795,28603,10072,30112
19167,IA,5484,#N/A,5659,8320,4609,3699,5199,#N/A,5152.015324,6972,8320,29627,-8732,-924,-19455,585,32970,20895,28703,10172,30212
19169,IA,6900,#N/A,5659,8320,4609,3699,5464,#N/A,5476.551722,6972,8232,31280,-8491,-683,-19082,826,34651,22789,30597,12198,32106
19171,IA,5292,#N/A,5659,8320,4609,3699,5163,#N/A,5192.582373,6972,8320,29476,-8974,-1166,-19829,343,32742,20502,28310,9647,29819
19173,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5212.865898,6972,8320,30060,-8732,-924,-19455,585,33411,21328,29136,10605,30645
19175,IA,5184,#N/A,5659,8320,4609,3699,5142,#N/A,5131.731799,6972,8320,29307,-8974,-1166,-19829,343,32613,20333,28141,9478,29650
19177,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,4746.344826,6972,8320,29593,-8732,-924,-19455,585,33411,20861,28669,10138,30178
19179,IA,5940,#N/A,5659,8320,4609,3699,5284,#N/A,4786.911875,6972,7857,29255,-8732,-924,-19455,585,33511,20523,28331,9800,29840
19181,IA,7572,#N/A,5659,8320,4609,3699,5589,#N/A,5537.402297,6972,8804,32584,-4651,3157,-15110,4666,35448,27933,35741,17474,37250
19183,IA,6144,#N/A,5659,8320,4609,3699,5322,#N/A,5233.149423,6972,8333,30382,-8732,-924,-19455,585,33753,21650,29458,10927,30967
19185,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,4685.494251,6972,8320,28812,-8974,-1166,-19829,343,32556,19838,27646,8983,29155
19187,IA,5628,#N/A,5659,8320,4609,3699,5226,#N/A,4908.613025,6972,7704,28912,-8974,-1166,-19829,343,33141,19938,27746,9083,29255
19189,IA,5520,#N/A,5659,8320,4609,3699,5205,#N/A,5395.417622,6972,8320,29906,-8732,-924,-19455,585,33012,21174,28982,10451,30491
19191,IA,5136,#N/A,5659,8320,4609,3699,5133,#N/A,5618.536396,6972,8320,29746,-8974,-1166,-19829,343,32556,20772,28580,9917,30089
19193,IA,6492,#N/A,5659,8320,4609,3699,5387,#N/A,5375.134097,6972,8372,30910,-8491,-683,-19082,826,34166,22419,30227,11828,31736
19195,IA,5856,#N/A,5659,8320,4609,3699,5268,#N/A,5233.149423,6972,7913,29673,-8732,-924,-19455,585,33411,20941,28749,10218,30258
19197,IA,5472,#N/A,5659,8320,4609,3699,5196,#N/A,5152.015324,6972,8320,29615,-8732,-924,-19455,585,32955,20883,28691,10160,30200
20001,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5760.52107,5580,8320,29660,-3118,-387,-19050,1122,33313,26542,29273,10610,30782
20003,KS,5604,#N/A,5659,8320,4661,3699,4560,#N/A,5983.639844,5580,8320,29187,-3321,-590,-19385,919,32503,25866,28597,9802,30106
20005,KS,5580,#N/A,5659,8320,4661,3699,4556,#N/A,5740.237546,5580,7967,28566,-3321,-590,-19385,919,32475,25245,27976,9181,29485
20007,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,5983.639844,5580,8320,29103,-3321,-590,-19385,919,32406,25782,28513,9718,30022
20009,KS,6288,#N/A,5659,8320,4661,3699,4672,#N/A,5638.819921,5580,8023,29229,-3118,-387,-19050,1122,33299,26111,28842,10179,30351
20011,KS,5616,#N/A,5659,8320,4661,3699,4562,#N/A,5435.984672,5580,8320,28651,-3321,-590,-19385,919,32517,25330,28061,9266,29570
20013,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,5293.999998,5580,8320,28413,-3321,-590,-19385,919,32406,25092,27823,9028,29332
20015,KS,6672,#N/A,5659,8320,4661,3699,4735,#N/A,6044.490419,5580,8284,30280,-3118,-387,-19050,1122,33746,27162,29893,11230,31402
20017,KS,5568,#N/A,5659,8320,4661,3699,4554,#N/A,5496.835247,5580,8320,28664,-3321,-590,-19385,919,32461,25343,28074,9279,29583
20019,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5679.386971,5580,8320,29578,-3118,-387,-19050,1122,33313,26460,29191,10528,30700
20021,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,5902.505745,5580,8320,29022,-3321,-590,-19385,919,32406,25701,28432,9637,29941
20023,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,6105.340994,5580,8320,29224,-3321,-590,-19385,919,32406,25903,28634,9839,30143
20025,KS,6156,#N/A,5659,8320,4661,3699,4650,#N/A,5537.402297,5580,8320,29292,-3118,-387,-19050,1122,33145,26174,28905,10242,30414
20027,KS,6372,#N/A,5659,8320,4661,3699,4686,#N/A,5537.402297,5580,8320,29508,-3118,-387,-19050,1122,33397,26390,29121,10458,30630
20029,KS,5700,#N/A,5659,8320,4661,3699,4576,#N/A,5659.103446,5580,8320,28958,-3321,-590,-19385,919,32615,25637,28368,9573,29877
20031,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,5293.999998,5580,8320,28413,-3321,-590,-19385,919,32406,25092,27823,9028,29332
20033,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5943.072795,5580,8320,29842,-3118,-387,-19050,1122,33313,26724,29455,10792,30964
20035,KS,5868,#N/A,5659,8320,4661,3699,4603,#N/A,5679.386971,5580,7883,28709,-3321,-590,-19385,919,32810,25388,28119,9324,29628
20037,KS,6216,#N/A,5659,8320,4661,3699,4660,#N/A,5030.314174,5580,7541,28067,-3321,-590,-19385,919,33215,24746,27477,8682,28986
20039,KS,5544,#N/A,5659,8320,4661,3699,4550,#N/A,5882.22222,5580,8320,29025,-3321,-590,-19385,919,32433,25704,28435,9640,29944
20041,KS,5700,#N/A,5659,8320,4661,3699,4576,#N/A,5659.103446,5580,8320,28958,-3321,-590,-19385,919,32615,25637,28368,9573,29877
20043,KS,6684,#N/A,5659,8320,4661,3699,4736,#N/A,5334.567048,5580,8129,29427,-3118,-387,-19050,1122,33759,26309,29040,10377,30549
20045,KS,7212,#N/A,5659,8320,4661,3699,4823,#N/A,6247.325668,5580,8246,30984,-2914,-183,-18714,1326,34374,28070,30801,12270,32310
20047,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,5638.819921,5580,8320,28758,-3321,-590,-19385,919,32406,25437,28168,9373,29677
20049,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5922.78927,5580,8320,29822,-3118,-387,-19050,1122,33313,26704,29435,10772,30944
20051,KS,5568,#N/A,5659,8320,4661,3699,4554,#N/A,5902.505745,5580,8132,28881,-3321,-590,-19385,919,32461,25560,28291,9496,29800
20053,KS,5808,#N/A,5659,8320,4661,3699,4594,#N/A,5334.567048,5580,8320,28742,-3118,-387,-19050,1122,32741,25624,28355,9692,29864
20055,KS,6168,#N/A,5659,8320,4661,3699,4652,#N/A,5293.999998,5580,8692,29433,-3118,-387,-19050,1122,33159,26315,29046,10383,30555
20057,KS,6336,#N/A,5659,8320,4661,3699,4680,#N/A,5618.536396,5580,8817,30050,-2914,-183,-18714,1326,33355,27136,29867,11336,31376
20059,KS,6948,#N/A,5659,8320,4661,3699,4780,#N/A,5801.08812,5580,8234,30263,-2914,-183,-18714,1326,34067,27349,30080,11549,31589
20061,KS,7176,#N/A,5659,8320,4661,3699,4817,#N/A,5557.685821,5580,8452,30465,-2914,-183,-18714,1326,34332,27551,30282,11751,31791
20063,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5983.639844,5580,8320,29883,-3118,-387,-19050,1122,33313,26765,29496,10833,31005
20065,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5902.505745,5580,8320,29802,-3118,-387,-19050,1122,33313,26684,29415,10752,30924
20067,KS,5544,#N/A,5659,8320,4661,3699,4550,#N/A,5354.850573,5580,8320,28498,-3321,-590,-19385,919,32433,25177,27908,9113,29417
20069,KS,6096,#N/A,5659,8320,4661,3699,4641,#N/A,5395.417622,5580,8320,29090,-3118,-387,-19050,1122,33076,25972,28703,10040,30212
20071,KS,5544,#N/A,5659,8320,4661,3699,4550,#N/A,6003.923369,5580,8320,29147,-3321,-590,-19385,919,32433,25826,28557,9762,30066
20073,KS,5868,#N/A,5659,8320,4661,3699,4603,#N/A,5557.685821,5580,8320,29025,-3118,-387,-19050,1122,32810,25907,28638,9975,30147
20075,KS,6060,#N/A,5659,8320,4661,3699,4635,#N/A,5415.701147,5580,8320,29075,-3118,-387,-19050,1122,33034,25957,28688,10025,30197
20077,KS,5652,#N/A,5659,8320,4661,3699,4568,#N/A,5577.969346,5580,8320,28829,-3321,-590,-19385,919,32559,25508,28239,9444,29748
20079,KS,6672,#N/A,5659,8320,4661,3699,4735,#N/A,5882.22222,5580,8281,30115,-3118,-387,-19050,1122,33746,26997,29728,11065,31237
20081,KS,5796,#N/A,5659,8320,4661,3699,4592,#N/A,5375.134097,5580,8320,28770,-3118,-387,-19050,1122,32727,25652,28383,9720,29892
20083,KS,5520,#N/A,5659,8320,4661,3699,4547,#N/A,5395.417622,5580,8320,28514,-3321,-590,-19385,919,32406,25193,27924,9129,29433
20085,KS,6444,#N/A,5659,8320,4661,3699,4697,#N/A,5618.536396,5580,8139,29481,-3118,-387,-19050,1122,33480,26363,29094,10431,30603
20087,KS,6444,#N/A,5659,8320,4661,3699,4697,#N/A,5821.371645,5580,8142,29686,-3118,-387,-19050,1122,33480,26568,29299,10636,30808
20089,KS,6300,#N/A,5659,8320,4661,3699,4674,#N/A,5618.536396,5580,8320,29518,-3118,-387,-19050,1122,33313,26400,29131,10468,30640
20091,KS,8244,#N/A,5659,8320,4661,3699,4991,#N/A,5902.505745,5580,8402,31828,-2711,20,-18379,1529,35574,29117,31848,13449,33357
20093,KS,5544,#N/A,5659,8320,4661,3699,4550,#N/A,5253.432948,5580,8647,28723,-3118,-387,-19050,1122,32433,25605,28336,9673,29845
