fips,year,state,food_cost,insurance_cost,healthcare_cost,housing_cost,transportation_cost,other_cost,state_tax_rate,pop,fica_tax_rate,federal_income_tax_rate,total_cost
3505999999,2014,NM,3623.579206,1360,2528.386391,5916,3965.869168,2195.290565,0.032,4549,0.0765,0.0534,22760.60472
3506199999,2014,NM,3623.579206,1360,2528.386391,7860,3965.869168,2195.290565,0.032,76569,0.0765,0.0534,25019.33832
3600199999,2014,NY,3525.644632,1229,2528.386391,9000,3965.869168,2195.290565,0.045,304204,0.0765,0.0534,26369.67972
3600399999,2014,NY,3525.644632,1229,2528.386391,6120,3965.869168,2195.290565,0.045,48946,0.0765,0.0534,22985.96772
3600599999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,1385108,0.0765,0.0534,32925.62172
3600799999,2014,NY,3525.644632,1229,2528.386391,6504,3965.869168,2195.290565,0.045,200600,0.0765,0.0534,23437.12932
3600999999,2014,NY,3525.644632,1229,2528.386391,6300,3965.869168,2195.290565,0.045,80317,0.0765,0.0534,23197.44972
3601199999,2014,NY,3525.644632,1229,2528.386391,7032,3965.869168,2195.290565,0.045,80026,0.0765,0.0534,24057.47652
3601399999,2014,NY,3525.644632,1229,2528.386391,5868,3965.869168,2195.290565,0.045,134905,0.0765,0.0534,22689.89292
3601599999,2014,NY,3525.644632,1229,2528.386391,7200,3965.869168,2195.290565,0.045,88830,0.0765,0.0534,24254.85972
3601799999,2014,NY,3525.644632,1229,2528.386391,6096,3965.869168,2195.290565,0.045,50477,0.0765,0.0534,22957.77012
3601999999,2014,NY,3525.644632,1229,2528.386391,7656,3965.869168,2195.290565,0.045,82128,0.0765,0.0534,24790.61412
3602199999,2014,NY,3525.644632,1229,2528.386391,8652,3965.869168,2195.290565,0.045,63096,0.0765,0.0534,25960.81452
3602399999,2014,NY,3525.644632,1229,2528.386391,7212,3965.869168,2195.290565,0.045,49336,0.0765,0.0534,24268.95852
3602599999,2014,NY,3525.644632,1229,2528.386391,6348,3965.869168,2195.290565,0.045,47980,0.0765,0.0534,23253.84492
3602799999,2014,NY,3525.644632,1229,2528.386391,12276,3965.869168,2195.290565,0.045,297488,0.0765,0.0534,30218.65212
3602999999,2014,NY,3525.644632,1229,2528.386391,6840,3965.869168,2195.290565,0.045,919040,0.0765,0.0534,23831.89572
3603199999,2014,NY,3525.644632,1229,2528.386391,7632,3965.869168,2195.290565,0.045,39370,0.0765,0.0534,24762.41652
3603399999,2014,NY,3525.644632,1229,2528.386391,6672,3965.869168,2195.290565,0.045,51599,0.0765,0.0534,23634.51252
3603599999,2014,NY,3525.644632,1229,2528.386391,6612,3965.869168,2195.290565,0.045,55531,0.0765,0.0534,23564.01852
3603799999,2014,NY,3525.644632,1229,2528.386391,7320,3965.869168,2195.290565,0.045,60079,0.0765,0.0534,24395.84772
3603999999,2014,NY,3525.644632,1229,2528.386391,7908,3965.869168,2195.290565,0.045,49221,0.0765,0.0534,25086.68892
3604199999,2014,NY,3525.644632,1229,2528.386391,6576,3965.869168,2195.290565,0.045,4836,0.0765,0.0534,23521.72212
3604399999,2014,NY,3525.644632,1229,2528.386391,7344,3965.869168,2195.290565,0.045,64519,0.0765,0.0534,24424.04532
3604599999,2014,NY,3525.644632,1229,2528.386391,9348,3965.869168,2195.290565,0.045,116229,0.0765,0.0534,26778.54492
3604799999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,2504700,0.0765,0.0534,32925.62172
3604999999,2014,NY,3525.644632,1229,2528.386391,6576,3965.869168,2195.290565,0.045,27087,0.0765,0.0534,23521.72212
3605199999,2014,NY,3525.644632,1229,2528.386391,8220,3965.869168,2195.290565,0.045,65393,0.0765,0.0534,25453.25772
3605399999,2014,NY,3525.644632,1229,2528.386391,7512,3965.869168,2195.290565,0.045,73442,0.0765,0.0534,24621.42852
3605599999,2014,NY,3525.644632,1229,2528.386391,8220,3965.869168,2195.290565,0.045,744344,0.0765,0.0534,25453.25772
3605799999,2014,NY,3525.644632,1229,2528.386391,7044,3965.869168,2195.290565,0.045,50219,0.0765,0.0534,24071.57532
3605999999,2014,NY,3525.644632,1229,2528.386391,15708,3965.869168,2195.290565,0.045,1339532,0.0765,0.0534,34250.90892
3606199999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,1585873,0.0765,0.0534,32925.62172
3606399999,2014,NY,3525.644632,1229,2528.386391,6840,3965.869168,2195.290565,0.045,216469,0.0765,0.0534,23831.89572
3606599999,2014,NY,3525.644632,1229,2528.386391,7344,3965.869168,2195.290565,0.045,234878,0.0765,0.0534,24424.04532
3606799999,2014,NY,3525.644632,1229,2528.386391,7512,3965.869168,2195.290565,0.045,467026,0.0765,0.0534,24621.42852
3606999999,2014,NY,3525.644632,1229,2528.386391,8220,3965.869168,2195.290565,0.045,107931,0.0765,0.0534,25453.25772
3607199999,2014,NY,3525.644632,1229,2528.386391,12276,3965.869168,2195.290565,0.045,372813,0.0765,0.0534,30218.65212
3607399999,2014,NY,3525.644632,1229,2528.386391,8220,3965.869168,2195.290565,0.045,42883,0.0765,0.0534,25453.25772
3607599999,2014,NY,3525.644632,1229,2528.386391,7512,3965.869168,2195.290565,0.045,122109,0.0765,0.0534,24621.42852
3607799999,2014,NY,3525.644632,1229,2528.386391,8160,3965.869168,2195.290565,0.045,62259,0.0765,0.0534,25382.76372
3607999999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,99710,0.0765,0.0534,32925.62172
3608199999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,2230722,0.0765,0.0534,32925.62172
3608399999,2014,NY,3525.644632,1229,2528.386391,9000,3965.869168,2195.290565,0.045,159429,0.0765,0.0534,26369.67972
3608599999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,468730,0.0765,0.0534,32925.62172
3608799999,2014,NY,3525.644632,1229,2528.386391,14580,3965.869168,2195.290565,0.045,311687,0.0765,0.0534,32925.62172
3608999999,2014,NY,3525.644632,1229,2528.386391,6840,3965.869168,2195.290565,0.045,111944,0.0765,0.0534,23831.89572
3609199999,2014,NY,3525.644632,1229,2528.386391,9000,3965.869168,2195.290565,0.045,219607,0.0765,0.0534,26369.67972
3609399999,2014,NY,3525.644632,1229,2528.386391,9000,3965.869168,2195.290565,0.045,154727,0.0765,0.0534,26369.67972
3609599999,2014,NY,3525.644632,1229,2528.386391,9000,3965.869168,2195.290565,0.045,32749,0.0765,0.0534,26369.67972
3609799999,2014,NY,3525.644632,1229,2528.386391,6420,3965.869168,2195.290565,0.045,18343,0.0765,0.0534,23338.43772
3609999999,2014,NY,3525.644632,1229,2528.386391,7188,3965.869168,2195.290565,0.045,35251,0.0765,0.0534,24240.76092
3610199999,2014,NY,3525.644632,1229,2528.386391,6636,3965.869168,2195.290565,0.045,98990,0.0765,0.0534,23592.21612
3610399999,2014,NY,3525.644632,1229,2528.386391,15708,3965.869168,2195.290565,0.045,1493350,0.0765,0.0534,34250.90892
3610599999,2014,NY,3525.644632,1229,2528.386391,8772,3965.869168,2195.290565,0.045,77547,0.0765,0.0534,26101.80252
3610799999,2014,NY,3525.644632,1229,2528.386391,6504,3965.869168,2195.290565,0.045,51125,0.0765,0.0534,23437.12932
3610999999,2014,NY,3525.644632,1229,2528.386391,11316,3965.869168,2195.290565,0.045,101564,0.0765,0.0534,29090.74812
3611199999,2014,NY,3525.644632,1229,2528.386391,9828,3965.869168,2195.290565,0.045,182493,0.0765,0.0534,27342.49692
3611399999,2014,NY,3525.644632,1229,2528.386391,10020,3965.869168,2195.290565,0.045,65707,0.0765,0.0534,27568.07772
3611599999,2014,NY,3525.644632,1229,2528.386391,10020,3965.869168,2195.290565,0.045,63216,0.0765,0.0534,27568.07772
3611799999,2014,NY,3525.644632,1229,2528.386391,8220,3965.869168,2195.290565,0.045,93772,0.0765,0.0534,25453.25772
3611999999,2014,NY,3525.644632,1229,2528.386391,14124,3965.869168,2195.290565,0.045,949113,0.0765,0.0534,32389.86732
3612199999,2014,NY,3525.644632,1229,2528.386391,6000,3965.869168,2195.290565,0.045,42155,0.0765,0.0534,22844.97972
3612399999,2014,NY,3525.644632,1229,2528.386391,6072,3965.869168,2195.290565,0.045,25348,0.0765,0.0534,22929.57252
3700199999,2014,NC,3035.971767,1156,2528.386391,6504,3965.869168,2195.290565,0.058,151131,0.0765,0.0534,23028.0567
3700399999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,37198,0.0765,0.0534,22956.7827
3700599999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,11155,0.0765,0.0534,22956.7827
3700799999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,26948,0.0765,0.0534,22956.7827
3700999999,2014,NC,3035.971767,1156,2528.386391,5832,3965.869168,2195.290565,0.058,27281,0.0765,0.0534,22229.7879
3701199999,2014,NC,3035.971767,1156,2528.386391,6240,3965.869168,2195.290565,0.058,17797,0.0765,0.0534,22714.4511
3701399999,2014,NC,3035.971767,1156,2528.386391,5952,3965.869168,2195.290565,0.058,47759,0.0765,0.0534,22372.3359
3701599999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,21282,0.0765,0.0534,22015.9659
3701799999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,35190,0.0765,0.0534,22015.9659
3701999999,2014,NC,3035.971767,1156,2528.386391,7932,3965.869168,2195.290565,0.058,107431,0.0765,0.0534,24724.3779
3702199999,2014,NC,3035.971767,1156,2528.386391,7272,3965.869168,2195.290565,0.058,238318,0.0765,0.0534,23940.3639
3702399999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,90912,0.0765,0.0534,22956.7827
3702599999,2014,NC,3035.971767,1156,2528.386391,8232,3965.869168,2195.290565,0.058,178011,0.0765,0.0534,25080.7479
3702799999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,83029,0.0765,0.0534,22956.7827
3702999999,2014,NC,3035.971767,1156,2528.386391,7752,3965.869168,2195.290565,0.058,9980,0.0765,0.0534,24510.5559
3703199999,2014,NC,3035.971767,1156,2528.386391,6996,3965.869168,2195.290565,0.058,66469,0.0765,0.0534,23612.5035
3703399999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,23719,0.0765,0.0534,22015.9659
3703599999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,154358,0.0765,0.0534,22956.7827
3703799999,2014,NC,3035.971767,1156,2528.386391,8532,3965.869168,2195.290565,0.058,63505,0.0765,0.0534,25437.1179
3703999999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,27444,0.0765,0.0534,22015.9659
3704199999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,14793,0.0765,0.0534,22956.7827
3704399999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,10587,0.0765,0.0534,22956.7827
3704599999,2014,NC,3035.971767,1156,2528.386391,6132,3965.869168,2195.290565,0.058,98078,0.0765,0.0534,22586.1579
3704799999,2014,NC,3035.971767,1156,2528.386391,6240,3965.869168,2195.290565,0.058,58098,0.0765,0.0534,22714.4511
3704999999,2014,NC,3035.971767,1156,2528.386391,7008,3965.869168,2195.290565,0.058,103505,0.0765,0.0534,23626.7583
3705199999,2014,NC,3035.971767,1156,2528.386391,7656,3965.869168,2195.290565,0.058,319431,0.0765,0.0534,24396.5175
3705399999,2014,NC,3035.971767,1156,2528.386391,11268,3965.869168,2195.290565,0.058,23547,0.0765,0.0534,28687.2123
3705599999,2014,NC,3035.971767,1156,2528.386391,8280,3965.869168,2195.290565,0.058,33920,0.0765,0.0534,25137.7671
3705799999,2014,NC,3035.971767,1156,2528.386391,6072,3965.869168,2195.290565,0.058,162878,0.0765,0.0534,22514.8839
3705999999,2014,NC,3035.971767,1156,2528.386391,6792,3965.869168,2195.290565,0.058,41240,0.0765,0.0534,23370.1719
3706199999,2014,NC,3035.971767,1156,2528.386391,6072,3965.869168,2195.290565,0.058,58505,0.0765,0.0534,22514.8839
3706399999,2014,NC,3035.971767,1156,2528.386391,8532,3965.869168,2195.290565,0.058,267587,0.0765,0.0534,25437.1179
3706599999,2014,NC,3035.971767,1156,2528.386391,6540,3965.869168,2195.290565,0.058,56552,0.0765,0.0534,23070.8211
3706799999,2014,NC,3035.971767,1156,2528.386391,6792,3965.869168,2195.290565,0.058,350670,0.0765,0.0534,23370.1719
3706999999,2014,NC,3035.971767,1156,2528.386391,8664,3965.869168,2195.290565,0.058,60619,0.0765,0.0534,25593.9207
3707199999,2014,NC,3035.971767,1156,2528.386391,8232,3965.869168,2195.290565,0.058,206086,0.0765,0.0534,25080.7479
3707399999,2014,NC,3035.971767,1156,2528.386391,6120,3965.869168,2195.290565,0.058,12197,0.0765,0.0534,22571.9031
3707599999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,8861,0.0765,0.0534,22015.9659
3707799999,2014,NC,3035.971767,1156,2528.386391,7380,3965.869168,2195.290565,0.058,59916,0.0765,0.0534,24068.6571
3707999999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,21362,0.0765,0.0534,22015.9659
3708199999,2014,NC,3035.971767,1156,2528.386391,7176,3965.869168,2195.290565,0.058,488406,0.0765,0.0534,23826.3255
3708399999,2014,NC,3035.971767,1156,2528.386391,6324,3965.869168,2195.290565,0.058,54691,0.0765,0.0534,22814.2347
3708599999,2014,NC,3035.971767,1156,2528.386391,6288,3965.869168,2195.290565,0.058,114678,0.0765,0.0534,22771.4703
3708799999,2014,NC,3035.971767,1156,2528.386391,6228,3965.869168,2195.290565,0.058,59036,0.0765,0.0534,22700.1963
3708999999,2014,NC,3035.971767,1156,2528.386391,7272,3965.869168,2195.290565,0.058,106740,0.0765,0.0534,23940.3639
3709199999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,24669,0.0765,0.0534,22956.7827
3709399999,2014,NC,3035.971767,1156,2528.386391,6216,3965.869168,2195.290565,0.058,46952,0.0765,0.0534,22685.9415
3709599999,2014,NC,3035.971767,1156,2528.386391,7668,3965.869168,2195.290565,0.058,5810,0.0765,0.0534,24410.7723
3709799999,2014,NC,3035.971767,1156,2528.386391,7836,3965.869168,2195.290565,0.058,159437,0.0765,0.0534,24610.3395
3709999999,2014,NC,3035.971767,1156,2528.386391,6348,3965.869168,2195.290565,0.058,40271,0.0765,0.0534,22842.7443
3710199999,2014,NC,3035.971767,1156,2528.386391,8664,3965.869168,2195.290565,0.058,168878,0.0765,0.0534,25593.9207
3710399999,2014,NC,3035.971767,1156,2528.386391,6924,3965.869168,2195.290565,0.058,10153,0.0765,0.0534,23526.9747
3710599999,2014,NC,3035.971767,1156,2528.386391,7404,3965.869168,2195.290565,0.058,57866,0.0765,0.0534,24097.1667
3710799999,2014,NC,3035.971767,1156,2528.386391,5976,3965.869168,2195.290565,0.058,59495,0.0765,0.0534,22400.8455
3710999999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,78265,0.0765,0.0534,22956.7827
3711199999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,44996,0.0765,0.0534,22015.9659
3711399999,2014,NC,3035.971767,1156,2528.386391,6324,3965.869168,2195.290565,0.058,33922,0.0765,0.0534,22814.2347
3711599999,2014,NC,3035.971767,1156,2528.386391,7272,3965.869168,2195.290565,0.058,20764,0.0765,0.0534,23940.3639
3711799999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,24505,0.0765,0.0534,22956.7827
3711999999,2014,NC,3035.971767,1156,2528.386391,8232,3965.869168,2195.290565,0.058,919628,0.0765,0.0534,25080.7479
3712199999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,15579,0.0765,0.0534,22015.9659
3712399999,2014,NC,3035.971767,1156,2528.386391,6036,3965.869168,2195.290565,0.058,27798,0.0765,0.0534,22472.1195
3712599999,2014,NC,3035.971767,1156,2528.386391,6384,3965.869168,2195.290565,0.058,88247,0.0765,0.0534,22885.5087
3712799999,2014,NC,3035.971767,1156,2528.386391,6540,3965.869168,2195.290565,0.058,95840,0.0765,0.0534,23070.8211
3712999999,2014,NC,3035.971767,1156,2528.386391,7932,3965.869168,2195.290565,0.058,202667,0.0765,0.0534,24724.3779
3713199999,2014,NC,3035.971767,1156,2528.386391,5724,3965.869168,2195.290565,0.058,22099,0.0765,0.0534,22101.4947
3713399999,2014,NC,3035.971767,1156,2528.386391,7392,3965.869168,2195.290565,0.058,177772,0.0765,0.0534,24082.9119
3713599999,2014,NC,3035.971767,1156,2528.386391,8532,3965.869168,2195.290565,0.058,133801,0.0765,0.0534,25437.1179
3713799999,2014,NC,3035.971767,1156,2528.386391,5652,3965.869168,2195.290565,0.058,13144,0.0765,0.0534,22015.9659
3713999999,2014,NC,3035.971767,1156,2528.386391,7068,3965.869168,2195.290565,0.058,40661,0.0765,0.0534,23698.0323
3714199999,2014,NC,3035.971767,1156,2528.386391,5844,3965.869168,2195.290565,0.058,52217,0.0765,0.0534,22244.0427
3714399999,2014,NC,3035.971767,1156,2528.386391,7524,3965.869168,2195.290565,0.058,13453,0.0765,0.0534,24239.7147
3714599999,2014,NC,3035.971767,1156,2528.386391,5988,3965.869168,2195.290565,0.058,39464,0.0765,0.0534,22415.1003
3714799999,2014,NC,3035.971767,1156,2528.386391,6372,3965.869168,2195.290565,0.058,168148,0.0765,0.0534,22871.2539
3714999999,2014,NC,3035.971767,1156,2528.386391,5832,3965.869168,2195.290565,0.058,20510,0.0765,0.0534,22229.7879
3715199999,2014,NC,3035.971767,1156,2528.386391,7176,3965.869168,2195.290565,0.058,141752,0.0765,0.0534,23826.3255
3715399999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,46639,0.0765,0.0534,22956.7827
3715599999,2014,NC,3035.971767,1156,2528.386391,5868,3965.869168,2195.290565,0.058,134168,0.0765,0.0534,22272.5523
3715799999,2014,NC,3035.971767,1156,2528.386391,6048,3965.869168,2195.290565,0.058,93643,0.0765,0.0534,22486.3743
3715999999,2014,NC,3035.971767,1156,2528.386391,6168,3965.869168,2195.290565,0.058,138428,0.0765,0.0534,22628.9223
3716199999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,67810,0.0765,0.0534,22956.7827
3716399999,2014,NC,3035.971767,1156,2528.386391,6156,3965.869168,2195.290565,0.058,63431,0.0765,0.0534,22614.6675
3716599999,2014,NC,3035.971767,1156,2528.386391,5700,3965.869168,2195.290565,0.058,36157,0.0765,0.0534,22072.9851
3716799999,2014,NC,3035.971767,1156,2528.386391,5796,3965.869168,2195.290565,0.058,60585,0.0765,0.0534,22187.0235
3716999999,2014,NC,3035.971767,1156,2528.386391,6792,3965.869168,2195.290565,0.058,47401,0.0765,0.0534,23370.1719
3717199999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,73673,0.0765,0.0534,22956.7827
3717399999,2014,NC,3035.971767,1156,2528.386391,6456,3965.869168,2195.290565,0.058,13981,0.0765,0.0534,22971.0375
3717599999,2014,NC,3035.971767,1156,2528.386391,5940,3965.869168,2195.290565,0.058,33090,0.0765,0.0534,22358.0811
3717799999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,4407,0.0765,0.0534,22956.7827
3717999999,2014,NC,3035.971767,1156,2528.386391,8232,3965.869168,2195.290565,0.058,201292,0.0765,0.0534,25080.7479
3718199999,2014,NC,3035.971767,1156,2528.386391,5868,3965.869168,2195.290565,0.058,45422,0.0765,0.0534,22272.5523
3718399999,2014,NC,3035.971767,1156,2528.386391,8664,3965.869168,2195.290565,0.058,900993,0.0765,0.0534,25593.9207
3718599999,2014,NC,3035.971767,1156,2528.386391,5808,3965.869168,2195.290565,0.058,20972,0.0765,0.0534,22201.2783
3718799999,2014,NC,3035.971767,1156,2528.386391,6120,3965.869168,2195.290565,0.058,13228,0.0765,0.0534,22571.9031
3718999999,2014,NC,3035.971767,1156,2528.386391,7524,3965.869168,2195.290565,0.058,51079,0.0765,0.0534,24239.7147
3719199999,2014,NC,3035.971767,1156,2528.386391,6132,3965.869168,2195.290565,0.058,122623,0.0765,0.0534,22586.1579
3719399999,2014,NC,3035.971767,1156,2528.386391,6444,3965.869168,2195.290565,0.058,69340,0.0765,0.0534,22956.7827
3719599999,2014,NC,3035.971767,1156,2528.386391,7128,3965.869168,2195.290565,0.058,81234,0.0765,0.0534,23769.3063
3719799999,2014,NC,3035.971767,1156,2528.386391,6792,3965.869168,2195.290565,0.058,38406,0.0765,0.0534,23370.1719
3719999999,2014,NC,3035.971767,1156,2528.386391,5772,3965.869168,2195.290565,0.058,17818,0.0765,0.0534,22158.5139
3800199999,2014,ND,3101.261482,1141,2528.386391,6120,3965.869168,2195.290565,0.0122,2343,0.0765,0.0534,21759.06947
3800399999,2014,ND,3101.261482,1141,2528.386391,6324,3965.869168,2195.290565,0.0122,11066,0.0765,0.0534,21992.05787
3800599999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,6660,0.0765,0.0534,22129.10987
3800799999,2014,ND,3101.261482,1141,2528.386391,6192,3965.869168,2195.290565,0.0122,783,0.0765,0.0534,21841.30067
3800999999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,6429,0.0765,0.0534,21224.56667
3801199999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,3151,0.0765,0.0534,22129.10987
3801399999,2014,ND,3101.261482,1141,2528.386391,5928,3965.869168,2195.290565,0.0122,1968,0.0765,0.0534,21539.78627
3801599999,2014,ND,3101.261482,1141,2528.386391,6756,3965.869168,2195.290565,0.0122,81308,0.0765,0.0534,22485.44507
3801799999,2014,ND,3101.261482,1141,2528.386391,6348,3965.869168,2195.290565,0.0122,149778,0.0765,0.0534,22019.46827
3801999999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,3993,0.0765,0.0534,21224.56667
3802199999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,5289,0.0765,0.0534,22129.10987
3802399999,2014,ND,3101.261482,1141,2528.386391,6120,3965.869168,2195.290565,0.0122,2071,0.0765,0.0534,21759.06947
3802599999,2014,ND,3101.261482,1141,2528.386391,5916,3965.869168,2195.290565,0.0122,3536,0.0765,0.0534,21526.08107
3802799999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,2385,0.0765,0.0534,22129.10987
3802999999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,3550,0.0765,0.0534,22129.10987
3803199999,2014,ND,3101.261482,1141,2528.386391,5976,3965.869168,2195.290565,0.0122,3343,0.0765,0.0534,21594.60707
3803399999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,1680,0.0765,0.0534,22129.10987
3803599999,2014,ND,3101.261482,1141,2528.386391,6492,3965.869168,2195.290565,0.0122,66861,0.0765,0.0534,22183.93067
3803799999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,2394,0.0765,0.0534,21224.56667
3803999999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,2420,0.0765,0.0534,22129.10987
3804199999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,2477,0.0765,0.0534,22129.10987
3804399999,2014,ND,3101.261482,1141,2528.386391,5736,3965.869168,2195.290565,0.0122,2435,0.0765,0.0534,21320.50307
3804599999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,4139,0.0765,0.0534,21224.56667
3804799999,2014,ND,3101.261482,1141,2528.386391,6120,3965.869168,2195.290565,0.0122,1990,0.0765,0.0534,21759.06947
3804999999,2014,ND,3101.261482,1141,2528.386391,6000,3965.869168,2195.290565,0.0122,5395,0.0765,0.0534,21622.01747
3805199999,2014,ND,3101.261482,1141,2528.386391,6912,3965.869168,2195.290565,0.0122,2809,0.0765,0.0534,22663.61267
3805399999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,6360,0.0765,0.0534,21224.56667
3805599999,2014,ND,3101.261482,1141,2528.386391,6156,3965.869168,2195.290565,0.0122,8962,0.0765,0.0534,21800.18507
3805799999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,8424,0.0765,0.0534,22129.10987
3805999999,2014,ND,3101.261482,1141,2528.386391,6756,3965.869168,2195.290565,0.0122,27471,0.0765,0.0534,22485.44507
3806199999,2014,ND,3101.261482,1141,2528.386391,10824,3965.869168,2195.290565,0.0122,7673,0.0765,0.0534,27131.50787
3806399999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,3126,0.0765,0.0534,22129.10987
3806599999,2014,ND,3101.261482,1141,2528.386391,6120,3965.869168,2195.290565,0.0122,1846,0.0765,0.0534,21759.06947
3806799999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,7413,0.0765,0.0534,22129.10987
3806999999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,4357,0.0765,0.0534,22129.10987
3807199999,2014,ND,3101.261482,1141,2528.386391,6168,3965.869168,2195.290565,0.0122,11451,0.0765,0.0534,21813.89027
3807399999,2014,ND,3101.261482,1141,2528.386391,6132,3965.869168,2195.290565,0.0122,5457,0.0765,0.0534,21772.77467
3807599999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,2470,0.0765,0.0534,21224.56667
3807799999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,16321,0.0765,0.0534,21224.56667
3807999999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,13937,0.0765,0.0534,22129.10987
3808199999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,3829,0.0765,0.0534,21224.56667
3808399999,2014,ND,3101.261482,1141,2528.386391,6288,3965.869168,2195.290565,0.0122,1321,0.0765,0.0534,21950.94227
3808599999,2014,ND,3101.261482,1141,2528.386391,6120,3965.869168,2195.290565,0.0122,4153,0.0765,0.0534,21759.06947
3808799999,2014,ND,3101.261482,1141,2528.386391,6192,3965.869168,2195.290565,0.0122,727,0.0765,0.0534,21841.30067
3808999999,2014,ND,3101.261482,1141,2528.386391,7512,3965.869168,2195.290565,0.0122,24199,0.0765,0.0534,23348.87267
3809199999,2014,ND,3101.261482,1141,2528.386391,6168,3965.869168,2195.290565,0.0122,1975,0.0765,0.0534,21813.89027
3809399999,2014,ND,3101.261482,1141,2528.386391,6084,3965.869168,2195.290565,0.0122,21100,0.0765,0.0534,21717.95387
3809599999,2014,ND,3101.261482,1141,2528.386391,5652,3965.869168,2195.290565,0.0122,2246,0.0765,0.0534,21224.56667
3809799999,2014,ND,3101.261482,1141,2528.386391,5736,3965.869168,2195.290565,0.0122,8121,0.0765,0.0534,21320.50307
3809999999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,11119,0.0765,0.0534,22129.10987
3810199999,2014,ND,3101.261482,1141,2528.386391,10164,3965.869168,2195.290565,0.0122,61675,0.0765,0.0534,26377.72187
3810399999,2014,ND,3101.261482,1141,2528.386391,6444,3965.869168,2195.290565,0.0122,4207,0.0765,0.0534,22129.10987
