FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
37021,8628,9716,6704,9859,6322,4284,7883,53396,0.46,8870,6704,10030,9195,7572,-4276,51007,0.47,-17917,-9228,20566,0.09,7602,-4018,51295,0.00,1.66,0.47,1.02,-735,-21228,25748,0.17,8136,-3706,52141,0.54,37681,12652,-10030,50333,0.62
37073,7644,9716,6704,9859,6322,4284,7713,52242,0.44,9018,6704,10030,10099,7572,-4276,51074,0.45,-17917,-9228,20633,0.05,7602,-4018,51362,0.00,1.62,0.45,1.02,-735,-21228,25815,0.23,8136,-3706,52208,0.50,37748,12652,-10030,50400,0.62
37091,7644,9716,6704,9859,6322,4284,7713,52242,0.62,9315,6704,10030,9859,7572,-4276,51132,0.62,-17917,-9228,20691,0.19,7602,-4018,51420,0.00,2.05,0.62,1.02,-735,-21228,25873,0.40,8136,-3706,52266,0.68,37806,12652,-10030,50458,0.76
37131,7644,9716,6704,9859,6322,4284,7713,52242,0.63,10731,6704,10030,8445,7572,-4276,51134,0.63,-17917,-9228,20693,0.16,7602,-4018,51422,0.00,1.65,0.63,1.02,-735,-21228,25875,0.39,8136,-3706,52268,0.69,37808,12652,-10030,50460,0.74
37081,8508,9716,6704,9859,6322,4284,7862,53255,0.47,8900,6704,10030,9418,7572,-4276,51140,0.48,-17917,-9228,20699,0.09,7602,-4018,51428,0.00,1.65,0.48,1.02,-735,-21228,25881,0.26,8136,-3706,52274,0.54,37814,12652,-10030,50466,0.61
37125,7680,9716,6704,9859,6322,4284,7719,52284,0.44,9943,6704,10030,9272,7572,-4276,51209,0.44,-17917,-9228,20768,0.08,7602,-4018,51497,0.00,1.86,0.44,1.02,-735,-21228,25950,0.25,8136,-3706,52343,0.49,37883,12652,-10030,50535,0.57
37011,8436,9716,6704,9859,6322,4284,7850,53171,0.54,8622,6704,10030,9859,7572,-4276,51231,0.55,-17917,-9228,20790,0.12,7602,-4018,51519,0.00,1.74,0.55,1.02,-735,-21228,25972,0.33,8136,-3706,52365,0.62,37905,12652,-10030,50557,0.69
37103,8208,9716,6704,9859,6322,4284,7810,52903,0.53,9466,6704,10030,9446,7572,-4276,51435,0.55,-17917,-9228,20994,0.10,7602,-4018,51723,0.00,2.00,0.55,1.02,-735,-21228,26176,0.33,8136,-3706,52569,0.63,38109,12652,-10030,50761,0.68
37089,8628,9716,6704,9859,6322,4284,7883,53396,0.45,9315,6704,10030,9194,7572,-4276,51451,0.47,-17917,-9228,21010,0.09,7602,-4018,51739,0.00,2.05,0.47,1.02,-735,-21228,26192,0.26,8136,-3706,52585,0.54,38125,12652,-10030,50777,0.63
37175,7764,9716,6704,9859,6322,4284,7733,52382,0.47,10438,6704,10030,8953,7572,-4276,51469,0.48,-17917,-9228,21028,0.08,7602,-4018,51757,0.00,1.72,0.48,1.02,-735,-21228,26210,0.25,8136,-3706,52603,0.57,38143,12652,-10030,50795,0.64
37195,9636,9716,6704,9859,6322,4284,8058,54579,0.54,8604,6704,10030,8935,7572,-4276,51489,0.56,-17917,-9228,21048,0.12,7602,-4018,51777,0.00,1.74,0.56,1.02,-735,-21228,26230,0.31,8136,-3706,52623,0.61,38163,12652,-10030,50815,0.69
37109,7644,9716,6704,9859,6322,4284,7713,52242,0.44,9758,6704,10030,9840,7572,-4276,51557,0.45,-17917,-9228,21116,0.08,7602,-4018,51845,0.00,1.91,0.45,1.02,-735,-21228,26298,0.13,8136,-3706,52691,0.51,38231,12652,-10030,50883,0.58
37165,7704,9716,6704,9859,6322,4284,7723,52312,0.64,11391,6704,10030,8254,7572,-4276,51663,0.70,-17917,-9228,21222,0.19,7602,-4018,51951,0.00,1.89,0.65,1.02,-735,-21228,26404,0.28,8136,-3706,52797,0.62,38337,12652,-10030,50989,0.77
37077,8784,9716,6704,9859,6322,4284,7910,53579,0.42,8855,6704,10030,9719,7856,-4049,52183,0.50,-18137,-9228,21011,0.10,7886,-3726,52536,0.00,2.21,0.44,1.02,-185,-21228,26963,0.13,8420,-3414,53382,0.41,38346,13026,-10030,51372,0.58
37121,7644,9716,6704,9859,6322,4284,7713,52242,0.56,9889,6704,10030,9859,7856,-4049,52217,0.62,-18137,-9228,21045,0.15,7886,-3726,52570,0.00,1.87,0.57,1.02,-185,-21228,26997,0.19,8420,-3414,53416,0.54,38380,13026,-10030,51406,0.71
37123,7644,9716,6704,9859,6322,4284,7713,52242,0.58,9889,6704,10030,9859,7856,-4049,52217,0.66,-18137,-9228,21045,0.16,7886,-3726,52570,0.00,1.87,0.59,1.02,-185,-21228,26997,0.23,8420,-3414,53416,0.55,38380,13026,-10030,51406,0.74
37117,7644,9716,6704,9859,6322,4284,7713,52242,0.56,9911,6704,10030,9859,7856,-4049,52239,0.62,-18137,-9228,21067,0.14,7886,-3726,52592,0.00,1.87,0.57,1.02,-185,-21228,27019,0.23,8420,-3414,53438,0.54,38402,13026,-10030,51428,0.70
37049,9480,9716,6704,9859,6322,4284,8031,54396,0.43,8600,6704,10030,9404,7856,-4049,52309,0.52,-18137,-9228,21137,0.12,7886,-3726,52662,0.00,1.79,0.52,1.02,-185,-21228,27089,0.13,8420,-3414,53508,0.43,38472,13026,-10030,51498,0.61
37137,7644,9716,6704,9859,6322,4284,7713,52242,0.48,10472,6704,10030,9437,7856,-4049,52378,0.54,-18137,-9228,21206,0.08,7886,-3726,52731,0.00,1.72,0.54,1.02,-185,-21228,27158,0.13,8420,-3414,53577,0.47,38541,13026,-10030,51567,0.62
37093,7956,9716,6704,9859,6322,4284,7767,52608,0.49,9989,6704,10030,9625,7856,-4049,52395,0.54,-18137,-9228,21223,0.12,7886,-3726,52748,0.00,1.40,0.54,1.02,-185,-21228,27175,0.17,8420,-3414,53594,0.47,38558,13026,-10030,51584,0.62
37157,7644,9716,6704,9859,6322,4284,7713,52242,0.54,10504,6704,10030,9428,7856,-4049,52400,0.61,-18137,-9228,21228,0.12,7886,-3726,52753,0.00,1.71,0.61,1.02,-185,-21228,27180,0.18,8420,-3414,53599,0.52,38563,13026,-10030,51589,0.68
37115,8628,9716,6704,9859,6322,4284,7883,53396,0.55,9911,6704,10030,9236,7856,-4049,52600,0.60,-18137,-9228,21428,0.14,7886,-3726,52953,0.00,1.42,0.60,1.02,-185,-21228,27380,0.31,8420,-3414,53799,0.55,38763,13026,-10030,51789,0.70
37025,9756,9716,6704,9859,6322,4284,8078,54719,0.35,8296,6704,10030,9842,7856,-4049,52719,0.45,-18137,-9228,21547,0.07,7886,-3726,53072,0.00,1.89,0.45,1.02,-185,-21228,27499,0.19,8420,-3414,53918,0.36,38882,13026,-10030,51908,0.54
37105,8772,9716,6704,9859,6322,4284,7908,53565,0.45,9454,6704,10030,9691,7856,-4049,52742,0.53,-18137,-9228,21570,0.12,7886,-3726,53095,0.00,1.53,0.53,1.02,-185,-21228,27522,0.26,8420,-3414,53941,0.45,38905,13026,-10030,51931,0.61
37051,9792,9716,6704,9859,6322,4284,8085,54762,0.45,8515,6704,10030,9612,7856,-4049,52744,0.55,-18137,-9228,21572,0.11,7886,-3726,53097,0.00,1.81,0.55,1.02,-185,-21228,27524,0.24,8420,-3414,53943,0.46,38907,13026,-10030,51933,0.64
37161,7644,9716,6704,9859,6322,4284,7713,52242,0.58,11769,6704,10030,8563,7856,-4049,52801,0.55,-18137,-9228,21629,0.13,7886,-3726,53154,0.00,1.80,0.65,1.02,-185,-21228,27581,0.32,8420,-3414,54000,0.56,38964,13026,-10030,51990,0.73
37141,7908,9716,6704,9859,6322,4284,7758,52551,0.48,10547,6704,10030,9532,7856,-4049,52812,0.46,-18137,-9228,21640,0.11,7886,-3726,53165,0.00,1.70,0.55,1.02,-185,-21228,27592,0.25,8420,-3414,54011,0.46,38975,13026,-10030,52001,0.63
37155,7644,9716,6704,9859,6322,4284,7713,52242,0.63,11658,6704,10030,8784,7856,-4049,52910,0.61,-18137,-9228,21738,0.20,7886,-3726,53263,0.00,1.82,0.70,1.02,-185,-21228,27690,0.37,8420,-3414,54109,0.68,39073,13026,-10030,52099,0.77
37019,9816,9716,6704,9859,6322,4284,8089,54790,0.53,9062,6704,10030,9246,7856,-4049,52948,0.42,-18137,-9228,21776,0.09,7886,-3726,53301,0.00,1.64,0.53,1.02,-185,-21228,27728,0.21,8420,-3414,54147,0.51,39111,13026,-10030,52137,0.62
37149,7704,9716,6704,9859,6322,4284,7723,52312,0.44,10643,6704,10030,9859,7856,-4049,53031,0.42,-18137,-9228,21859,0.10,7886,-3726,53384,0.00,1.68,0.41,1.02,-185,-21228,27811,0.19,8420,-3414,54230,0.51,39194,13026,-10030,52220,0.60
37139,8892,9716,6704,9859,6322,4284,7929,53706,0.45,9694,6704,10030,9641,7856,-4049,53053,0.44,-18137,-9228,21881,0.13,7886,-3726,53406,0.00,1.94,0.44,1.02,-185,-21228,27833,0.25,8420,-3414,54252,0.52,39216,13026,-10030,52242,0.59
37171,7644,9716,6704,9859,6322,4284,7713,52242,0.57,11924,6704,10030,8746,7856,-4049,53139,0.56,-18137,-9228,21967,0.14,7886,-3726,53492,0.00,1.76,0.56,1.02,-185,-21228,27919,0.29,8420,-3414,54338,0.61,39302,13026,-10030,52328,0.68
37147,8232,9716,6704,9859,6322,4284,7814,52931,0.50,10643,6704,10030,9461,7856,-4049,53161,0.49,-18137,-9228,21989,0.15,7886,-3726,53514,0.00,1.68,0.49,1.02,-185,-21228,27941,0.28,8420,-3414,54360,0.55,39324,13026,-10030,52350,0.63
37185,7644,9716,6704,9859,6322,4284,7713,52242,0.57,10894,6704,10030,9859,8151,-3812,53754,0.55,-18367,-9228,21820,0.17,8181,-3423,54173,0.00,1.62,0.55,1.02,385,-20790,29010,0.33,8715,-3111,55019,0.61,39385,13414,-10030,52799,0.71
37187,7644,9716,6704,9859,6322,4284,7713,52242,0.63,10894,6704,10030,9859,8151,-3812,53754,0.61,-18367,-9228,21820,0.17,8181,-3423,54173,0.00,1.62,0.61,1.02,385,-20790,29010,0.32,8715,-3111,55019,0.67,39385,13414,-10030,52799,0.75
37167,7644,9716,6704,9859,6322,4284,7713,52242,0.49,11431,6704,10030,9345,8151,-3812,53778,0.48,-18367,-9228,21844,0.12,8181,-3423,54197,0.00,1.88,0.47,1.02,385,-20790,29034,0.27,8715,-3111,55043,0.54,39409,13414,-10030,52823,0.63
37191,8292,9716,6704,9859,6322,4284,7825,53002,0.51,10735,6704,10030,9442,8151,-3812,53826,0.50,-18367,-9228,21892,0.13,8181,-3423,54245,0.00,1.66,0.49,1.02,385,-20790,29082,0.25,8715,-3111,55091,0.55,39457,13414,-10030,52871,0.63
37113,8556,9716,6704,9859,6322,4284,7871,53312,0.53,10061,6704,10030,9859,8151,-3812,53833,0.52,-18367,-9228,21899,0.16,8181,-3423,54252,0.00,1.83,0.52,1.02,385,-20790,29089,0.27,8715,-3111,55098,0.59,39464,13414,-10030,52878,0.67
37063,10116,9716,6704,9859,6322,4284,8141,55142,0.48,8755,6704,10030,9630,8151,-3812,53859,0.39,-18367,-9228,21925,0.10,8181,-3423,54278,0.00,1.74,0.39,1.02,385,-20790,29115,0.28,8715,-3111,55124,0.46,39490,13414,-10030,52904,0.54
37151,8508,9716,6704,9859,6322,4284,7862,53255,0.50,10609,6704,10030,9432,8151,-3812,53905,0.49,-18367,-9228,21971,0.11,8181,-3423,54324,0.00,1.69,0.49,1.02,385,-20790,29161,0.34,8715,-3111,55170,0.55,39536,13414,-10030,52950,0.64
37145,8100,9716,6704,9859,6322,4284,7792,52777,0.48,10881,6704,10030,9661,8151,-3812,53999,0.46,-18367,-9228,22065,0.10,8181,-3423,54418,0.00,2.03,0.46,1.02,385,-20790,29255,0.35,8715,-3111,55264,0.56,39630,13414,-10030,53044,0.65
37037,10116,9716,6704,9859,6322,4284,8141,55142,0.44,8934,6704,10030,9667,8151,-3812,54073,0.41,-18367,-9228,22139,0.09,8181,-3423,54492,0.00,1.68,0.36,1.02,385,-20790,29329,0.28,8715,-3111,55338,0.41,39704,13414,-10030,53118,0.50
37029,9684,9716,6704,9859,6322,4284,8066,54635,0.26,9469,6704,10030,9666,8151,-3812,54176,0.36,-18367,-9228,22242,0.05,8181,-3423,54595,0.00,2.01,0.27,1.02,385,-20790,29432,0.18,8715,-3111,55441,0.36,39807,13414,-10030,53221,0.46
37181,7944,9716,6704,9859,6322,4284,7765,52594,0.57,12100,6704,10030,8849,8151,-3812,54250,0.63,-18367,-9228,22316,0.29,8181,-3423,54669,0.00,2.10,0.56,1.02,385,-20790,29506,0.45,8715,-3111,55515,0.63,39881,13414,-10030,53295,0.69
37177,7644,9716,6704,9859,6322,4284,7713,52242,0.62,11656,6704,10030,9716,8151,-3812,54372,0.65,-18367,-9228,22438,0.23,8181,-3423,54791,0.00,1.43,0.65,1.02,385,-20790,29628,0.41,8715,-3111,55637,0.66,40003,13414,-10030,53417,0.75
37097,9288,9716,6704,9859,6322,4284,7997,54170,0.39,9940,6704,10030,9840,8151,-3812,54425,0.45,-18367,-9228,22491,0.16,8181,-3423,54844,0.00,1.41,0.45,1.02,385,-20790,29681,0.26,8715,-3111,55690,0.46,40056,13414,-10030,53470,0.55
37071,9756,9716,6704,9859,6322,4284,8078,54719,0.48,9521,6704,10030,9842,8151,-3812,54476,0.55,-18367,-9228,22542,0.21,8181,-3423,54895,0.00,1.52,0.55,1.02,385,-20790,29732,0.33,8715,-3111,55741,0.56,40107,13414,-10030,53521,0.63
37129,9816,9716,6704,9859,6322,4284,8089,54790,0.50,9911,6704,10030,9493,8151,-3812,54577,0.48,-18367,-9228,22643,0.18,8181,-3423,54996,0.00,1.42,0.48,1.02,385,-20790,29833,0.28,8715,-3111,55842,0.48,40208,13414,-10030,53622,0.56
37163,7644,9716,6704,9859,6322,4284,7713,52242,0.59,11769,6704,10030,9859,8151,-3812,54629,0.63,-18367,-9228,22695,0.26,8181,-3423,55048,0.00,1.80,0.63,1.02,385,-20790,29885,0.39,8715,-3111,55894,0.63,40260,13414,-10030,53674,0.71
37169,8316,9716,6704,9859,6322,4284,7829,53030,0.50,11547,6704,10030,9440,8151,-3812,54660,0.56,-18367,-9228,22726,0.23,8181,-3423,55079,0.00,1.85,0.56,1.02,385,-20790,29916,0.33,8715,-3111,55925,0.57,40291,13414,-10030,53705,0.65
37133,9084,9716,6704,9859,6322,4284,7962,53931,0.44,10320,6704,10030,9900,8151,-3812,54661,0.51,-18367,-9228,22727,0.17,8181,-3423,55080,0.00,1.75,0.51,1.02,385,-20790,29917,0.26,8715,-3111,55926,0.52,40292,13414,-10030,53706,0.62
37095,9588,9716,6704,9859,6322,4284,8049,54522,0.45,9989,6704,10030,9859,8446,-3576,55324,0.56,-18598,-9228,22628,0.17,8476,-3119,55811,0.00,1.40,0.56,1.02,955,-20302,31107,0.19,9010,-2807,56657,0.56,40424,13801,-10030,54225,0.54
37069,10272,9716,6704,9859,6322,4284,8168,55325,0.56,8762,6704,10030,10445,8446,-3576,55367,0.54,-18598,-9228,22671,0.19,8476,-3119,55854,0.00,1.73,0.54,1.02,955,-20302,31150,0.30,9010,-2807,56700,0.55,40467,13801,-10030,54268,0.62
37119,9756,9716,6704,9859,6322,4284,8078,54719,0.36,9889,6704,10030,9840,8446,-3576,55373,0.42,-18598,-9228,22677,0.15,8476,-3119,55860,0.00,1.42,0.42,1.02,955,-20302,31156,0.22,9010,-2807,56706,0.43,40473,13801,-10030,54274,0.50
37179,9756,9716,6704,9859,6322,4284,8078,54719,0.29,9906,6704,10030,9842,8446,-3576,55392,0.35,-18598,-9228,22696,0.10,8476,-3119,55879,0.00,1.42,0.35,1.02,955,-20302,31175,0.16,9010,-2807,56725,0.35,40492,13801,-10030,54293,0.43
37189,9684,9716,6704,9859,6322,4284,8066,54635,0.55,11616,6704,10030,8527,8446,-3576,55716,0.61,-18598,-9228,23020,0.33,8476,-3119,56203,0.00,1.84,0.60,1.02,955,-20302,31499,0.49,9010,-2807,57049,0.58,40816,13801,-10030,54617,0.67
37055,11208,9716,6704,9859,6322,4284,8330,56423,0.41,8980,6704,10030,9705,8446,-3576,55780,0.40,-18598,-9228,23084,0.11,8476,-3119,56267,0.00,1.67,0.40,1.02,955,-20302,31563,0.25,9010,-2807,57113,0.36,40880,13801,-10030,54681,0.53
37159,7980,9716,6704,9859,6322,4284,7771,52636,0.51,12088,6704,10030,9843,8446,-3576,55799,0.57,-18598,-9228,23103,0.22,8476,-3119,56286,0.00,1.73,0.57,1.02,955,-20302,31582,0.41,9010,-2807,57132,0.54,40899,13801,-10030,54700,0.65
37101,10272,9716,6704,9859,6322,4284,8168,55325,0.50,9265,6704,10030,10458,8446,-3576,55883,0.49,-18598,-9228,23187,0.18,8476,-3119,56370,0.00,1.59,0.48,1.02,955,-20302,31666,0.33,9010,-2807,57216,0.46,40983,13801,-10030,54784,0.53
37173,8736,9716,6704,9859,6322,4284,7902,53523,0.55,11924,6704,10030,9859,8753,-3330,56960,0.58,-18836,-9228,23473,0.17,8784,-2803,57518,0.00,1.75,0.58,1.02,1550,-19956,33131,0.52,9318,-2491,58364,0.58,41507,14205,-10030,55712,0.67
37135,10116,9716,6704,9859,6322,4284,8141,55142,0.44,10838,6704,10030,9640,8753,-3330,57034,0.40,-18836,-9228,23547,0.09,8784,-2803,57592,0.00,1.59,0.40,1.02,1550,-19956,33205,0.34,9318,-2491,58438,0.41,41581,14205,-10030,55786,0.48
37143,8916,9716,6704,9859,6322,4284,7933,53734,0.43,12122,6704,10030,9658,8753,-3330,57136,0.51,-18836,-9228,23649,0.10,8784,-2803,57694,0.00,1.71,0.51,1.02,1550,-19956,33307,0.43,9318,-2491,58540,0.52,41683,14205,-10030,55888,0.59
37183,10272,9716,6704,9859,6322,4284,8168,55325,0.37,10894,6704,10030,10482,9074,-3073,58666,0.33,-19086,-9228,24351,0.10,9104,-2473,59296,0.00,2.01,0.33,1.02,2170,-19596,35239,0.25,9639,-2161,60143,0.30,42635,14626,-10030,57261,0.39
37053,13560,9716,6704,9859,6322,4284,8737,59182,0.36,9478,6704,10030,10102,9498,-2734,60922,0.32,-19417,-9228,25513,0.11,9528,-2037,61649,0.00,1.95,0.31,1.02,2988,-19121,38025,0.34,10062,-1807,62413,0.32,44128,15182,-10030,59310,0.42
38001,7644,10841,6849,9589,5460,4046,5660,50089,0.47,9733,6849,7850,9589,5600,-2121,49190,0.26,-18469,-6864,20378,0.01,5591,-2093,49209,0.00,1.53,0.48,0.91,-781,-18864,26066,0.10,5608,-2083,49236,0.28,37861,9962,-7850,47823,0.49
38005,7644,10841,6849,9589,5460,4046,5660,50089,0.57,9733,6849,7850,9589,5600,-2121,49190,0.45,-18469,-6864,20378,0.14,5591,-2093,49209,0.00,1.53,0.58,0.91,-781,-18864,26066,0.23,5608,-2083,49236,0.46,37861,9962,-7850,47823,0.59
38009,7644,10841,6849,9589,5460,4046,5660,50089,0.43,9733,6849,7850,9589,5600,-2121,49190,0.33,-18469,-6864,20378,0.08,5591,-2093,49209,0.00,1.53,0.44,0.91,-781,-18864,26066,0.15,5608,-2083,49236,0.34,37861,9962,-7850,47823,0.46
38011,7644,10841,6849,9589,5460,4046,5660,50089,0.37,9733,6849,7850,9589,5600,-2121,49190,0.26,-18469,-6864,20378,0.09,5591,-2093,49209,0.00,1.53,0.37,0.91,-781,-18864,26066,0.12,5608,-2083,49236,0.27,37861,9962,-7850,47823,0.40
38013,7644,10841,6849,9589,5460,4046,5660,50089,0.43,9733,6849,7850,9589,5600,-2121,49190,0.34,-18469,-6864,20378,0.08,5591,-2093,49209,0.00,1.53,0.44,0.91,-781,-18864,26066,0.16,5608,-2083,49236,0.35,37861,9962,-7850,47823,0.46
38007,7740,10841,6849,9589,5460,4046,5672,50197,0.30,9733,6849,7850,9589,5600,-2121,49286,0.24,-18469,-6864,20474,0.06,5591,-2093,49305,0.00,1.53,0.31,0.91,-781,-18864,26162,0.14,5608,-2083,49332,0.25,37957,9962,-7850,47919,0.37
38003,8016,10841,6849,9589,5460,4046,5708,50509,0.40,9733,6849,7850,9589,5600,-2121,49562,0.29,-18469,-6864,20750,0.05,5591,-2093,49581,0.00,1.53,0.29,0.91,-781,-18864,26438,0.12,5608,-2083,49608,0.37,38233,9962,-7850,48195,0.45
38077,7644,10841,6849,9589,5460,4046,5660,50089,0.39,10593,6849,7850,9403,5600,-2121,49864,0.31,-18469,-6864,21052,0.08,5591,-2093,49883,0.00,1.82,0.30,0.91,-781,-18864,26740,0.14,5608,-2083,49910,0.37,38535,9962,-7850,48497,0.38
38037,7644,10841,6849,9589,5460,4046,5660,50089,0.51,10551,6849,7850,9589,5600,-2121,50008,0.38,-18469,-6864,21196,0.13,5591,-2093,50027,0.00,1.83,0.37,0.91,-781,-18864,26884,0.28,5608,-2083,50054,0.50,38679,9962,-7850,48641,0.50
38039,7644,10841,6849,9589,5460,4046,5660,50089,0.46,10551,6849,7850,9589,5600,-2121,50008,0.37,-18469,-6864,21196,0.08,5591,-2093,50027,0.00,1.83,0.36,0.91,-781,-18864,26884,0.21,5608,-2083,50054,0.45,38679,9962,-7850,48641,0.43
38041,7644,10841,6849,9589,5460,4046,5660,50089,0.39,10551,6849,7850,9589,5600,-2121,50008,0.32,-18469,-6864,21196,0.08,5591,-2093,50027,0.00,1.83,0.31,0.91,-781,-18864,26884,0.17,5608,-2083,50054,0.36,38679,9962,-7850,48641,0.42
38043,7644,10841,6849,9589,5460,4046,5660,50089,0.40,10551,6849,7850,9589,5600,-2121,50008,0.34,-18469,-6864,21196,0.04,5591,-2093,50027,0.00,1.83,0.34,0.91,-781,-18864,26884,0.21,5608,-2083,50054,0.38,38679,9962,-7850,48641,0.40
38045,7644,10841,6849,9589,5460,4046,5660,50089,0.40,10551,6849,7850,9589,5600,-2121,50008,0.33,-18469,-6864,21196,0.08,5591,-2093,50027,0.00,1.83,0.33,0.91,-781,-18864,26884,0.22,5608,-2083,50054,0.39,38679,9962,-7850,48641,0.37
38047,7644,10841,6849,9589,5460,4046,5660,50089,0.46,10551,6849,7850,9589,5600,-2121,50008,0.36,-18469,-6864,21196,0.09,5591,-2093,50027,0.00,1.83,0.36,0.91,-781,-18864,26884,0.23,5608,-2083,50054,0.45,38679,9962,-7850,48641,0.44
38079,7644,10841,6849,9589,5460,4046,5660,50089,0.61,10593,6849,7850,9589,5600,-2121,50050,0.52,-18469,-6864,21238,0.24,5591,-2093,50069,0.00,1.82,0.52,0.91,-781,-18864,26926,0.42,5608,-2083,50096,0.59,38721,9962,-7850,48683,0.60
38081,7644,10841,6849,9589,5460,4046,5660,50089,0.36,10593,6849,7850,9589,5600,-2121,50050,0.26,-18469,-6864,21238,0.07,5591,-2093,50069,0.00,1.82,0.26,0.91,-781,-18864,26926,0.18,5608,-2083,50096,0.35,38721,9962,-7850,48683,0.36
38083,7644,10841,6849,9589,5460,4046,5660,50089,0.40,10593,6849,7850,9589,5600,-2121,50050,0.32,-18469,-6864,21238,0.12,5591,-2093,50069,0.00,1.82,0.31,0.91,-781,-18864,26926,0.20,5608,-2083,50096,0.37,38721,9962,-7850,48683,0.43
38093,8004,10841,6849,9589,5460,4046,5706,50495,0.43,10673,6849,7850,9211,5600,-2121,50111,0.34,-18469,-6864,21299,0.09,5591,-2093,50130,0.00,1.80,0.34,0.91,-781,-18864,26987,0.22,5608,-2083,50157,0.41,38782,9962,-7850,48744,0.44
38095,7644,10841,6849,9589,5460,4046,5660,50089,0.39,10673,6849,7850,9589,5600,-2121,50130,0.32,-18469,-6864,21318,0.08,5591,-2093,50149,0.00,1.80,0.31,0.91,-781,-18864,27006,0.25,5608,-2083,50176,0.39,38801,9962,-7850,48763,0.36
38099,7644,10841,6849,9589,5460,4046,5660,50089,0.44,10673,6849,7850,9589,5600,-2121,50130,0.36,-18469,-6864,21318,0.05,5591,-2093,50149,0.00,1.80,0.35,0.91,-781,-18864,27006,0.23,5608,-2083,50176,0.42,38801,9962,-7850,48763,0.45
38063,7644,10841,6849,9589,5460,4046,5660,50089,0.46,10781,6849,7850,9589,5850,-1909,50700,0.38,-18758,-6864,21137,0.09,5841,-1830,50770,0.00,1.77,0.38,0.91,-253,-18749,27757,0.24,5858,-1821,50796,0.45,38909,10305,-7850,49214,0.44
38097,7764,10841,6849,9589,5460,4046,5676,50225,0.43,10673,6849,7850,9589,5850,-1909,50712,0.35,-18758,-6864,21149,0.06,5841,-1830,50782,0.00,1.80,0.35,0.91,-253,-18749,27769,0.22,5858,-1821,50808,0.42,38921,10305,-7850,49226,0.44
38103,7644,10841,6849,9589,5460,4046,5660,50089,0.50,11085,6849,7850,9589,5850,-1909,51004,0.47,-18758,-6864,21441,0.12,5841,-1830,51074,0.00,1.69,0.38,0.91,-253,-18749,28061,0.13,5858,-1821,51100,0.48,39213,10305,-7850,49518,0.51
38053,7644,10841,6849,9589,5460,4046,5660,50089,0.33,11249,6849,7850,9589,5850,-1909,51168,0.32,-18758,-6864,21605,0.08,5841,-1830,51238,0.00,1.24,0.32,0.91,-253,-18749,28225,0.07,5858,-1821,51264,0.32,39377,10305,-7850,49682,0.33
38055,7644,10841,6849,9589,5460,4046,5660,50089,0.42,11249,6849,7850,9589,5850,-1909,51168,0.40,-18758,-6864,21605,0.08,5841,-1830,51238,0.00,1.24,0.40,0.91,-253,-18749,28225,0.11,5858,-1821,51264,0.41,39377,10305,-7850,49682,0.41
38057,7644,10841,6849,9589,5460,4046,5660,50089,0.36,11249,6849,7850,9589,5850,-1909,51168,0.35,-18758,-6864,21605,0.07,5841,-1830,51238,0.00,1.24,0.35,0.91,-253,-18749,28225,0.14,5858,-1821,51264,0.36,39377,10305,-7850,49682,0.36
38049,7644,10841,6849,9589,5460,4046,5660,50089,0.46,11249,6849,7850,9734,5850,-1909,51312,0.45,-18758,-6864,21749,0.10,5841,-1830,51382,0.00,1.24,0.45,0.91,-253,-18749,28369,0.12,5858,-1821,51408,0.46,39521,10305,-7850,49826,0.45
38035,8700,10841,6849,9589,5460,4046,5795,51280,0.46,10551,6849,7850,9386,5850,-1909,51324,0.46,-18758,-6864,21761,0.14,5841,-1830,51394,0.00,1.39,0.45,0.91,-253,-18749,28381,0.15,5858,-1821,51420,0.46,39533,10305,-7850,49838,0.48
38087,7740,10841,6849,9589,5460,4046,5672,50197,0.37,11415,6849,7850,9589,5850,-1909,51430,0.37,-18758,-6864,21867,0.10,5841,-1830,51500,0.00,1.21,0.37,0.91,-253,-18749,28487,0.27,5858,-1821,51526,0.37,39639,10305,-7850,49944,0.35
38015,8448,10841,6849,9589,5460,4046,5763,50996,0.34,10431,6849,7850,10089,5850,-1909,51654,0.34,-18758,-6864,22091,0.07,5841,-1830,51724,0.00,1.41,0.34,0.91,-253,-18749,28711,0.15,5858,-1821,51750,0.34,39863,10305,-7850,50168,0.36
38075,7644,10841,6849,9589,5460,4046,5660,50089,0.32,11670,6849,7850,9736,6097,-1699,52193,0.31,-19034,-6864,21897,0.08,6089,-1571,52313,0.00,1.60,0.31,0.91,270,-18208,29857,0.17,6105,-1561,52339,0.36,39945,10644,-7850,50589,0.32
