FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
17065,7644,7364,4553,8320,6322,3699,6261,44163,0.50,7613,4553,4012,8320,7154,-396,42599,0.51,-10698,-3288,21855,0.23,7142,-361,42622,0.00,1.30,0.51,0.67,-555,-15288,19998,0.18,7323,-341,42823,0.50,31829,11042,-4012,42871,0.50
17177,7836,7364,4553,8320,6322,3699,6293,44387,0.46,7923,4553,4012,7844,7154,-396,42625,0.49,-10698,-3288,21881,0.18,7142,-361,42648,0.00,1.21,0.49,0.67,-555,-15288,20024,0.13,7323,-341,42849,0.47,31855,11042,-4012,42897,0.51
17159,7644,7364,4553,8320,6322,3699,6261,44163,0.46,7642,4553,4012,8320,7154,-396,42628,0.49,-10698,-3288,21884,0.21,7142,-361,42651,0.00,1.29,0.49,0.67,-555,-15288,20027,0.18,7323,-341,42852,0.47,31858,11042,-4012,42900,0.52
17155,7836,7364,4553,8320,6322,3699,6293,44387,0.37,7642,4553,4012,8182,7154,-396,42683,0.40,-10698,-3288,21939,0.12,7142,-361,42706,0.00,1.29,0.40,0.67,-555,-15288,20082,0.08,7323,-341,42907,0.38,31913,11042,-4012,42955,0.42
17199,7800,7364,4553,8320,6322,3699,6287,44345,0.47,8440,4553,4012,7433,7154,-396,42696,0.50,-10698,-3288,21952,0.19,7142,-361,42719,0.00,1.69,0.50,0.67,-555,-15288,20095,0.16,7323,-341,42920,0.48,31926,11042,-4012,42968,0.52
17125,7644,7364,4553,8320,6322,3699,6261,44163,0.49,7728,4553,4012,8320,7154,-396,42714,0.51,-10698,-3288,21970,0.21,7142,-361,42737,0.00,1.26,0.51,0.67,-555,-15288,20113,0.17,7323,-341,42938,0.49,31944,11042,-4012,42986,0.54
17007,9048,7364,4553,8320,6322,3699,6493,45799,0.40,6501,4553,4012,8189,7154,-396,42760,0.36,-10698,-3288,22016,0.13,7142,-361,42783,0.00,1.69,0.36,0.67,-555,-15288,20159,0.10,7323,-341,42984,0.34,31990,11042,-4012,43032,0.37
17109,8496,7364,4553,8320,6322,3699,6402,45156,0.60,8081,4553,4012,7199,7154,-396,42799,0.55,-10698,-3288,22055,0.28,7142,-361,42822,0.00,1.81,0.55,0.67,-555,-15288,20198,0.24,7323,-341,43023,0.54,32029,11042,-4012,43071,0.58
17157,7824,7364,4553,8320,6322,3699,6291,44373,0.44,7642,4553,4012,8320,7154,-396,42808,0.46,-10698,-3288,22064,0.14,7142,-361,42831,0.00,1.29,0.46,0.67,-555,-15288,20207,0.10,7323,-341,43032,0.45,32038,11042,-4012,43080,0.47
17181,7644,7364,4553,8320,6322,3699,6261,44163,0.48,7875,4553,4012,8320,7428,-328,43203,0.52,-10734,-3159,22210,0.23,7416,-276,43243,0.00,1.22,0.52,0.67,-9,-15288,20806,0.20,7597,-255,43445,0.50,32091,11409,-4012,43500,0.55
17167,8916,7364,4553,8320,6322,3699,6471,45645,0.45,6837,4553,4012,8206,7428,-328,43323,0.41,-10734,-3159,22330,0.16,7416,-276,43363,0.00,1.56,0.41,0.67,-9,-15288,20926,0.13,7597,-255,43565,0.44,32211,11409,-4012,43620,0.43
17003,8148,7364,4553,8320,6322,3699,6344,44750,0.76,7796,4553,4012,8019,7428,-328,43327,0.74,-10734,-3159,22334,0.39,7416,-276,43367,0.00,1.91,0.74,0.67,-9,-15288,20930,0.35,7597,-255,43569,0.74,32215,11409,-4012,43624,0.73
17011,7980,7364,4553,8320,6322,3699,6317,44555,0.42,7852,4553,4012,8179,7428,-328,43375,0.45,-10734,-3159,22382,0.16,7416,-276,43415,0.00,1.89,0.45,0.67,-9,-15288,20978,0.12,7597,-255,43617,0.48,32263,11409,-4012,43672,0.47
17175,8700,7364,4553,8320,6322,3699,6436,45394,0.47,7146,4553,4012,8198,7428,-328,43408,0.43,-10734,-3159,22415,0.16,7416,-276,43448,0.00,1.45,0.43,0.67,-9,-15288,21011,0.13,7597,-255,43650,0.46,32296,11409,-4012,43705,0.45
17021,8064,7364,4553,8320,6322,3699,6331,44653,0.46,8150,4553,4012,7843,7428,-328,43421,0.49,-10734,-3159,22428,0.18,7416,-276,43461,0.00,1.79,0.49,0.67,-9,-15288,21024,0.14,7597,-255,43663,0.51,32309,11409,-4012,43718,0.50
17203,8700,7364,4553,8320,6322,3699,6436,45394,0.36,7194,4553,4012,8191,7428,-328,43449,0.32,-10734,-3159,22456,0.15,7416,-276,43489,0.00,1.43,0.32,0.67,-9,-15288,21052,0.08,7597,-255,43691,0.35,32337,11409,-4012,43746,0.33
17025,7644,7364,4553,8320,6322,3699,6261,44163,0.49,8150,4553,4012,8320,7428,-328,43478,0.52,-10734,-3159,22485,0.27,7416,-276,43518,0.00,1.79,0.52,0.67,-9,-15288,21081,0.18,7597,-255,43720,0.55,32366,11409,-4012,43775,0.53
17009,9336,7364,4553,8320,6322,3699,6541,46135,0.52,6501,4553,4012,8320,7428,-328,43521,0.47,-10734,-3159,22528,0.24,7416,-276,43561,0.00,1.69,0.49,0.67,-9,-15288,21124,0.14,7597,-255,43763,0.52,32409,11409,-4012,43818,0.51
17033,7644,7364,4553,8320,6322,3699,6261,44163,0.45,8203,4553,4012,8320,7428,-328,43531,0.45,-10734,-3159,22538,0.23,7416,-276,43571,0.00,1.77,0.48,0.67,-9,-15288,21134,0.14,7597,-255,43773,0.51,32419,11409,-4012,43828,0.50
17091,9096,7364,4553,8320,6322,3699,6501,45855,0.48,6877,4553,4012,8201,7428,-328,43537,0.40,-10734,-3159,22544,0.23,7416,-276,43577,0.00,1.54,0.43,0.67,-9,-15288,21140,0.14,7597,-255,43779,0.47,32425,11409,-4012,43834,0.46
17143,8700,7364,4553,8320,6322,3699,6436,45394,0.48,7361,4553,4012,8172,7428,-328,43597,0.41,-10734,-3159,22604,0.23,7416,-276,43637,0.00,1.38,0.43,0.67,-9,-15288,21200,0.14,7597,-255,43839,0.46,32485,11409,-4012,43894,0.40
17135,8172,7364,4553,8320,6322,3699,6348,44778,0.55,7762,4553,4012,8320,7428,-328,43618,0.45,-10734,-3159,22625,0.26,7416,-276,43658,0.00,1.54,0.45,0.67,-9,-15288,21221,0.17,7597,-255,43860,0.53,32506,11409,-4012,43915,0.47
17191,7644,7364,4553,8320,6322,3699,6261,44163,0.44,8328,4553,4012,8320,7428,-328,43656,0.45,-10734,-3159,22663,0.26,7416,-276,43696,0.00,1.36,0.44,0.67,-9,-15288,21259,0.15,7597,-255,43898,0.56,32544,11409,-4012,43953,0.50
17193,7644,7364,4553,8320,6322,3699,6261,44163,0.46,8328,4553,4012,8320,7428,-328,43656,0.47,-10734,-3159,22663,0.27,7416,-276,43696,0.00,1.36,0.46,0.67,-9,-15288,21259,0.20,7597,-255,43898,0.52,32544,11409,-4012,43953,0.46
17051,7644,7364,4553,8320,6322,3699,6261,44163,0.46,8414,4553,4012,8320,7428,-328,43742,0.47,-10734,-3159,22749,0.26,7416,-276,43782,0.00,1.34,0.47,0.67,-9,-15288,21345,0.16,7597,-255,43984,0.54,32630,11409,-4012,44039,0.48
17049,7644,7364,4553,8320,6322,3699,6261,44163,0.38,8414,4553,4012,8342,7428,-328,43763,0.39,-10734,-3159,22770,0.21,7416,-276,43803,0.00,1.34,0.38,0.67,-9,-15288,21366,0.13,7597,-255,44005,0.45,32651,11409,-4012,44060,0.39
17101,7644,7364,4553,8320,6322,3699,6261,44163,0.52,8471,4553,4012,8320,7428,-328,43799,0.53,-10734,-3159,22806,0.28,7416,-276,43839,0.00,1.32,0.53,0.67,-9,-15288,21402,0.15,7597,-255,44041,0.60,32687,11409,-4012,44096,0.54
17005,8244,7364,4553,8320,6322,3699,6360,44862,0.51,7932,4553,4012,8275,7428,-328,43815,0.47,-10734,-3159,22822,0.27,7416,-276,43855,0.00,1.48,0.46,0.67,-9,-15288,21418,0.17,7597,-255,44057,0.50,32703,11409,-4012,44112,0.44
17185,7824,7364,4553,8320,6322,3699,6291,44373,0.42,8328,4553,4012,8320,7428,-328,43836,0.42,-10734,-3159,22843,0.27,7416,-276,43876,0.00,1.36,0.42,0.67,-9,-15288,21439,0.18,7597,-255,44078,0.49,32724,11409,-4012,44133,0.42
17039,7644,7364,4553,8320,6322,3699,6261,44163,0.39,8098,4553,4012,8829,7428,-328,43935,0.40,-10734,-3159,22942,0.22,7416,-276,43975,0.00,1.43,0.40,0.67,-9,-15288,21538,0.20,7597,-255,44177,0.45,32823,11409,-4012,44232,0.39
17085,7644,7364,4553,8320,6322,3699,6261,44163,0.37,8627,4553,4012,8320,7428,-328,43955,0.38,-10734,-3159,22962,0.21,7416,-276,43995,0.00,1.28,0.38,0.67,-9,-15288,21558,0.20,7597,-255,44197,0.46,32843,11409,-4012,44252,0.38
17087,7644,7364,4553,8320,6322,3699,6261,44163,0.51,8627,4553,4012,8320,7428,-328,43955,0.52,-10734,-3159,22962,0.29,7416,-276,43995,0.00,1.28,0.52,0.67,-9,-15288,21558,0.28,7597,-255,44197,0.56,32843,11409,-4012,44252,0.50
17189,7944,7364,4553,8320,6322,3699,6311,44513,0.36,8328,4553,4012,8320,7428,-328,43956,0.38,-10734,-3159,22963,0.20,7416,-276,43996,0.00,1.36,0.37,0.67,-9,-15288,21559,0.19,7597,-255,44198,0.46,32844,11409,-4012,44253,0.39
17045,7644,7364,4553,8320,6322,3699,6261,44163,0.48,8638,4553,4012,8320,7428,-328,43966,0.49,-10734,-3159,22973,0.30,7416,-276,44006,0.00,1.28,0.49,0.67,-9,-15288,21569,0.29,7597,-255,44208,0.55,32854,11409,-4012,44263,0.50
17047,7644,7364,4553,8320,6322,3699,6261,44163,0.48,8638,4553,4012,8320,7428,-328,43966,0.49,-10734,-3159,22973,0.27,7416,-276,44006,0.00,1.28,0.49,0.67,-9,-15288,21569,0.26,7597,-255,44208,0.58,32854,11409,-4012,44263,0.51
17123,8700,7364,4553,8320,6322,3699,6436,45394,0.44,7728,4553,4012,8193,7428,-328,43985,0.38,-10734,-3159,22992,0.19,7416,-276,44025,0.00,1.55,0.38,0.67,-9,-15288,21588,0.18,7597,-255,44227,0.43,32873,11409,-4012,44282,0.35
17183,8532,7364,4553,8320,6322,3699,6408,45198,0.57,8328,4553,4012,7830,7428,-328,44054,0.49,-10734,-3159,23061,0.29,7416,-276,44094,0.00,1.36,0.49,0.67,-9,-15288,21657,0.28,7597,-255,44296,0.56,32942,11409,-4012,44351,0.49
17041,8328,7364,4553,8320,6322,3699,6374,44960,0.48,8098,4553,4012,8320,7428,-328,44110,0.40,-10734,-3159,23117,0.21,7416,-276,44150,0.00,1.43,0.40,0.67,-9,-15288,21713,0.20,7597,-255,44352,0.46,32998,11409,-4012,44407,0.40
17179,8700,7364,4553,8320,6322,3699,6436,45394,0.43,7875,4553,4012,8180,7428,-328,44119,0.35,-10734,-3159,23126,0.18,7416,-276,44159,0.00,1.50,0.35,0.67,-9,-15288,21722,0.17,7597,-255,44361,0.42,33007,11409,-4012,44416,0.36
17201,9048,7364,4553,8320,6322,3699,6493,45799,0.51,7550,4553,4012,8187,7428,-328,44149,0.45,-10734,-3159,23156,0.14,7416,-276,44189,0.00,1.61,0.45,0.67,-9,-15288,21752,0.26,7597,-255,44391,0.51,33037,11409,-4012,44446,0.45
17019,10344,7364,4553,8320,6322,3699,6707,47309,0.50,6464,4553,4012,8005,7428,-328,44177,0.46,-10734,-3159,23184,0.17,7416,-276,44217,0.00,1.24,0.46,0.67,-9,-15288,21780,0.29,7597,-255,44419,0.51,33065,11409,-4012,44474,0.46
17023,8364,7364,4553,8320,6322,3699,6380,45002,0.49,8150,4553,4012,8320,7428,-328,44198,0.43,-10734,-3159,23205,0.14,7416,-276,44238,0.00,1.42,0.43,0.67,-9,-15288,21801,0.24,7597,-255,44440,0.47,33086,11409,-4012,44495,0.39
17187,8304,7364,4553,8320,6322,3699,6370,44932,0.56,8328,4553,4012,8320,7722,-255,44683,0.48,-10774,-2786,23656,0.13,7709,-184,44741,0.00,1.36,0.48,0.67,578,-15011,22783,0.26,7891,-163,44944,0.55,33204,11802,-4012,45006,0.49
17129,8916,7364,4553,8320,6322,3699,6471,45645,0.41,7859,4553,4012,8222,7722,-255,44728,0.35,-10774,-2786,23701,0.11,7709,-184,44786,0.00,1.51,0.35,0.67,578,-15011,22828,0.17,7891,-163,44989,0.41,33249,11802,-4012,45051,0.35
17119,9768,7364,4553,8320,6322,3699,6612,46638,0.45,7100,4553,4012,8269,7722,-255,44868,0.44,-10774,-2786,23841,0.13,7709,-184,44926,0.00,1.77,0.40,0.67,578,-15011,22968,0.19,7891,-163,45129,0.45,33389,11802,-4012,45191,0.40
17141,8268,7364,4553,8320,6322,3699,6364,44890,0.44,8761,4553,4012,8326,7722,-255,45085,0.42,-10774,-2786,24058,0.11,7709,-184,45143,0.00,1.38,0.42,0.67,578,-15011,23185,0.17,7891,-163,45346,0.44,33606,11802,-4012,45408,0.37
17013,9768,7364,4553,8320,6322,3699,6612,46638,0.44,7346,4553,4012,8278,7722,-255,45123,0.44,-10774,-2786,24096,0.08,7709,-184,45181,0.00,1.13,0.43,0.67,578,-15011,23223,0.23,7891,-163,45384,0.45,33644,11802,-4012,45446,0.38
17163,9768,7364,4553,8320,6322,3699,6612,46638,0.48,7381,4553,4012,8267,7722,-255,45147,0.48,-10774,-2786,24120,0.17,7709,-184,45205,0.00,1.12,0.47,0.67,578,-15011,23247,0.23,7891,-163,45408,0.49,33668,11802,-4012,45470,0.43
17077,8184,7364,4553,8320,6322,3699,6350,44792,0.66,9818,4553,4012,7415,7722,-255,45148,0.64,-10774,-2786,24121,0.31,7709,-184,45206,0.00,1.12,0.64,0.67,578,-15011,23248,0.38,7891,-163,45409,0.65,33669,11802,-4012,45471,0.61
17053,10344,7364,4553,8320,6322,3699,6707,47309,0.48,7085,4553,4012,8044,7722,-255,45204,0.49,-10774,-2786,24177,0.12,7709,-184,45262,0.00,1.21,0.49,0.67,578,-15011,23304,0.23,7891,-163,45465,0.50,33725,11802,-4012,45527,0.44
17027,9768,7364,4553,8320,6322,3699,6612,46638,0.38,7663,4553,4012,8275,7722,-255,45437,0.39,-10774,-2786,24410,0.11,7709,-184,45495,0.00,1.04,0.38,0.67,578,-15011,23537,0.23,7891,-163,45698,0.40,33958,11802,-4012,45760,0.34
17079,7644,7364,4553,8320,6322,3699,6261,44163,0.34,9818,4553,4012,8320,7722,-255,45513,0.42,-10774,-2786,24486,0.10,7709,-184,45571,0.00,1.12,0.42,0.67,578,-15011,23613,0.26,7891,-163,45774,0.44,34034,11802,-4012,45836,0.36
17133,9768,7364,4553,8320,6322,3699,6612,46638,0.31,7762,4553,4012,8274,7722,-255,45535,0.31,-10774,-2786,24508,0.05,7709,-184,45593,0.00,1.01,0.31,0.67,578,-15011,23635,0.15,7891,-163,45796,0.32,34056,11802,-4012,45858,0.25
17099,9204,7364,4553,8320,6322,3699,6519,45981,0.48,8471,4553,4012,8171,7722,-255,45577,0.47,-10774,-2786,24550,0.15,7709,-184,45635,0.00,1.46,0.47,0.67,578,-15011,23677,0.28,7891,-163,45838,0.49,34098,11802,-4012,45900,0.43
17147,10344,7364,4553,8320,6322,3699,6707,47309,0.36,7544,4553,4012,8047,7722,-255,45666,0.37,-10774,-2786,24639,0.09,7709,-184,45724,0.00,1.07,0.37,0.67,578,-15011,23766,0.17,7891,-163,45927,0.38,34187,11802,-4012,45989,0.32
17113,10380,7364,4553,8320,6322,3699,6713,47351,0.39,6876,4553,4012,8846,8026,-180,46211,0.40,-10815,-2497,25053,0.13,8013,-89,46289,0.00,1.27,0.40,0.67,1183,-14497,25051,0.23,8195,-68,46492,0.37,34353,12207,-4012,46560,0.36
17037,10512,7364,4553,8320,6322,3699,6735,47505,0.44,7260,4553,4012,8878,8026,-180,46760,0.46,-10815,-2497,25602,0.23,8013,-89,46838,0.00,1.15,0.46,0.67,1183,-14497,25600,0.35,8195,-68,47041,0.43,34902,12207,-4012,47109,0.54
17083,9768,7364,4553,8320,6322,3699,6612,46638,0.41,8627,4553,4012,8276,8026,-180,46781,0.43,-10815,-2497,25623,0.20,8013,-89,46859,0.00,1.41,0.43,0.67,1183,-14497,25621,0.30,8195,-68,47062,0.38,34923,12207,-4012,47130,0.54
17097,11748,7364,4553,8320,6322,3699,6939,48945,0.29,6142,4553,4012,8889,8026,-180,46889,0.31,-10815,-2497,25731,0.13,8013,-89,46967,0.00,1.54,0.31,0.67,1183,-14497,25729,0.21,8195,-68,47170,0.28,35031,12207,-4012,47238,0.38
17063,10956,7364,4553,8320,6322,3699,6808,48022,0.35,7613,4553,4012,8881,8382,-92,48004,0.33,-10863,-2232,26619,0.17,8369,0,48083,0.00,1.05,0.33,0.67,1895,-14077,27532,0.24,8551,0,48265,0.35,35702,12684,-4012,48386,0.46
17111,11748,7364,4553,8320,6322,3699,6939,48945,0.27,6963,4553,4012,8867,8382,-92,48132,0.26,-10863,-2232,26747,0.12,8369,0,48211,0.00,1.24,0.26,0.67,1895,-14077,27660,0.18,8551,0,48393,0.27,35830,12684,-4012,48514,0.38
17089,11748,7364,4553,8320,6322,3699,6939,48945,0.32,7464,4553,4012,8889,8382,-92,48655,0.31,-10863,-2232,27270,0.11,8369,0,48734,0.00,1.09,0.31,0.67,1895,-14077,28183,0.19,8551,0,48916,0.32,36353,12684,-4012,49037,0.38
17197,11748,7364,4553,8320,6322,3699,6939,48945,0.27,7718,4553,4012,8877,8382,-92,48897,0.27,-10863,-2232,27512,0.10,8369,0,48976,0.00,1.02,0.27,0.67,1895,-14077,28425,0.17,8551,0,49158,0.24,36595,12684,-4012,49279,0.34
17093,11988,7364,4553,8320,6322,3699,6979,49225,0.21,7594,4553,4012,8861,8382,-92,48997,0.21,-10863,-2232,27612,0.07,8369,0,49076,0.00,1.06,0.21,0.67,1895,-14077,28525,0.12,8551,0,49258,0.18,36695,12684,-4012,49379,0.28
17031,11748,7364,4553,8320,6322,3699,6939,48945,0.43,8203,4553,4012,8983,8773,0,49971,0.43,-10915,-1939,28344,0.21,8761,0,49959,0.00,1.54,0.43,0.67,2675,-13615,30258,0.36,8942,0,50140,0.40,37186,13207,-4012,50393,0.50
17043,11748,7364,4553,8320,6322,3699,6939,48945,0.27,8638,4553,4012,8914,8773,0,50337,0.28,-10915,-1939,28710,0.10,8761,0,50325,0.00,1.41,0.28,0.67,2675,-13615,30624,0.22,8942,0,50506,0.25,37552,13207,-4012,50759,0.35
18177,7656,5472,4553,8320,6140,3699,5347,41187,0.57,4947,4553,5668,7334,5265,-1836,37287,0.42,-10573,-4944,18341,0.24,5264,-1729,37393,0.00,2.14,0.42,0.66,-1473,-16944,15441,0.12,6428,-1417,38869,0.48,28190,9892,-5668,38082,0.61
18065,7512,5472,4553,8320,6140,3699,5326,41022,0.54,4832,4553,5668,7724,5265,-1836,37416,0.47,-10573,-4944,18470,0.21,5264,-1729,37522,0.00,2.22,0.36,0.66,-1473,-16944,15570,0.12,6428,-1417,38998,0.45,28319,9892,-5668,38211,0.59
18017,7512,5472,4553,8320,6140,3699,5326,41022,0.53,4749,4553,5668,7985,5265,-1836,37596,0.46,-10573,-4944,18650,0.16,5264,-1729,37702,0.00,1.70,0.46,0.66,-1473,-16944,15750,0.09,6428,-1417,39178,0.43,28499,9892,-5668,38391,0.57
18169,7512,5472,4553,8320,6140,3699,5326,41022,0.48,4965,4553,5668,7899,5265,-1836,37726,0.41,-10573,-4944,18780,0.18,5264,-1729,37832,0.00,1.58,0.41,0.66,-1473,-16944,15880,0.09,6428,-1417,39308,0.38,28629,9892,-5668,38521,0.55
18119,7512,5472,4553,8320,6140,3699,5326,41022,0.50,5162,4553,5668,7811,5265,-1836,37833,0.42,-10573,-4944,18887,0.18,5264,-1729,37939,0.00,1.48,0.41,0.66,-1473,-16944,15987,0.10,6428,-1417,39415,0.39,28736,9892,-5668,38628,0.55
18093,7704,5472,4553,8320,6140,3699,5354,41242,0.49,4994,4553,5668,7829,5265,-1836,37875,0.43,-10573,-4944,18929,0.20,5264,-1729,37981,0.00,1.57,0.43,0.66,-1473,-16944,16029,0.10,6428,-1417,39457,0.41,28778,9892,-5668,38670,0.55
18041,7728,5472,4553,8320,6140,3699,5358,41270,0.57,5518,4553,5668,7322,5265,-1836,37917,0.50,-10573,-4944,18971,0.26,5264,-1729,38023,0.00,2.27,0.50,0.66,-1473,-16944,16071,0.14,6428,-1417,39499,0.47,28820,9892,-5668,38712,0.64
18103,7512,5472,4553,8320,6140,3699,5326,41022,0.50,5191,4553,5668,7928,5265,-1836,37980,0.45,-10573,-4944,19034,0.18,5264,-1729,38086,0.00,2.47,0.45,0.66,-1473,-16944,16134,0.12,6428,-1417,39562,0.43,28883,9892,-5668,38775,0.55
18035,8016,5472,4553,8320,6140,3699,5401,41601,0.56,5290,4553,5668,7380,5265,-1836,38035,0.51,-10573,-4944,19089,0.25,5264,-1729,38141,0.00,2.41,0.51,0.66,-1473,-16944,16189,0.15,6428,-1417,39617,0.49,28938,9892,-5668,38830,0.62
18077,7512,5472,4553,8320,6140,3699,5326,41022,0.48,5388,4553,5668,7836,5265,-1836,38085,0.42,-10573,-4944,19139,0.17,5264,-1729,38191,0.00,2.35,0.42,0.66,-1473,-16944,16239,0.08,6428,-1417,39667,0.40,28988,9892,-5668,38880,0.56
18131,7512,5472,4553,8320,6140,3699,5326,41022,0.52,4913,4553,5668,8320,5265,-1836,38094,0.44,-10573,-4944,19148,0.20,5264,-1729,38200,0.00,1.61,0.44,0.66,-1473,-16944,16248,0.12,6428,-1417,39676,0.51,28997,9892,-5668,38889,0.58
18045,7512,5472,4553,8320,6140,3699,5326,41022,0.48,4955,4553,5668,8320,5265,-1836,38136,0.37,-10573,-4944,19190,0.16,5264,-1729,38242,0.00,2.64,0.41,0.66,-1473,-16944,16290,0.07,6428,-1417,39718,0.47,29039,9892,-5668,38931,0.49
18051,7512,5472,4553,8320,6140,3699,5326,41022,0.46,4955,4553,5668,8320,5265,-1836,38136,0.34,-10573,-4944,19190,0.17,5264,-1729,38242,0.00,2.64,0.39,0.66,-1473,-16944,16290,0.08,6428,-1417,39718,0.45,29039,9892,-5668,38931,0.48
18171,7512,5472,4553,8320,6140,3699,5326,41022,0.36,4965,4553,5668,8320,5265,-1836,38146,0.27,-10573,-4944,19200,0.13,5264,-1729,38252,0.00,2.63,0.30,0.66,-1473,-16944,16300,0.04,6428,-1417,39728,0.34,29049,9892,-5668,38941,0.37
18027,7512,5472,4553,8320,6140,3699,5326,41022,0.46,4980,4553,5668,8331,5265,-1836,38173,0.35,-10573,-4944,19227,0.18,5264,-1729,38279,0.00,2.62,0.39,0.66,-1473,-16944,16327,0.10,6428,-1417,39755,0.45,29076,9892,-5668,38968,0.49
18075,7512,5472,4553,8320,6140,3699,5326,41022,0.54,5009,4553,5668,8320,5265,-1836,38190,0.44,-10573,-4944,19244,0.20,5264,-1729,38296,0.00,2.60,0.48,0.66,-1473,-16944,16344,0.11,6428,-1417,39772,0.53,29093,9892,-5668,38985,0.54
18053,7512,5472,4553,8320,6140,3699,5326,41022,0.56,6026,4553,5668,7350,5265,-1836,38237,0.44,-10573,-4944,19291,0.24,5264,-1729,38343,0.00,1.99,0.48,0.66,-1473,-16944,16391,0.12,6428,-1417,39819,0.55,29140,9892,-5668,39032,0.56
18183,7968,5472,4553,8320,6140,3699,5394,41546,0.38,4744,4553,5668,8203,5265,-1836,38264,0.28,-10573,-4944,19318,0.12,5264,-1729,38370,0.00,1.04,0.28,0.66,-1473,-16944,16418,0.05,6428,-1417,39846,0.38,29167,9892,-5668,39059,0.39
18001,7512,5472,4553,8320,6140,3699,5326,41022,0.46,5152,4553,5668,8256,5265,-1836,38269,0.36,-10573,-4944,19323,0.16,5264,-1729,38375,0.00,1.90,0.36,0.66,-1473,-16944,16423,0.07,6428,-1417,39851,0.45,29172,9892,-5668,39064,0.46
18101,7512,5472,4553,8320,6140,3699,5326,41022,0.49,5102,4553,5668,8320,5265,-1836,38283,0.37,-10573,-4944,19337,0.21,5264,-1729,38389,0.00,1.92,0.37,0.66,-1473,-16944,16437,0.12,6428,-1417,39865,0.48,29186,9892,-5668,39078,0.50
18009,7512,5472,4553,8320,6140,3699,5326,41022,0.58,5121,4553,5668,8320,5739,-1662,38950,0.44,-10615,-4944,19314,0.20,5739,-1475,39137,0.00,1.91,0.44,0.66,-1256,-16944,16673,0.11,6727,-1193,40407,0.57,29205,10282,-5668,39487,0.58
18143,7752,5472,4553,8320,6140,3699,5361,41297,0.51,5047,4553,5668,8168,5739,-1662,38963,0.37,-10615,-4944,19327,0.22,5739,-1475,39150,0.00,1.96,0.36,0.66,-1256,-16944,16686,0.10,6727,-1193,40420,0.50,29218,10282,-5668,39500,0.51
18121,7512,5472,4553,8320,6140,3699,5326,41022,0.52,5162,4553,5668,8320,5739,-1662,38991,0.39,-10615,-4944,19355,0.17,5739,-1475,39178,0.00,1.89,0.39,0.66,-1256,-16944,16714,0.08,6727,-1193,40448,0.52,29246,10282,-5668,39528,0.52
18123,7512,5472,4553,8320,6140,3699,5326,41022,0.47,5162,4553,5668,8320,5739,-1662,38991,0.38,-10615,-4944,19355,0.21,5739,-1475,39178,0.00,1.89,0.38,0.66,-1256,-16944,16714,0.12,6727,-1193,40448,0.46,29246,10282,-5668,39528,0.48
18025,7512,5472,4553,8320,6140,3699,5326,41022,0.54,5256,4553,5668,8320,5739,-1662,39085,0.42,-10615,-4944,19449,0.09,5739,-1475,39272,0.00,1.84,0.42,0.66,-1256,-16944,16808,0.13,6727,-1193,40542,0.53,29340,10282,-5668,39622,0.57
18083,7512,5472,4553,8320,6140,3699,5326,41022,0.51,5725,4553,5668,7861,5739,-1662,39096,0.42,-10615,-4944,19460,0.09,5739,-1475,39283,0.00,1.61,0.42,0.66,-1256,-16944,16819,0.13,6727,-1193,40553,0.51,29351,10282,-5668,39633,0.51
18049,7836,5472,4553,8320,6140,3699,5374,41394,0.52,4955,4553,5668,8320,5739,-1662,39108,0.42,-10615,-4944,19472,0.07,5739,-1475,39295,0.00,2.01,0.42,0.66,-1256,-16944,16831,0.12,6727,-1193,40565,0.52,29363,10282,-5668,39645,0.54
18181,7512,5472,4553,8320,6140,3699,5326,41022,0.43,5295,4553,5668,8320,5739,-1662,39124,0.33,-10615,-4944,19488,0.06,5739,-1475,39311,0.00,1.82,0.32,0.66,-1256,-16944,16847,0.08,6727,-1193,40581,0.42,29379,10282,-5668,39661,0.44
18153,7512,5472,4553,8320,6140,3699,5326,41022,0.49,5718,4553,5668,7905,5739,-1662,39131,0.42,-10615,-4944,19495,0.10,5739,-1475,39318,0.00,1.61,0.42,0.66,-1256,-16944,16854,0.14,6727,-1193,40588,0.48,29386,10282,-5668,39668,0.49
18069,7740,5472,4553,8320,6140,3699,5360,41284,0.46,5275,4553,5668,8128,5739,-1662,39140,0.36,-10615,-4944,19504,0.05,5739,-1475,39327,0.00,1.83,0.35,0.66,-1256,-16944,16863,0.09,6727,-1193,40597,0.46,29395,10282,-5668,39677,0.47
