FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
18003,5688,0,3087,4569,2143,2127,2628,20242,0.26,0,3087,3630,4502,2243,-2857,18420,0.28,1024,-3168,16890,0.20,1672,-3168,17538,0.00,0.00,0.27,0.58,227,-15168,4093,0.05,1673,-3168,17539,0.22,15404,4507,-3630,17539,0.35
18039,5508,0,3087,4569,2143,2127,2601,20035,0.27,0,3087,3630,4573,2243,-2857,18311,0.28,1024,-3168,16781,0.19,1672,-3168,17429,0.00,0.00,0.27,0.58,227,-15168,3984,0.05,1673,-3168,17430,0.29,15295,4507,-3630,17430,0.30
18051,5424,0,3087,4569,2143,2127,2589,19939,0.26,0,3087,3630,4569,2243,-2857,18223,0.27,1024,-3168,16693,0.18,1672,-3168,17341,0.00,0.00,0.26,0.58,227,-15168,3896,0.04,1673,-3168,17342,0.27,15207,4507,-3630,17342,0.29
18083,5604,0,3087,4569,2143,2127,2616,20146,0.32,0,3087,3630,4317,2243,-2857,18151,0.34,1024,-3168,16621,0.26,1672,-3168,17269,0.00,0.00,0.33,0.58,227,-15168,3824,0.07,1673,-3168,17270,0.34,15135,4507,-3630,17270,0.36
18149,5340,0,3087,4569,2143,2127,2576,19842,0.32,0,3087,3630,4569,2243,-2857,18139,0.33,1024,-3168,16609,0.25,1672,-3168,17257,0.00,0.00,0.32,0.58,227,-15168,3812,0.06,1673,-3168,17258,0.34,15123,4507,-3630,17258,0.35
18067,5664,0,3087,4569,2143,2127,2624,20214,0.33,0,3087,3630,4238,2243,-2857,18132,0.34,1024,-3168,16602,0.25,1672,-3168,17250,0.00,0.00,0.34,0.58,227,-15168,3805,0.07,1673,-3168,17251,0.35,15116,4507,-3630,17251,0.38
18115,5304,0,3087,4569,2143,2127,2571,19801,0.28,0,3087,3630,4580,2243,-2857,18114,0.28,1024,-3168,16584,0.19,1672,-3168,17232,0.00,0.00,0.28,0.58,227,-15168,3787,0.04,1673,-3168,17233,0.29,15098,4507,-3630,17233,0.31
18029,5304,0,3087,4569,2143,2127,2571,19801,0.20,0,3087,3630,4579,2243,-2857,18113,0.20,1024,-3168,16583,0.15,1672,-3168,17231,0.00,0.00,0.20,0.58,227,-15168,3786,0.04,1673,-3168,17232,0.21,15097,4507,-3630,17232,0.24
18047,5304,0,3087,4569,2143,2127,2571,19801,0.24,0,3087,3630,4569,2243,-2857,18103,0.25,1024,-3168,16573,0.16,1672,-3168,17221,0.00,0.00,0.24,0.58,227,-15168,3776,0.04,1673,-3168,17222,0.25,15087,4507,-3630,17222,0.26
18091,5496,0,3087,4569,2143,2127,2599,20021,0.30,0,3087,3630,4336,2243,-2857,18062,0.31,1024,-3168,16532,0.23,1672,-3168,17180,0.00,0.00,0.30,0.58,227,-15168,3735,0.05,1673,-3168,17181,0.31,15046,4507,-3630,17181,0.32
18085,5280,0,3087,4569,2143,2127,2567,19773,0.23,0,3087,3630,4548,2243,-2857,18058,0.23,1024,-3168,16528,0.17,1672,-3168,17176,0.00,0.00,0.23,0.58,227,-15168,3731,0.04,1673,-3168,17177,0.24,15042,4507,-3630,17177,0.25
18065,5556,0,3087,4569,2143,2127,2608,20090,0.32,0,3087,3630,4242,2243,-2857,18028,0.33,1024,-3168,16498,0.24,1672,-3168,17146,0.00,0.00,0.33,0.58,227,-15168,3701,0.08,1673,-3168,17147,0.34,15012,4507,-3630,17147,0.35
18177,5760,0,3087,4569,2143,2127,2639,20325,0.38,0,3087,3630,4028,2243,-2857,18018,0.39,1024,-3168,16488,0.30,1672,-3168,17136,0.00,0.00,0.39,0.58,227,-15168,3691,0.07,1673,-3168,17137,0.40,15002,4507,-3630,17137,0.42
18099,5268,0,3087,4569,2143,2127,2565,19759,0.29,0,3087,3630,4479,2243,-2857,17977,0.29,1024,-3168,16447,0.20,1672,-3168,17095,0.00,0.00,0.28,0.58,227,-15168,3650,0.04,1673,-3168,17096,0.29,14961,4507,-3630,17096,0.43
18151,5292,0,3087,4569,2143,2127,2569,19787,0.26,0,3087,3630,4452,2243,-2857,17974,0.26,1024,-3168,16444,0.17,1672,-3168,17092,0.00,0.00,0.26,0.58,227,-15168,3647,0.04,1673,-3168,17093,0.27,14958,4507,-3630,17093,0.39
18119,5448,0,3087,4569,2143,2127,2592,19966,0.31,0,3087,3630,4289,2243,-2857,17967,0.32,1024,-3168,16437,0.20,1672,-3168,17085,0.00,0.00,0.31,0.58,227,-15168,3640,0.05,1673,-3168,17086,0.32,14951,4507,-3630,17086,0.44
18049,5112,0,3087,4569,2143,2127,2542,19580,0.37,0,3087,3630,4569,2243,-2857,17911,0.36,1024,-3168,16381,0.23,1672,-3168,17029,0.00,0.00,0.36,0.58,227,-15168,3584,0.04,1673,-3168,17030,0.37,14895,4507,-3630,17030,0.47
18175,5160,0,3087,4569,2143,2127,2549,19635,0.32,0,3087,3630,4488,2243,-2857,17878,0.31,1024,-3168,16348,0.19,1672,-3168,16996,0.00,0.00,0.22,0.58,227,-15168,3551,0.04,1673,-3168,16997,0.32,14862,4507,-3630,16997,0.47
18035,5580,0,3087,4569,2143,2127,2612,20118,0.37,0,3087,3630,4053,2243,-2857,17863,0.37,1024,-3168,16333,0.29,1672,-3168,16981,0.00,0.00,0.31,0.58,227,-15168,3536,0.05,1673,-3168,16982,0.38,14847,4507,-3630,16982,0.52
18107,5112,0,3087,4569,2143,2127,2542,19580,0.28,0,3087,3630,4444,2243,-2857,17786,0.28,1024,-3168,16256,0.19,1672,-3168,16904,0.00,0.00,0.21,0.58,227,-15168,3459,0.03,1673,-3168,16905,0.21,14770,4507,-3630,16905,0.42
18165,5208,0,3087,4569,2143,2127,2556,19690,0.32,0,3087,3630,4342,2243,-2857,17780,0.31,1024,-3168,16250,0.21,1672,-3168,16898,0.00,0.00,0.23,0.58,227,-15168,3453,0.04,1673,-3168,16899,0.23,14764,4507,-3630,16899,0.43
18021,5208,0,3087,4569,2143,2127,2556,19690,0.31,0,3087,3630,4337,2243,-2857,17775,0.31,1024,-3168,16245,0.21,1672,-3168,16893,0.00,0.00,0.23,0.58,227,-15168,3448,0.03,1673,-3168,16894,0.24,14759,4507,-3630,16894,0.43
18143,5052,0,3087,4569,2143,2127,2533,19511,0.32,0,3087,3630,4485,2243,-2857,17767,0.31,1024,-3168,16237,0.18,1672,-3168,16885,0.00,0.00,0.25,0.58,227,-15168,3440,0.04,1673,-3168,16886,0.25,14751,4507,-3630,16886,0.43
18167,5208,0,3087,4569,2143,2127,2556,19690,0.36,0,3087,3630,4317,2243,-2857,17755,0.36,1024,-3168,16225,0.18,1672,-3168,16873,0.00,0.00,0.29,0.58,227,-15168,3428,0.05,1673,-3168,16874,0.29,14739,4507,-3630,16874,0.48
18105,6852,0,3087,4569,2143,2127,2802,21580,0.35,0,3087,3630,4268,2243,-2857,19350,0.35,1024,-3168,17820,0.38,1672,-3168,18468,0.00,0.00,0.35,0.58,227,-15168,5023,0.12,1673,-3168,18469,0.35,16334,4507,-3630,18469,0.45
18073,6084,0,3087,4569,2143,2127,2687,20697,0.19,0,3087,3630,4864,2243,-2857,19178,0.17,1024,-3168,17648,0.20,1672,-3168,18296,0.00,0.00,0.17,0.58,227,-15168,4851,0.04,1673,-3168,18297,0.18,16162,4507,-3630,18297,0.29
18007,6480,0,3087,4569,2143,2127,2746,21152,0.27,0,3087,3630,4410,2243,-2857,19120,0.26,1024,-3168,17590,0.29,1672,-3168,18238,0.00,0.00,0.25,0.58,227,-15168,4793,0.05,1673,-3168,18239,0.26,16104,4507,-3630,18239,0.37
18157,6480,0,3087,4569,2143,2127,2746,21152,0.31,0,3087,3630,4395,2243,-2857,19105,0.30,1024,-3168,17575,0.33,1672,-3168,18223,0.00,0.00,0.30,0.58,227,-15168,4778,0.09,1673,-3168,18224,0.31,16089,4507,-3630,18224,0.42
18129,6396,0,3087,4569,2143,2127,2734,21056,0.21,0,3087,3630,4449,2243,-2857,19075,0.20,1024,-3168,17545,0.23,1672,-3168,18193,0.00,0.00,0.20,0.58,227,-15168,4748,0.06,1673,-3168,18194,0.21,16059,4507,-3630,18194,0.31
18173,6396,0,3087,4569,2143,2127,2734,21056,0.18,0,3087,3630,4448,2243,-2857,19074,0.17,1024,-3168,17544,0.19,1672,-3168,18192,0.00,0.00,0.16,0.58,227,-15168,4747,0.03,1673,-3168,18193,0.17,16058,4507,-3630,18193,0.27
18163,6396,0,3087,4569,2143,2127,2734,21056,0.29,0,3087,3630,4438,2243,-2857,19064,0.28,1024,-3168,17534,0.32,1672,-3168,18182,0.00,0.00,0.27,0.58,227,-15168,4737,0.08,1673,-3168,18183,0.28,16048,4507,-3630,18183,0.42
18013,6072,0,3087,4569,2143,2127,2685,20683,0.26,0,3087,3630,4563,2243,-2857,18865,0.24,1024,-3168,17335,0.27,1672,-3168,17983,0.00,0.00,0.28,0.58,227,-15168,4538,0.07,1673,-3168,17984,0.25,15849,4507,-3630,17984,0.34
18059,6072,0,3087,4569,2143,2127,2685,20683,0.17,0,3087,3630,4562,2243,-2857,18864,0.15,1024,-3168,17334,0.18,1672,-3168,17982,0.00,0.00,0.20,0.58,227,-15168,4537,0.03,1673,-3168,17983,0.16,15848,4507,-3630,17983,0.25
18057,6072,0,3087,4569,2143,2127,2685,20683,0.11,0,3087,3630,4562,2243,-2857,18864,0.10,1024,-3168,17334,0.12,1672,-3168,17982,0.00,0.00,0.13,0.58,227,-15168,4537,0.02,1673,-3168,17983,0.10,15848,4507,-3630,17983,0.18
18081,6072,0,3087,4569,2143,2127,2685,20683,0.18,0,3087,3630,4562,2243,-2857,18864,0.16,1024,-3168,17334,0.19,1672,-3168,17982,0.00,0.00,0.21,0.58,227,-15168,4537,0.04,1673,-3168,17983,0.17,15848,4507,-3630,17983,0.27
18011,6072,0,3087,4569,2143,2127,2685,20683,0.16,0,3087,3630,4562,2243,-2857,18864,0.15,1024,-3168,17334,0.17,1672,-3168,17982,0.00,0.00,0.18,0.58,227,-15168,4537,0.04,1673,-3168,17983,0.15,15848,4507,-3630,17983,0.23
18063,6072,0,3087,4569,2143,2127,2685,20683,0.12,0,3087,3630,4562,2243,-2857,18864,0.10,1024,-3168,17334,0.13,1672,-3168,17982,0.00,0.00,0.15,0.58,227,-15168,4537,0.03,1673,-3168,17983,0.11,15848,4507,-3630,17983,0.20
18109,6072,0,3087,4569,2143,2127,2685,20683,0.21,0,3087,3630,4562,2243,-2857,18864,0.19,1024,-3168,17334,0.22,1672,-3168,17982,0.00,0.00,0.24,0.58,227,-15168,4537,0.04,1673,-3168,17983,0.20,15848,4507,-3630,17983,0.29
18133,6072,0,3087,4569,2143,2127,2685,20683,0.22,0,3087,3630,4562,2243,-2857,18864,0.19,1024,-3168,17334,0.23,1672,-3168,17982,0.00,0.00,0.25,0.58,227,-15168,4537,0.04,1673,-3168,17983,0.20,15848,4507,-3630,17983,0.33
18145,6072,0,3087,4569,2143,2127,2685,20683,0.24,0,3087,3630,4562,2243,-2857,18864,0.21,1024,-3168,17334,0.25,1672,-3168,17982,0.00,0.00,0.27,0.58,227,-15168,4537,0.05,1673,-3168,17983,0.22,15848,4507,-3630,17983,0.33
18097,6072,0,3087,4569,2143,2127,2685,20683,0.32,0,3087,3630,4562,2243,-2857,18864,0.29,1024,-3168,17334,0.33,1672,-3168,17982,0.00,0.00,0.35,0.58,227,-15168,4537,0.09,1673,-3168,17983,0.30,15848,4507,-3630,17983,0.43
18089,5736,0,3087,4569,2143,2127,2635,20297,0.29,0,3087,3630,4879,2243,-2857,18845,0.26,1024,-3168,17315,0.29,1672,-3168,17963,0.00,0.00,0.31,0.58,227,-15168,4518,0.08,1673,-3168,17964,0.26,15829,4507,-3630,17964,0.38
18127,5736,0,3087,4569,2143,2127,2635,20297,0.21,0,3087,3630,4866,2243,-2857,18832,0.18,1024,-3168,17302,0.21,1672,-3168,17950,0.00,0.00,0.22,0.58,227,-15168,4505,0.05,1673,-3168,17951,0.19,15816,4507,-3630,17951,0.28
18111,5736,0,3087,4569,2143,2127,2635,20297,0.24,0,3087,3630,4857,2243,-2857,18823,0.20,1024,-3168,17293,0.24,1672,-3168,17941,0.00,0.00,0.27,0.58,227,-15168,4496,0.05,1673,-3168,17942,0.21,15807,4507,-3630,17942,0.36
18005,7296,0,3087,4569,2143,2127,2868,22090,0.21,0,3087,3630,4600,2243,-2857,20126,0.28,1024,-3168,18596,0.22,1672,-3168,19244,0.00,0.00,0.28,0.58,227,-15168,5799,0.05,1673,-3168,19245,0.29,17110,4507,-3630,19245,0.40
20005,4440,0,3087,4569,2089,2127,2662,18974,0.34,0,3087,2790,4375,1349,-2367,15801,0.19,658,-2328,15149,0.28,1301,-2328,15792,0.00,0.00,0.19,0.62,103,-14328,2594,0.03,1300,-2328,15791,0.18,14029,3450,-2790,15791,0.34
20111,4524,0,3087,4569,2089,2127,2676,19072,0.37,0,3087,2790,4237,1349,-2367,15747,0.19,658,-2328,15095,0.30,1301,-2328,15738,0.00,0.00,0.19,0.62,103,-14328,2540,0.04,1300,-2328,15737,0.19,13975,3450,-2790,15737,0.38
20173,5400,0,3087,4569,2089,2127,2819,20091,0.27,0,3087,2790,4550,1349,-2367,16936,0.21,658,-2328,16284,0.14,1301,-2328,16927,0.00,0.00,0.21,0.62,103,-14328,3729,0.04,1300,-2328,16926,0.28,15164,3450,-2790,16926,0.33
20015,5400,0,3087,4569,2089,2127,2819,20091,0.22,0,3087,2790,4549,1349,-2367,16935,0.16,658,-2328,16283,0.07,1301,-2328,16926,0.00,0.00,0.16,0.62,103,-14328,3728,0.02,1300,-2328,16925,0.22,15163,3450,-2790,16925,0.26
20079,5400,0,3087,4569,2089,2127,2819,20091,0.26,0,3087,2790,4548,1349,-2367,16934,0.22,658,-2328,16282,0.11,1301,-2328,16925,0.00,0.00,0.21,0.62,103,-14328,3727,0.03,1300,-2328,16924,0.28,15162,3450,-2790,16924,0.34
20203,5364,0,3087,4569,2089,2127,2813,20049,0.20,0,3087,2790,4569,1349,-2367,16919,0.17,658,-2328,16267,0.08,1301,-2328,16910,0.00,0.00,0.17,0.62,103,-14328,3712,0.01,1300,-2328,16909,0.21,15147,3450,-2790,16909,0.27
20167,5352,0,3087,4569,2089,2127,2811,20035,0.35,0,3087,2790,4569,1349,-2367,16907,0.29,658,-2328,16255,0.21,1301,-2328,16898,0.00,0.00,0.29,0.62,103,-14328,3700,0.03,1300,-2328,16897,0.36,15135,3450,-2790,16897,0.44
20055,5136,0,3087,4569,2089,2127,2776,19784,0.25,0,3087,2790,4773,1349,-2367,16895,0.14,658,-2328,16243,0.08,1301,-2328,16886,0.00,0.00,0.14,0.62,103,-14328,3688,0.02,1300,-2328,16885,0.25,15123,3450,-2790,16885,0.31
20075,5292,0,3087,4569,2089,2127,2801,19965,0.28,0,3087,2790,4569,1349,-2367,16847,0.19,658,-2328,16195,0.17,1301,-2328,16838,0.00,0.00,0.19,0.62,103,-14328,3640,0.03,1300,-2328,16837,0.29,15075,3450,-2790,16837,0.41
20051,5364,0,3087,4569,2089,2127,2813,20049,0.32,0,3087,2790,4466,1349,-2367,16816,0.26,658,-2328,16164,0.16,1301,-2328,16807,0.00,0.00,0.25,0.62,103,-14328,3609,0.05,1300,-2328,16806,0.33,15044,3450,-2790,16806,0.39
20101,5232,0,3087,4569,2089,2127,2791,19895,0.29,0,3087,2790,4569,1349,-2367,16787,0.24,658,-2328,16135,0.17,1301,-2328,16778,0.00,0.00,0.23,0.62,103,-14328,3580,0.03,1300,-2328,16777,0.30,15015,3450,-2790,16777,0.32
20113,5136,0,3087,4569,2089,2127,2776,19784,0.21,0,3087,2790,4570,1349,-2367,16692,0.14,658,-2328,16040,0.09,1301,-2328,16683,0.00,0.00,0.13,0.62,103,-14328,3485,0.02,1300,-2328,16682,0.14,14920,3450,-2790,16682,0.26
20195,5100,0,3087,4569,2089,2127,2770,19742,0.27,0,3087,2790,4569,1349,-2367,16655,0.14,658,-2328,16003,0.10,1301,-2328,16646,0.00,0.00,0.14,0.62,103,-14328,3448,0.03,1300,-2328,16645,0.15,14883,3450,-2790,16645,0.30
20081,5088,0,3087,4569,2089,2127,2768,19728,0.18,0,3087,2790,4569,1349,-2367,16643,0.13,658,-2328,15991,0.06,1301,-2328,16634,0.00,0.00,0.13,0.62,103,-14328,3436,0.02,1300,-2328,16633,0.13,14871,3450,-2790,16633,0.24
20151,5040,0,3087,4569,2089,2127,2760,19672,0.30,0,3087,2790,4569,1349,-2367,16595,0.21,658,-2328,15943,0.12,1301,-2328,16586,0.00,0.00,0.21,0.62,103,-14328,3388,0.04,1300,-2328,16585,0.22,14823,3450,-2790,16585,0.33
20145,5028,0,3087,4569,2089,2127,2758,19658,0.28,0,3087,2790,4569,1349,-2367,16583,0.20,658,-2328,15931,0.04,1301,-2328,16574,0.00,0.00,0.20,0.62,103,-14328,3376,0.02,1300,-2328,16573,0.21,14811,3450,-2790,16573,0.40
20093,4848,0,3087,4569,2089,2127,2729,19449,0.22,0,3087,2790,4748,1349,-2367,16582,0.15,658,-2328,15930,0.07,1301,-2328,16573,0.00,0.00,0.15,0.62,103,-14328,3375,0.02,1300,-2328,16572,0.15,14810,3450,-2790,16572,0.26
20155,5268,0,3087,4569,2089,2127,2797,19937,0.28,0,3087,2790,4323,1349,-2367,16577,0.22,658,-2328,15925,0.13,1301,-2328,16568,0.00,0.00,0.22,0.62,103,-14328,3370,0.03,1300,-2328,16567,0.22,14805,3450,-2790,16567,0.35
20197,5088,0,3087,4569,2089,2127,2768,19728,0.20,0,3087,2790,4473,1349,-2367,16547,0.12,658,-2328,15895,0.09,1301,-2328,16538,0.00,0.00,0.12,0.62,103,-14328,3340,0.02,1300,-2328,16537,0.12,14775,3450,-2790,16537,0.26
20087,5088,0,3087,4569,2089,2127,2768,19728,0.22,0,3087,2790,4471,1349,-2367,16545,0.16,658,-2328,15893,0.09,1301,-2328,16536,0.00,0.00,0.16,0.62,103,-14328,3338,0.02,1300,-2328,16535,0.17,14773,3450,-2790,16535,0.26
20085,5088,0,3087,4569,2089,2127,2768,19728,0.21,0,3087,2790,4470,1349,-2367,16544,0.17,658,-2328,15892,0.11,1301,-2328,16535,0.00,0.00,0.17,0.62,103,-14328,3337,0.03,1300,-2328,16534,0.17,14772,3450,-2790,16534,0.30
20139,5088,0,3087,4569,2089,2127,2768,19728,0.30,0,3087,2790,4467,1349,-2367,16541,0.20,658,-2328,15889,0.13,1301,-2328,16532,0.00,0.00,0.19,0.62,103,-14328,3334,0.04,1300,-2328,16531,0.20,14769,3450,-2790,16531,0.33
20177,5088,0,3087,4569,2089,2127,2768,19728,0.28,0,3087,2790,4448,1349,-2367,16522,0.20,658,-2328,15870,0.14,1301,-2328,16513,0.00,0.00,0.20,0.62,103,-14328,3315,0.04,1300,-2328,16512,0.20,14750,3450,-2790,16512,0.33
20011,4860,0,3087,4569,2089,2127,2731,19463,0.37,0,3087,2790,4569,1349,-2367,16415,0.30,658,-2328,15763,0.18,1301,-2328,16406,0.00,0.00,0.29,0.62,103,-14328,3208,0.06,1300,-2328,16405,0.30,14643,3450,-2790,16405,0.44
20001,4848,0,3087,4569,2089,2127,2729,19449,0.40,0,3087,2790,4569,1349,-2367,16403,0.27,658,-2328,15751,0.16,1301,-2328,16394,0.00,0.00,0.26,0.62,103,-14328,3196,0.05,1300,-2328,16393,0.27,14631,3450,-2790,16393,0.43
20003,4848,0,3087,4569,2089,2127,2729,19449,0.39,0,3087,2790,4569,1349,-2367,16403,0.28,658,-2328,15751,0.17,1301,-2328,16394,0.00,0.00,0.27,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.28,14631,3450,-2790,16393,0.42
20007,4848,0,3087,4569,2089,2127,2729,19449,0.29,0,3087,2790,4569,1349,-2367,16403,0.19,658,-2328,15751,0.13,1301,-2328,16394,0.00,0.00,0.18,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.19,14631,3450,-2790,16393,0.35
20013,4848,0,3087,4569,2089,2127,2729,19449,0.36,0,3087,2790,4569,1349,-2367,16403,0.28,658,-2328,15751,0.18,1301,-2328,16394,0.00,0.00,0.28,0.62,103,-14328,3196,0.05,1300,-2328,16393,0.28,14631,3450,-2790,16393,0.42
20017,4848,0,3087,4569,2089,2127,2729,19449,0.40,0,3087,2790,4569,1349,-2367,16403,0.28,658,-2328,15751,0.13,1301,-2328,16394,0.00,0.00,0.27,0.62,103,-14328,3196,0.02,1300,-2328,16393,0.28,14631,3450,-2790,16393,0.43
20019,4848,0,3087,4569,2089,2127,2729,19449,0.36,0,3087,2790,4569,1349,-2367,16403,0.27,658,-2328,15751,0.11,1301,-2328,16394,0.00,0.00,0.27,0.62,103,-14328,3196,0.05,1300,-2328,16393,0.28,14631,3450,-2790,16393,0.43
20021,4848,0,3087,4569,2089,2127,2729,19449,0.34,0,3087,2790,4569,1349,-2367,16403,0.23,658,-2328,15751,0.17,1301,-2328,16394,0.00,0.00,0.23,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.23,14631,3450,-2790,16393,0.37
20023,4848,0,3087,4569,2089,2127,2729,19449,0.35,0,3087,2790,4569,1349,-2367,16403,0.24,658,-2328,15751,0.10,1301,-2328,16394,0.00,0.00,0.24,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.25,14631,3450,-2790,16393,0.40
20025,4848,0,3087,4569,2089,2127,2729,19449,0.28,0,3087,2790,4569,1349,-2367,16403,0.21,658,-2328,15751,0.13,1301,-2328,16394,0.00,0.00,0.21,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.22,14631,3450,-2790,16393,0.34
20029,4848,0,3087,4569,2089,2127,2729,19449,0.34,0,3087,2790,4569,1349,-2367,16403,0.25,658,-2328,15751,0.16,1301,-2328,16394,0.00,0.00,0.25,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.25,14631,3450,-2790,16393,0.41
20031,4848,0,3087,4569,2089,2127,2729,19449,0.25,0,3087,2790,4569,1349,-2367,16403,0.18,658,-2328,15751,0.11,1301,-2328,16394,0.00,0.00,0.18,0.62,103,-14328,3196,0.02,1300,-2328,16393,0.18,14631,3450,-2790,16393,0.30
20033,4848,0,3087,4569,2089,2127,2729,19449,0.34,0,3087,2790,4569,1349,-2367,16403,0.22,658,-2328,15751,0.06,1301,-2328,16394,0.00,0.00,0.22,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.23,14631,3450,-2790,16393,0.37
20039,4848,0,3087,4569,2089,2127,2729,19449,0.41,0,3087,2790,4569,1349,-2367,16403,0.32,658,-2328,15751,0.23,1301,-2328,16394,0.00,0.00,0.32,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.32,14631,3450,-2790,16393,0.45
20041,4848,0,3087,4569,2089,2127,2729,19449,0.27,0,3087,2790,4569,1349,-2367,16403,0.19,658,-2328,15751,0.12,1301,-2328,16394,0.00,0.00,0.19,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.20,14631,3450,-2790,16393,0.31
20047,4848,0,3087,4569,2089,2127,2729,19449,0.25,0,3087,2790,4569,1349,-2367,16403,0.18,658,-2328,15751,0.10,1301,-2328,16394,0.00,0.00,0.17,0.62,103,-14328,3196,0.05,1300,-2328,16393,0.18,14631,3450,-2790,16393,0.32
20049,4848,0,3087,4569,2089,2127,2729,19449,0.35,0,3087,2790,4569,1349,-2367,16403,0.29,658,-2328,15751,0.17,1301,-2328,16394,0.00,0.00,0.28,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.29,14631,3450,-2790,16393,0.44
20053,4848,0,3087,4569,2089,2127,2729,19449,0.30,0,3087,2790,4569,1349,-2367,16403,0.24,658,-2328,15751,0.10,1301,-2328,16394,0.00,0.00,0.24,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.25,14631,3450,-2790,16393,0.37
20063,4848,0,3087,4569,2089,2127,2729,19449,0.27,0,3087,2790,4569,1349,-2367,16403,0.18,658,-2328,15751,0.07,1301,-2328,16394,0.00,0.00,0.17,0.62,103,-14328,3196,0.02,1300,-2328,16393,0.18,14631,3450,-2790,16393,0.31
20065,4848,0,3087,4569,2089,2127,2729,19449,0.34,0,3087,2790,4569,1349,-2367,16403,0.24,658,-2328,15751,0.12,1301,-2328,16394,0.00,0.00,0.24,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.25,14631,3450,-2790,16393,0.38
20067,4848,0,3087,4569,2089,2127,2729,19449,0.20,0,3087,2790,4569,1349,-2367,16403,0.13,658,-2328,15751,0.13,1301,-2328,16394,0.00,0.00,0.12,0.62,103,-14328,3196,0.03,1300,-2328,16393,0.13,14631,3450,-2790,16393,0.23
20069,4848,0,3087,4569,2089,2127,2729,19449,0.18,0,3087,2790,4569,1349,-2367,16403,0.12,658,-2328,15751,0.08,1301,-2328,16394,0.00,0.00,0.12,0.62,103,-14328,3196,0.02,1300,-2328,16393,0.12,14631,3450,-2790,16393,0.22
20071,4848,0,3087,4569,2089,2127,2729,19449,0.24,0,3087,2790,4569,1349,-2367,16403,0.14,658,-2328,15751,0.10,1301,-2328,16394,0.00,0.00,0.13,0.62,103,-14328,3196,0.02,1300,-2328,16393,0.14,14631,3450,-2790,16393,0.36
20073,4848,0,3087,4569,2089,2127,2729,19449,0.38,0,3087,2790,4569,1349,-2367,16403,0.28,658,-2328,15751,0.18,1301,-2328,16394,0.00,0.00,0.28,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.29,14631,3450,-2790,16393,0.42
20077,4848,0,3087,4569,2089,2127,2729,19449,0.33,0,3087,2790,4569,1349,-2367,16403,0.24,658,-2328,15751,0.19,1301,-2328,16394,0.00,0.00,0.24,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.25,14631,3450,-2790,16393,0.39
20083,4848,0,3087,4569,2089,2127,2729,19449,0.20,0,3087,2790,4569,1349,-2367,16403,0.14,658,-2328,15751,0.05,1301,-2328,16394,0.00,0.00,0.14,0.62,103,-14328,3196,0.02,1300,-2328,16393,0.14,14631,3450,-2790,16393,0.27
20089,4848,0,3087,4569,2089,2127,2729,19449,0.34,0,3087,2790,4569,1349,-2367,16403,0.28,658,-2328,15751,0.15,1301,-2328,16394,0.00,0.00,0.28,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.29,14631,3450,-2790,16393,0.41
20097,4848,0,3087,4569,2089,2127,2729,19449,0.33,0,3087,2790,4569,1349,-2367,16403,0.29,658,-2328,15751,0.22,1301,-2328,16394,0.00,0.00,0.29,0.62,103,-14328,3196,0.06,1300,-2328,16393,0.29,14631,3450,-2790,16393,0.40
20105,4848,0,3087,4569,2089,2127,2729,19449,0.35,0,3087,2790,4569,1349,-2367,16403,0.23,658,-2328,15751,0.15,1301,-2328,16394,0.00,0.00,0.22,0.62,103,-14328,3196,0.04,1300,-2328,16393,0.23,14631,3450,-2790,16393,0.38
20109,4848,0,3087,4569,2089,2127,2729,19449,0.31,0,3087,2790,4569,1349,-2367,16403,0.21,658,-2328,15751,0.14,1301,-2328,16394,0.00,0.00,0.21,0.62,103,-14328,3196,0.05,1300,-2328,16393,0.21,14631,3450,-2790,16393,0.37
